"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.609187500E-2,4.124073944E0,8.693022766E0,-9.831555176E-1
2.548588750E-1,3.530857544E0,9.007818146E0,-7.631130981E-1
4.536265833E-1,3.640279999E0,9.450747070E0,-9.503736877E-1
6.523945833E-1,3.791016541E0,9.268575897E0,-1.287023621E0
8.511615833E-1,4.177512817E0,9.696985016E0,-3.290158081E-1
1.049928583E0,4.010909271E0,8.744365997E0,-1.483415222E-1
1.248695583E0,3.765419769E0,8.870553589E0,-1.592687988E-1
1.447462333E0,2.991080017E0,9.010961609E0,3.519181824E-1
1.646229333E0,3.490740967E0,8.954528961E0,9.873468018E-1
1.844996333E0,2.788251801E0,9.183253326E0,1.914369049E0
2.043764333E0,2.241887970E0,9.219028931E0,2.162103882E0
2.242531333E0,2.295027466E0,8.551267548E0,1.883533173E0
2.441299125E0,2.213147736E0,9.207203522E0,1.954785004E0
2.640066125E0,3.040626984E0,8.976383514E0,1.907333679E0
2.838834125E0,2.618953857E0,9.155261536E0,2.078427887E0
3.037601125E0,2.500999146E0,9.941875763E0,1.702709198E0
3.236369125E0,2.858156433E0,9.129515076E0,1.120270386E0
3.435136708E0,2.457589417E0,8.581953735E0,1.250798950E0
3.633904708E0,3.829336853E0,9.038504333E0,9.145980835E-1
3.832671708E0,3.203188934E0,9.425449677E0,1.607507172E0
4.031439708E0,3.043022003E0,9.593550110E0,1.177900543E0
4.230207708E0,3.941902771E0,9.531429291E0,2.407144318E0
4.428976083E0,3.980821838E0,8.845854950E0,2.363135834E0
4.627744083E0,3.561094666E0,7.000193024E0,2.309098206E0
4.826512083E0,4.032015381E0,8.203241272E0,2.490820312E0
5.025280083E0,4.205803986E0,7.610324249E0,2.622696075E0
5.224048083E0,4.095633087E0,7.932903442E0,1.735041962E0
5.422814583E0,4.484674072E0,7.769293671E0,2.332749023E0
5.621582583E0,5.289400635E0,8.001610565E0,2.419119415E0
5.820350583E0,3.597768402E0,9.601932678E0,1.748813324E0
6.019118583E0,3.128793640E0,9.398056641E0,1.749412079E0
6.217886583E0,3.046015778E0,8.901090088E0,1.144070892E0
6.416655333E0,2.660717010E0,9.270222473E0,7.738906860E-2
6.615423333E0,1.822011108E0,9.323960724E0,5.478607178E-1
6.811675333E0,-4.251159668E-2,9.330547028E0,2.706372070E-1
7.012959333E0,-4.643344116E-1,9.660161591E0,8.837622070E-1
7.214243333E0,2.472857666E-1,9.724078674E0,1.066232758E0
7.415527625E0,-1.175505524E0,1.022044647E1,1.168919220E0
7.655810625E0,-1.496887207E0,8.836574249E0,3.727249146E-1
7.854578625E0,-6.831793213E-1,1.047925827E1,1.059796143E0
8.053346625E0,-9.162446594E-1,1.040261765E1,9.355545044E-1
8.252114625E0,-4.559518433E-1,9.499395905E0,9.089099121E-1
8.450882708E0,-1.137484589E0,8.875942383E0,1.536554718E0
8.649650708E0,-1.894310760E0,9.898166656E0,1.558109894E0
8.848419708E0,-1.642534332E0,9.997709656E0,7.792794800E-1
9.047187708E0,-1.860032043E0,1.015248779E1,1.148561554E0
9.245955708E0,-1.882335663E0,9.776918793E0,1.619631958E0
9.444724833E0,-1.758992157E0,9.740993500E0,3.043171692E-1
9.643492833E0,-1.672621765E0,9.523346100E0,-8.746311951E-1
9.842261833E0,-1.325343933E0,9.086853790E0,4.469705200E-1
1.004103083E1,-1.777553558E0,9.721384277E0,1.219813385E0
1.023979883E1,-5.137316895E-1,9.578431549E0,2.104174347E0
1.043856771E1,-7.952961731E-1,8.969647522E0,2.240391083E0
1.063733571E1,1.013392639E-1,8.346343689E0,2.858904877E0
1.083610471E1,9.997709656E-1,8.735534363E0,2.641556854E0
1.103487371E1,6.930587769E-2,9.492360535E0,3.270399170E0
