"Time (s)","X (hPa)"
-5.127564167E-1,1.016276398E3
5.170175833E-1,1.016415863E3
1.546556583E0,1.016276398E3
2.576181583E0,1.016181793E3
3.605769583E0,1.015857544E3
4.635383583E0,1.015857544E3
4.777766583E0,1.015777740E3
5.731134583E0,1.015723343E3
6.684420583E0,1.015723343E3
7.637702583E0,1.015866547E3
8.591110583E0,1.016032944E3
9.544498583E0,1.016364365E3
1.049784358E1,1.016456985E3
1.145128858E1,1.016456985E3
1.240468058E1,1.016462784E3
1.335805258E1,1.016373978E3
1.431147358E1,1.016168213E3
1.526489758E1,1.016052856E3
1.621833358E1,1.016147919E3
1.717180558E1,1.016052856E3
1.812526058E1,1.016147919E3
1.907862858E1,1.015938873E3
2.003201058E1,1.016061859E3
2.098538058E1,1.015993958E3
2.193876458E1,1.016061859E3
2.289212958E1,1.015999527E3
2.384545858E1,1.016099701E3
2.479894858E1,1.016144485E3
2.575243658E1,1.016192780E3
2.670600558E1,1.016192780E3
2.765956158E1,1.016331329E3
2.861309958E1,1.016331329E3
2.956663958E1,1.016208267E3
3.052009458E1,1.015952759E3
3.147354558E1,1.015946884E3
3.242709558E1,1.015847473E3
3.338076858E1,1.015847473E3
3.433432658E1,1.015931244E3
3.528780758E1,1.016120758E3
3.624132758E1,1.016163025E3
3.719490558E1,1.016163025E3
3.814838858E1,1.016001282E3
3.910189558E1,1.016001282E3
4.005543758E1,1.016070938E3
4.100900858E1,1.016100693E3
4.196256858E1,1.016100693E3
4.291605758E1,1.016049881E3
4.386958558E1,1.016016846E3
4.482309758E1,1.015894623E3
4.577658858E1,1.015894623E3
4.673020158E1,1.015998840E3
4.768371958E1,1.016022186E3
4.863725458E1,1.016056442E3
4.959073658E1,1.016022186E3
5.054431658E1,1.015966187E3
5.149792058E1,1.015939941E3
5.245147058E1,1.015966187E3
5.340503858E1,1.015994644E3
5.435864958E1,1.016082611E3
5.531222858E1,1.016082611E3
5.626575358E1,1.016072388E3
5.721936758E1,1.016072388E3
5.817298758E1,1.016027679E3
5.912668958E1,1.015991516E3
6.008037358E1,1.015991516E3
6.103416158E1,1.016016159E3
6.198789758E1,1.016016159E3
6.294150858E1,1.016049576E3
6.389522058E1,1.016025620E3
6.484895658E1,1.016025620E3
6.580283458E1,1.015890808E3
6.675664958E1,1.015871658E3
6.771053158E1,1.015871658E3
6.866444158E1,1.015894928E3
6.961822458E1,1.015894928E3
7.057194158E1,1.015882111E3
7.152558658E1,1.015882111E3
7.247931958E1,1.015909882E3
7.343298258E1,1.016104050E3
7.438658858E1,1.016055908E3
7.534010058E1,1.016089249E3
7.629373858E1,1.016055908E3
7.724744358E1,1.015922318E3
7.820107158E1,1.015922318E3
7.915470758E1,1.016023941E3
8.010848458E1,1.016023941E3
8.106219158E1,1.015991669E3
8.201581058E1,1.015991669E3
8.296952058E1,1.015871506E3
8.392318958E1,1.015894928E3
8.487686958E1,1.015857086E3
8.583059758E1,1.015894928E3
8.678433158E1,1.016056061E3
8.773794058E1,1.016056061E3
8.869157658E1,1.015858383E3
8.964520958E1,1.015850754E3
9.059883158E1,1.015836029E3
9.155243658E1,1.015760193E3
9.250606858E1,1.015760193E3
9.345970458E1,1.015997772E3
9.441338758E1,1.016155853E3
9.536701358E1,1.016155853E3
9.632051158E1,1.016061478E3
9.727410758E1,1.016041718E3
9.822774558E1,1.015970840E3
9.918131558E1,1.016041718E3
1.001349086E2,1.016075897E3
1.010885386E2,1.016115036E3
1.020422286E2,1.016115036E3
1.029959446E2,1.016086121E3
1.039496746E2,1.015998688E3
1.049034626E2,1.015910721E3
1.058571846E2,1.015786285E3
1.068109746E2,1.015786285E3
1.077647846E2,1.015870209E3
1.087185836E2,1.015870209E3
1.096723096E2,1.015851517E3
1.106260626E2,1.015851517E3
1.115796346E2,1.015851517E3
1.125333526E2,1.015882874E3
1.134871016E2,1.015922470E3
1.144408696E2,1.015922470E3
1.153945646E2,1.015939178E3
1.163484006E2,1.015939178E3
1.173022426E2,1.016091537E3
1.182561326E2,1.016091537E3
1.192099246E2,1.016005783E3
1.201637796E2,1.015958939E3
1.211176396E2,1.015934448E3
1.220715446E2,1.015875778E3
1.230254066E2,1.015809326E3
1.239793546E2,1.015809326E3
1.249333106E2,1.015858231E3
1.258871306E2,1.015858231E3
1.268410096E2,1.015807877E3
1.277949166E2,1.015807877E3
1.287487676E2,1.015722809E3
1.297025496E2,1.015812454E3
1.306563366E2,1.015822906E3
1.316100426E2,1.015843658E3
1.325637806E2,1.015846558E3
1.335175406E2,1.015936203E3
1.344714346E2,1.015936203E3
1.354253976E2,1.015905228E3
1.363792946E2,1.015905228E3
1.373332176E2,1.015898132E3
1.382870696E2,1.015882263E3
1.392406926E2,1.015882263E3
1.401946146E2,1.015981140E3
1.411485876E2,1.016013031E3
1.421025746E2,1.015981140E3
1.430564686E2,1.015856323E3
1.440103286E2,1.015850906E3
1.449642206E2,1.015680389E3
1.459181726E2,1.015680389E3
1.468721366E2,1.015680389E3
1.478260236E2,1.015681076E3
1.487799206E2,1.015681076E3
1.497337766E2,1.015681076E3
1.506876176E2,1.015654221E3
1.516414386E2,1.015654221E3
1.525952466E2,1.015940399E3
1.535490756E2,1.016066284E3
1.545029146E2,1.016098557E3
1.554566626E2,1.016098557E3
