"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.039457917E-1,2.546561360E-1,6.126342416E-1,-1.459561288E-1
3.052617917E-1,5.871208310E-1,-7.312775850E-1,-5.457898378E-1
5.065777917E-1,3.652116358E-1,4.815010726E-1,1.826626621E-2
7.078937917E-1,2.496629059E-1,5.129458904E-1,-2.535012960E-1
9.092105417E-1,9.576474130E-2,1.026806712E0,-1.629545242E-1
1.110526542E0,1.620543934E-2,2.532958686E-1,-1.023119539E-1
1.311842542E0,-1.510601044E-1,3.848913312E-1,-1.297288761E-2
1.513158542E0,-2.712602541E-2,1.708324850E-1,-2.564732432E-1
1.714474542E0,6.803404540E-2,-4.781444371E-1,-4.618419334E-2
1.915790792E0,1.414230019E-1,6.285987794E-2,1.518188566E-1
2.117106792E0,-9.027126431E-2,5.320692658E-1,4.629579186E-2
2.318422792E0,2.165571600E-2,4.867742658E-1,-9.354337305E-2
2.519738792E0,-4.468576014E-1,5.445824936E-2,2.002211660E-1
2.721054792E0,2.621740699E-1,-1.089481354E0,-1.379200667E-1
2.922370208E0,3.165662289E-1,-9.161664546E-2,1.684659719E-1
3.123686208E0,-1.719053984E-1,-2.297560722E-1,-4.477778450E-2
3.325002208E0,-3.948462754E-2,-3.941813111E-2,-2.148986794E-2
3.526318208E0,1.923332959E-1,4.077838957E-1,-1.563988328E-1
3.727634208E0,7.534995675E-2,2.889316082E-1,1.661948562E-1
3.928950042E0,-5.386705995E-1,-9.022714496E-1,-2.425520495E-2
4.130266042E0,-3.048219085E-1,-1.712061644E0,2.803879045E-2
4.331582042E0,1.112007946E-1,-1.303492665E0,1.504344791E-1
4.532898042E0,-2.515251338E-1,-5.692887306E-1,2.515236139E-1
4.734214042E0,3.431823850E-1,2.871570289E-1,3.000825942E-1
4.935531167E0,3.317044973E-1,2.763316035E-1,2.652011216E-1
5.136847167E0,1.961620152E-1,3.127148449E-1,1.917585135E-1
5.338163167E0,-2.704597414E-1,2.028570026E-1,-1.729183830E-2
5.539478167E0,2.742185257E-2,2.211907804E-1,-1.007818505E-1
5.740794167E0,3.855161667E-1,-4.667598754E-3,-3.630610928E-2
5.942109542E0,1.720490754E-1,1.238437556E-2,1.277340297E-2
6.143425542E0,-1.519480050E-1,-3.045544028E-1,3.817502409E-2
6.344741542E0,-1.507427394E-1,-8.675786853E-2,1.750273071E-2
6.546057542E0,-4.950551391E-1,6.073077917E-1,5.869799256E-1
6.747373542E0,-6.578477621E-1,8.046557009E-2,2.044404149E-1
6.948690417E0,-8.576437831E-2,-7.863634825E-1,1.477269232E-1
7.150006417E0,1.260158718E-1,-7.358892560E-1,-2.057745755E-1
7.351322417E0,1.809023172E-1,-7.160137594E-2,-1.686850339E-1
7.552638417E0,4.498915672E-1,-2.896884978E-1,6.192257404E-1
7.753954417E0,-1.420274079E-1,-2.933786213E-1,-1.385128647E-1
7.955270292E0,2.065938264E-1,-1.030073166E-1,-5.821396112E-1
8.156586292E0,5.550313592E-1,-2.669890523E-1,2.999045700E-2
8.357902292E0,3.390405774E-1,2.286221832E-1,4.182191938E-2
8.559218292E0,5.783756971E-1,2.181089073E-1,-8.615116030E-2
8.760534292E0,-6.715942919E-2,-1.219783664E0,3.545672819E-2
8.961849542E0,-5.402303115E-2,-9.719296098E-1,1.170659140E-1
9.163165542E0,3.866696358E-1,7.775704265E-1,-7.763301581E-2
9.364481542E0,-5.039457604E-2,3.652034700E-1,-1.754896343E-1
9.565796542E0,-1.037660480E0,7.408787608E-1,-2.828303576E-1
9.767112542E0,-9.369251132E-1,1.728705883E0,-1.635452062E-1
9.968429292E0,-4.456942379E-1,7.401895523E-1,-1.975749135E-1
1.016974429E1,-3.350703716E-1,2.696110606E-1,2.074302733E-1
1.037106029E1,-1.244801432E-1,1.230878606E-1,-1.820845157E-1
1.057237629E1,-3.119135499E-1,4.004772604E-1,-5.641964823E-2
1.077369129E1,2.335729823E-2,-5.336502194E-1,-1.221494824E-1
1.097500629E1,-6.540037394E-1,-9.060659409E-1,-4.818515107E-2
1.117632229E1,-2.784581482E-1,3.369436786E-2,6.446331739E-2
1.137763729E1,5.539861321E-2,-4.034072757E-1,-8.474856615E-2
1.157895329E1,3.944933116E-1,-5.676028784E-3,-3.184066117E-1
1.178026867E1,3.690937757E-1,7.010321319E-2,2.866027877E-3
1.198158467E1,3.211818337E-1,1.394413039E-2,-1.205755398E-1
1.218289967E1,3.246120811E-1,1.625682563E-1,-1.667996794E-1
1.238421567E1,-4.290625826E-2,-4.265269637E-1,-2.328694910E-1
1.258553167E1,-3.789831400E-1,-3.117325306E-1,-7.505276799E-2
1.278684692E1,-1.223732978E-1,7.495400310E-1,7.631451488E-1
1.298816292E1,-3.423550725E-1,-9.528055787E-2,2.933367193E-1
1.318947792E1,-2.824363410E-1,-4.229303300E-1,-4.127427936E-3
1.339079392E1,-4.306859076E-1,-1.119555905E-2,-6.694122404E-2
1.359210992E1,1.856139004E-1,3.790270090E-1,2.740647197E-1
1.379342504E1,4.395812750E-2,-5.080185533E-1,1.791938767E-2
1.399474104E1,-1.159836352E-1,-9.765069485E-1,1.479476839E-1
1.419605704E1,5.061296225E-1,3.329674155E-2,-8.625923395E-1
1.439737204E1,1.650360823E-1,-7.933740318E-2,-2.163651772E-2
1.459868804E1,4.142229259E-1,-2.392667979E-1,-1.478201151E-1
1.480000429E1,8.787595034E-1,1.172460429E-2,-1.606545970E-2
1.500132029E1,8.105679154E-1,2.375267297E-1,1.410812698E-2
1.520263529E1,5.619551539E-1,-1.672094455E-3,5.664196238E-2
1.540395129E1,2.019032985E-1,1.943362057E-1,-1.263605356E-1
1.560526629E1,1.467067152E-1,-2.927263379E-1,-7.408605516E-2
1.580658208E1,-3.643048704E-1,4.966080934E-2,-1.073875353E-1
1.600789808E1,-4.679657519E-2,3.843944967E-1,-1.462133825E-1
1.620921308E1,-2.116336524E-1,3.034276664E-1,-2.336208969E-1
1.641052908E1,-9.202634692E-1,-1.573548838E-2,9.277057648E-2
1.661184408E1,-6.149570942E-1,-5.019852519E-1,-2.413317710E-1
1.681315992E1,-3.963806480E-2,9.901958704E-1,-5.895550549E-2
1.701447592E1,-5.570599437E-1,8.651130795E-1,3.690080345E-1
1.721579092E1,-7.992683053E-1,1.054833651E0,9.621434808E-1
1.741710692E1,8.136428893E-2,3.187843859E-1,3.129882216E-1
1.761842292E1,7.177147269E-1,1.024307370E0,-3.402348980E-2
1.781973933E1,4.645837843E-1,1.206212878E0,-8.724851161E-2
1.802105533E1,8.160992861E-1,8.520540595E-1,-3.641365170E-1
1.822237133E1,7.744982839E-1,3.150252402E-1,-7.278491855E-1
1.842368733E1,7.223015279E-2,1.181256846E-1,-1.038559601E-1
1.862500333E1,-7.343101501E-2,5.217819810E-1,-1.310157627E-1
1.882631942E1,4.496893659E-2,-2.047041953E-1,-4.456225783E-2
1.902763542E1,2.063972205E-1,-7.021295279E-2,1.560861468E-1
1.922895142E1,5.463820100E-1,-2.274811566E-1,-1.400541514E-1
1.943026742E1,2.050266042E-2,9.778644890E-2,-3.379269242E-1
1.963158342E1,1.106514409E-1,1.577210426E-2,-4.976725951E-2
1.983289854E1,-4.884662628E-1,6.622134447E-1,-1.486219168E-1
2.003421454E1,-3.942083940E-2,-2.677958906E-1,-5.069798231E-2
2.023553054E1,4.522446077E-3,-6.500035524E-2,1.531870365E-1
2.043684654E1,1.733442992E-1,3.688775599E-1,3.582981974E-2
2.063816254E1,7.179120928E-2,-2.728903592E-1,-6.506601721E-2
2.083947979E1,-2.269535065E-1,-7.701074481E-1,-5.006507784E-2
2.104079579E1,-2.689841092E-1,-5.845949054E-1,-1.674261242E-1
2.124211179E1,1.886872351E-1,5.072728992E-1,5.775129795E-2
2.144342779E1,-4.622089118E-2,4.000304341E-1,7.221139222E-2
2.164474379E1,3.027242124E-1,3.763902187E-1,6.762488186E-2
2.184606004E1,2.130020410E-1,-8.197441697E-2,-8.839189261E-2
2.204737604E1,1.734106690E-1,-6.242024899E-2,-1.701397896E-1
2.224869204E1,1.326570213E-1,1.058282703E-1,1.701293699E-2
2.245000804E1,2.080229372E-1,-9.303940088E-2,9.069018811E-2
2.265132404E1,2.850994766E-1,-1.625895798E-1,3.362843692E-1
2.285263958E1,-1.157816350E-1,-2.322275043E-1,1.532823294E-1
2.305395658E1,1.357131302E-1,7.538367063E-2,2.913312055E-2
