"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.287791667E-3,4.884193268E0,5.927523651E0,-1.849853210E0
2.033457917E-1,2.762954407E0,8.238717499E0,-7.647596741E-1
4.034037917E-1,4.385580139E0,7.350764008E0,-1.091081085E0
6.034607917E-1,2.323318634E0,1.004980133E1,-4.493655396E0
8.035195417E-1,3.243604889E0,8.220305786E0,-3.258723450E0
1.003576542E0,2.054627380E0,9.560917969E0,-3.515589294E0
1.203635542E0,1.878443756E0,9.502539368E0,-2.487078094E0
1.403692542E0,2.978057098E0,9.266031189E0,-2.258054352E0
1.603750542E0,1.964664459E0,8.788673859E0,-3.042423248E0
1.803808792E0,3.286116486E0,8.656049652E0,-3.063229980E0
2.003866792E0,2.968327332E0,9.988428955E0,-5.947731628E0
2.203924792E0,2.389630737E0,9.387428741E0,-1.944157104E0
2.403982792E0,-1.278341675E-1,9.257199554E0,-6.258485413E-1
2.604039792E0,4.957690430E-1,9.141789551E0,-5.135969696E0
2.804097208E0,3.388503571E0,9.209897919E0,-3.413052521E0
3.004155208E0,-3.224295044E-1,9.775721283E0,-5.090763702E0
3.204213208E0,2.156116333E0,9.351802826E0,-4.043541412E0
3.404270208E0,1.311273193E0,8.513396301E0,-3.689677277E0
3.604328208E0,2.111060028E0,9.543404388E0,-4.087549896E0
3.804386042E0,-2.442919922E-1,1.142379410E1,-1.623673553E0
4.004444042E0,-1.092727661E-1,9.696985016E0,-4.305197296E0
4.204501042E0,1.437011719E-2,8.911717987E0,-4.183200989E0
4.404559042E0,2.207908630E-1,7.484735413E0,-2.056573334E0
4.604617042E0,2.753673706E0,8.546926575E0,-3.498524780E0
4.804676167E0,-9.125024414E-1,1.013242950E1,-1.136736145E0
5.004733167E0,4.349954224E-1,1.123099503E1,-3.180436249E0
5.204791167E0,5.748046875E-2,9.653575287E0,-2.989134064E0
5.404848167E0,1.713636475E0,8.918004913E0,-1.723366241E0
5.607422167E0,1.065334625E0,8.074059906E0,-1.666334839E0
5.808737542E0,1.270707550E0,8.237370300E0,-3.191363525E0
6.159781542E0,1.353784790E0,8.927884369E0,-2.931204529E0
6.359839542E0,1.808988190E0,9.698781281E0,-2.599494324E0
6.559897542E0,-2.148033142E-1,9.810898132E0,-2.150577850E0
6.759955542E0,2.815345459E0,8.983718262E0,-7.270381165E-1
6.960014417E0,3.886817322E0,8.843459930E0,-1.585353241E0
7.160072417E0,1.732646942E0,8.100105743E0,-6.749464417E-1
7.360129417E0,2.493065643E0,1.003962250E1,-2.189945984E0
7.560187417E0,-9.632469177E-1,1.211879883E1,-3.137774963E0
7.760245417E0,4.193529510E0,8.965605927E0,-3.753744049E0
7.960303292E0,1.473835144E0,9.350605316E0,-3.976331177E0
8.160361292E0,1.453627167E0,1.008393036E1,-4.184099121E0
8.360419292E0,1.336720276E-1,9.197324066E0,-4.799619141E0
8.560476292E0,1.722318420E0,7.091203766E0,-5.837860107E0
8.760534292E0,-7.849676514E-1,7.529192963E0,-7.214098206E0
8.960590542E0,-6.735992432E-3,7.888445892E0,-6.693331146E0
9.160648542E0,-1.388512573E0,8.068222046E0,-7.545958099E0
9.360706542E0,-6.261479187E-1,6.561904449E0,-7.184310150E0
9.560763542E0,9.011260986E-2,8.058043213E0,-6.674620056E0
9.760821542E0,1.024918671E0,8.059839478E0,-4.095633087E0
9.963396292E0,2.776725769E-1,8.158035278E0,-1.781146088E0
1.016471129E1,4.632865906E-1,1.035726196E1,-2.509681091E0
1.036602729E1,-6.902146912E-1,8.866961060E0,-1.817071381E0
1.056734329E1,1.412462769E0,1.040905426E1,-2.254611511E0
1.076865829E1,-6.432124329E-1,9.031169586E0,-7.207511902E-1
1.096997429E1,7.837701416E-1,1.019799316E1,-2.030976563E0
1.117128929E1,-3.951782227E-1,9.622589722E0,-2.505789185E-1
1.137260529E1,-3.707789612E-1,9.477241974E0,2.308200073E-1
1.157392029E1,7.664062500E-2,9.529183960E0,1.628613281E-1
1.177523629E1,-3.649411011E-1,8.987161102E0,-1.056053925E0
1.197655167E1,-1.753303986E0,1.032642609E1,-1.814975739E0
1.217786767E1,-5.659730530E-1,9.756261749E0,-1.999541931E0
1.237918267E1,-1.680854645E0,9.135203247E0,-2.519560547E0
1.258049867E1,2.329156494E-1,9.016649780E0,2.829116821E-1
1.278181392E1,2.883004761E-1,1.117710709E1,-4.438270569E-1
