"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.027650000E-2,4.083557129E0,-3.739179993E1,-1.920867920E0
2.215705000E-1,3.346588135E0,-3.768523788E1,-1.138824463E0
4.228645000E-1,2.477081299E0,-3.762925720E1,1.706176758E0
6.241585000E-1,7.241973877E-1,-3.729959869E1,5.884429932E0
8.254515000E-1,6.841430664E-1,-3.729108047E1,7.693450928E0
1.026745625E0,4.092575073E0,-3.714717865E1,6.879119873E0
1.228039625E0,7.946197510E0,-3.715592575E1,5.644287109E0
1.429332625E0,1.157159424E1,-3.689791489E1,4.425354004E0
1.630626625E0,1.336563110E1,-3.646020508E1,6.600067139E0
1.831920625E0,1.402894592E1,-3.631591415E1,6.327117920E0
2.033214625E0,1.414698792E1,-3.656569290E1,4.093017578E0
2.234508625E0,1.361610413E1,-3.652965927E1,5.800720215E0
2.435802625E0,1.284413147E1,-3.741440964E1,3.344360352E0
2.637096625E0,1.182868958E1,-3.790134430E1,-8.067932129E-1
2.838390625E0,1.119873047E1,-3.727186584E1,-6.279998779E0
3.039685875E0,1.017687988E1,-3.723002625E1,-7.671173096E0
3.240979875E0,8.844284058E0,-3.816525650E1,-6.342163086E0
3.442273875E0,7.541458130E0,-3.836040497E1,-6.242309570E0
3.643567875E0,7.173294067E0,-3.841796112E1,-7.136047363E0
3.844862875E0,3.700454712E0,-3.928315353E1,-6.780578613E0
4.046157250E0,2.858627319E0,-4.016531754E1,-5.585937500E0
4.247451250E0,4.260665894E0,-3.979747009E1,-6.905334473E0
4.448746250E0,4.509872437E0,-3.972659302E1,-7.168792725E0
4.650040250E0,4.428375244E0,-4.012981415E1,-5.329589844E0
4.851335250E0,4.082244873E0,-4.041881943E1,-1.469787598E0
5.052628500E0,4.037582397E0,-4.084262848E1,4.571746826E0
5.253922500E0,3.944259644E0,-4.018558502E1,1.042355347E1
5.455217500E0,6.705200195E0,-3.937776184E1,1.349533081E1
5.656511500E0,5.654037476E0,-4.029702759E1,1.275021362E1
5.857805500E0,5.779464722E0,-4.061130905E1,1.212503052E1
6.059099917E0,4.467712402E0,-4.075358963E1,1.312881470E1
6.260393917E0,3.903060913E0,-4.058091354E1,1.369958496E1
6.461687917E0,6.564163208E0,-3.925269318E1,1.594671631E1
6.662982917E0,8.723571777E0,-3.841135788E1,1.596118164E1
6.864276917E0,8.355224609E0,-3.970114517E1,1.380606079E1
7.065572167E0,7.880462646E0,-3.993937302E1,1.218478394E1
7.266866167E0,6.998703003E0,-4.009167480E1,1.316967773E1
7.468161167E0,4.876190186E0,-3.921423721E1,1.645089722E1
7.669455167E0,4.216629028E0,-3.875336456E1,1.728720093E1
7.870749167E0,5.007965088E0,-3.905094910E1,1.625271606E1
8.072044875E0,5.655670166E0,-3.867767715E1,1.676531982E1
8.273338875E0,5.322555542E0,-3.915806961E1,1.623709106E1
8.474632875E0,6.802032471E0,-4.087044525E1,9.879608154E0
8.675927875E0,4.951171875E0,-4.265436935E1,1.238464355E0
8.877221875E0,3.230072021E0,-4.320674133E1,-4.242858887E-1
9.078516375E0,1.126159668E0,-4.362254715E1,1.287536621E0
9.279810375E0,-7.710266113E-2,-4.360198975E1,4.920074463E0
9.481104375E0,-2.823638916E-1,-4.332160568E1,7.693145752E0
9.682399375E0,1.898483276E0,-4.265817642E1,8.300537109E0
9.883693375E0,4.017440796E0,-4.178165817E1,1.206274414E1
1.008498775E1,6.941802979E0,-4.041705704E1,1.428936768E1
1.028628275E1,8.530853271E0,-3.892668533E1,1.690469360E1
1.048757675E1,1.003704834E1,-3.792764664E1,1.827832031E1
1.068887175E1,1.338836670E1,-3.737665176E1,1.759609985E1
1.089016575E1,1.505056763E1,-3.676520920E1,1.709317017E1
1.109146104E1,1.559527588E1,-3.702073669E1,1.680978394E1
1.129275504E1,1.436193848E1,-3.647380829E1,1.869595337E1
1.149405004E1,1.332495117E1,-3.619299698E1,1.964358521E1
1.169534504E1,1.382077026E1,-3.730223846E1,1.746826172E1
1.189664004E1,1.268722534E1,-3.805961227E1,1.698315430E1
1.209793400E1,1.203697205E1,-3.807826233E1,1.607971191E1
1.229922900E1,1.635049438E1,-3.882098770E1,8.174468994E0
1.250052400E1,1.744757080E1,-3.870761871E1,5.183929443E0
1.270181900E1,1.478437805E1,-3.936452103E1,8.060028076E0
1.290311500E1,1.364849854E1,-3.935296631E1,1.092660522E1
1.310440962E1,1.464582825E1,-3.809647751E1,1.319668579E1
1.330570463E1,1.590010071E1,-3.664735794E1,1.517935181E1
1.350699962E1,1.210049438E1,-3.642739487E1,1.986285400E1
1.370829562E1,6.077987671E0,-3.606670761E1,2.313235474E1
1.390959063E1,-7.662811279E-1,-3.805088425E1,2.098364258E1
1.411088537E1,-4.287872314E-1,-3.898951340E1,1.976354980E1
1.431218137E1,6.423645020E-1,-4.009204483E1,1.691357422E1
1.451347738E1,-3.719024658E-1,-4.154403687E1,1.321276855E1
1.471477237E1,-1.205993652E0,-4.214768982E1,1.080532837E1
1.491606837E1,-5.431762695E0,-4.185585022E1,1.084722900E1
1.511736500E1,-8.471237183E0,-4.080630112E1,1.303271484E1
1.531866100E1,-9.944046021E0,-3.884325027E1,1.798751831E1
1.551995700E1,-1.106599426E1,-3.781102371E1,1.935153198E1
1.572125300E1,-1.140022278E1,-3.758999634E1,1.983502197E1
1.592254900E1,-9.574142456E0,-3.799272537E1,2.031838989E1
1.612384475E1,-7.912643433E0,-3.806206512E1,2.096701050E1
1.632514075E1,-6.917633057E0,-3.784940338E1,2.166363525E1
1.652643675E1,-7.386062622E0,-3.712789917E1,2.238400269E1
1.672773375E1,-1.097837830E1,-3.720867157E1,2.148300171E1
1.692902975E1,-1.069642639E1,-3.816036987E1,2.017785645E1
1.713032637E1,-1.152145386E1,-3.790325165E1,1.961898804E1
1.733162238E1,-1.029498291E1,-3.855778885E1,1.931689453E1
1.753291937E1,-9.685455322E0,-3.961455917E1,1.734948730E1
1.773421537E1,-6.086578369E0,-3.970148468E1,1.863055420E1
1.793551237E1,-3.546737671E0,-3.974071884E1,1.880639648E1
1.813680829E1,-4.847229004E0,-3.992141724E1,1.871737671E1
1.833810529E1,-4.252151489E0,-3.945524979E1,1.925857544E1
1.853940129E1,-2.130783081E0,-4.026665497E1,1.806555176E1
1.874069829E1,4.359283447E0,-4.216349792E1,1.079119873E1
1.894199429E1,5.422592163E0,-4.183807755E1,1.028536987E1
1.914329062E1,2.363937378E0,-4.155838776E1,1.377685547E1
1.934458662E1,3.149520874E0,-4.100123978E1,1.469058228E1
1.954588262E1,5.484832764E0,-4.163092422E1,1.326785278E1
1.974717862E1,6.689193726E0,-4.141826248E1,1.210446167E1
1.994847562E1,4.627502441E0,-4.241119766E1,9.475708008E0
2.014977217E1,3.592712402E0,-4.310169983E1,4.182952881E0
2.035106817E1,3.781921387E0,-4.284818268E1,-3.088378906E-1
2.055236417E1,5.280654907E0,-4.219281769E1,-1.769500732E0
2.075366017E1,4.718093872E0,-4.222408295E1,4.547729492E-1
2.095495529E1,8.728637695E-1,-4.241899109E1,3.986633301E0
2.115625129E1,3.576507568E-1,-4.201760864E1,7.548217773E0
2.135754729E1,4.902038574E-1,-4.039993286E1,1.459973145E1
2.155884329E1,1.081512451E0,-3.809240341E1,1.991622925E1
2.176014029E1,-1.068115234E-4,-3.630823898E1,2.337051392E1
2.196143675E1,-1.914901733E0,-3.639870453E1,2.373703003E1
2.216273275E1,-2.597976685E0,-3.543202591E1,2.482745361E1
2.236402875E1,-3.837722778E0,-3.445039368E1,2.615856934E1
2.256532575E1,-2.731277466E0,-3.329807281E1,2.749224854E1
2.276662175E1,-3.396209717E0,-3.317045975E1,2.768402100E1
2.296791762E1,-5.349014282E0,-3.380348206E1,2.649942017E1
2.316921362E1,-5.283004761E0,-3.339849472E1,2.680880737E1
2.337050962E1,-6.601287842E0,-3.298120499E1,2.719894409E1
2.357180562E1,-8.851608276E0,-3.207403183E1,2.840386963E1
2.377310163E1,-7.116607666E0,-3.093750000E1,2.957876587E1
