"Time (s)","X (hPa)"
-5.225051250E-1,1.016889801E3
5.109308750E-1,1.016857910E3
1.544347875E0,1.016889801E3
2.577816875E0,1.017077713E3
3.611238875E0,1.017077713E3
4.644671875E0,1.017042465E3
4.781806875E0,1.016868896E3
5.738762875E0,1.016730652E3
6.695774875E0,1.016730652E3
7.652707875E0,1.016542740E3
8.609603875E0,1.016542740E3
9.566528875E0,1.016693344E3
1.052344787E1,1.016699753E3
1.148037287E1,1.016700516E3
1.243741187E1,1.016756058E3
1.339437287E1,1.016781387E3
1.435124287E1,1.016781387E3
1.530817687E1,1.016719437E3
1.626498187E1,1.016708908E3
1.722189587E1,1.016662598E3
1.817880287E1,1.016708908E3
1.913575487E1,1.016831512E3
2.009272787E1,1.016831512E3
2.104972387E1,1.016571503E3
2.200670887E1,1.016513596E3
2.296367987E1,1.016482697E3
2.392075387E1,1.016369476E3
2.487770387E1,1.016369476E3
2.583476287E1,1.016546783E3
2.679177787E1,1.016550980E3
2.774886487E1,1.016550980E3
2.870580387E1,1.016550980E3
2.966273387E1,1.016525345E3
3.061968187E1,1.016444626E3
3.157659387E1,1.016444626E3
3.253346987E1,1.016659012E3
3.349039987E1,1.016659012E3
3.444739087E1,1.016323776E3
3.540439987E1,1.016323776E3
3.636144487E1,1.016294708E3
3.731843187E1,1.016077423E3
3.827545687E1,1.016077423E3
3.923248887E1,1.016129074E3
4.018954887E1,1.016144867E3
4.114677687E1,1.016144867E3
4.210403087E1,1.016276703E3
4.306121487E1,1.016278992E3
4.401836587E1,1.016363678E3
4.497553687E1,1.016363678E3
4.593258487E1,1.016334915E3
4.688967787E1,1.016199875E3
4.784675287E1,1.016176147E3
4.880388287E1,1.016010208E3
4.976093987E1,1.016010208E3
5.071801187E1,1.016010437E3
5.167503287E1,1.016072159E3
5.263205987E1,1.016105194E3
5.358912587E1,1.016106262E3
5.454620087E1,1.016140900E3
5.550310687E1,1.016142731E3
5.646014787E1,1.016254349E3
5.741719887E1,1.016254349E3
5.837422487E1,1.016113129E3
5.933132287E1,1.016034927E3
6.028844687E1,1.016005402E3
6.124550587E1,1.015965424E3
6.220246087E1,1.015965424E3
6.315940087E1,1.016065521E3
6.411627387E1,1.016065521E3
6.507325887E1,1.016018219E3
6.603020087E1,1.015952759E3
6.698716387E1,1.015948105E3
6.794419687E1,1.015866013E3
6.890132887E1,1.015855789E3
6.985839687E1,1.015835037E3
7.081540887E1,1.015855789E3
7.177251287E1,1.015894241E3
7.272961387E1,1.015901260E3
7.368673587E1,1.015964432E3
7.464375187E1,1.015964432E3
7.560079987E1,1.015896912E3
7.655785187E1,1.015894852E3
7.751499187E1,1.015890884E3
7.847217487E1,1.015870895E3
7.942941287E1,1.015864182E3
8.038647387E1,1.015801239E3
8.134345387E1,1.015721283E3
8.230042487E1,1.015680618E3
8.325741487E1,1.015680618E3
8.421444987E1,1.015707932E3
8.517147187E1,1.015755539E3
8.612847287E1,1.015755692E3
8.708541787E1,1.015778885E3
8.804244487E1,1.015778885E3
8.899947187E1,1.015726700E3
8.995652887E1,1.015726700E3
9.091350087E1,1.015755768E3
9.187049487E1,1.015755768E3
9.282755887E1,1.015651474E3
9.378459087E1,1.015636139E3
9.474165087E1,1.015591354E3
9.569870187E1,1.015509644E3
9.665561987E1,1.015509644E3
9.761257887E1,1.015517731E3
9.856948487E1,1.015636063E3
9.952635487E1,1.015636063E3
1.004832689E2,1.015636063E3
1.014402429E2,1.015610809E3
1.023972309E2,1.015548706E3
1.033541789E2,1.015515060E3
1.043111749E2,1.015515060E3
1.052682069E2,1.015533371E3
1.062251379E2,1.015541229E3
1.071820199E2,1.015588989E3
1.081389639E2,1.015646439E3
1.090959099E2,1.015646439E3
1.100528599E2,1.015625458E3
1.110097689E2,1.015592499E3
1.119667189E2,1.015571518E3
