"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.179500004E-3,2.600242767E0,9.612261200E0,1.288819885E-1
2.039575000E-1,2.739902344E0,9.500144348E0,4.309538269E-1
4.027355000E-1,3.536396027E0,9.173673248E0,-1.583556976E0
6.015125000E-1,3.280128937E0,9.652976532E0,-3.666176147E0
8.002905000E-1,2.839744720E0,8.558003540E0,-3.950584717E0
9.990676250E-1,2.174528046E0,8.280780029E0,-3.543132019E0
1.197845625E0,-1.532812500E-1,9.565258942E0,-1.617236938E0
1.396622625E0,-7.523355103E-1,7.759114838E0,1.350940704E0
1.595400625E0,-2.938389587E0,8.542884979E0,-2.115850067E0
1.794177625E0,-3.895798645E0,1.034393967E1,-1.654060364E0
1.992955625E0,-1.918859711E0,8.230634308E0,1.654808807E0
2.191733625E0,-2.925216980E0,1.025697052E1,-8.072712708E-1
2.387995625E0,-2.229763184E0,9.796078949E0,-1.526375885E0
2.589289625E0,-2.394121399E0,9.181307373E0,-5.102888489E-1
2.790583625E0,-1.729952545E0,9.561965790E0,5.484594727E-1
2.991877875E0,-1.540296936E-1,9.820627899E0,5.137316895E-1
3.193171875E0,5.239105225E-3,9.676028595E0,1.324745178E-1
3.394465875E0,5.373825073E-2,9.878108368E0,9.645941162E-1
3.595760875E0,-9.250762939E-1,9.681417389E0,1.155447235E0
3.797054875E0,5.651946716E0,1.121018829E1,3.273692322E0
3.998349250E0,-1.510658569E0,1.047312103E1,2.924618225E0
4.199644250E0,-3.812571716E-1,8.355175323E0,2.140249329E0
4.400938250E0,5.727090454E-1,9.578581238E0,4.139791260E0
4.602232250E0,2.096839600E0,1.033031799E1,2.964734802E0
4.803527250E0,1.784888306E0,1.037761963E1,1.846110992E0
5.004820500E0,1.519639893E0,1.057341248E1,7.978408813E-2
5.206115500E0,4.899311829E-1,1.068073929E1,-1.635798340E0
5.407409500E0,-8.315208435E-1,9.708211670E0,-2.510279846E0
5.608703500E0,2.712359619E-1,8.137078857E0,2.472857666E-1
5.977323917E0,-1.317560120E0,9.266929321E0,-1.641486511E0
6.176101917E0,-1.780996399E0,9.475445709E0,2.200424194E-1
6.374879917E0,-1.146465912E0,9.705966339E0,-8.117619324E-1
6.573657917E0,-7.578739929E-1,9.425449677E0,-2.235002289E0
6.773694917E0,-1.247954865E0,9.450597382E0,-2.019001465E0
6.974989167E0,-1.791773987E0,9.424850922E0,-6.349795532E-1
7.176284167E0,-1.165925446E0,9.471703491E0,-5.382806396E-1
7.377578167E0,-1.201850739E0,9.712852020E0,-1.391805725E0
7.578873167E0,-9.363029480E-1,9.629774780E0,-2.657723236E0
7.780167167E0,-1.085841980E0,1.022703278E1,-1.409468994E0
7.981461875E0,-3.207829285E-1,9.446555786E0,-2.387385406E0
8.182756875E0,-1.466650085E0,8.776399384E0,-1.902244263E0
8.384050875E0,-9.939331055E-1,1.331136887E1,-2.974314880E-1
8.585344875E0,-8.749305725E-1,8.978030090E0,6.825805664E-2
8.786639875E0,1.639091492E-1,8.967551880E0,2.636168060E0
8.987933375E0,1.955383759E0,7.780220947E0,5.288502502E-1
9.189228375E0,3.812571716E-1,7.798482971E0,2.263742523E0
9.390522375E0,1.611399078E0,9.606573029E0,-5.777984619E-1
9.591816375E0,1.066681824E0,1.020877075E1,8.493338013E-1
9.810724375E0,-9.186396790E-1,1.114252899E1,2.468367004E-1
1.000950275E1,5.089416504E-3,9.860594788E0,-1.427880707E0
1.020828075E1,-3.427871704E-1,1.008707382E1,-2.194436646E0
1.040705875E1,-1.366508331E0,1.000489471E1,-2.600542145E0
1.060583775E1,-1.448537750E0,9.508077850E0,-2.001188507E0
1.080461575E1,-1.751358032E0,9.292675781E0,-1.881886597E0
1.100339404E1,-2.226769409E0,9.316326599E0,-1.396895142E0
1.120217304E1,-1.418749695E0,8.850345612E0,-2.555186462E0
1.140095104E1,-4.384532318E0,8.440946960E0,-1.028361511E0
1.159973004E1,-2.778222656E0,9.279952240E0,-2.115251312E0
1.179850804E1,-2.021246796E0,9.342522125E0,-1.348695374E0
1.199728700E1,-2.028581543E0,9.020691376E0,-1.228645020E0
1.219606600E1,-5.392536163E0,1.137349869E1,2.744692383E0
1.239484400E1,-5.429209900E-1,1.063463516E1,1.257385254E-1
1.259362300E1,-1.548380127E0,9.301058350E0,-1.942959595E-1
1.279240200E1,-1.251996460E0,9.465566254E0,-1.441502380E0
1.299118062E1,-1.578168182E0,9.873168640E0,-4.209246826E-1
1.318995962E1,-3.988455963E0,9.332942047E0,-4.143383789E-1
1.338873862E1,-1.630559235E0,9.741292877E0,-1.870659943E0
1.358751862E1,-1.313668213E0,9.248367920E0,-2.134112091E0
1.378629762E1,-7.996371460E-1,9.801318054E0,-2.980452118E0
1.398507637E1,-3.335064697E-1,7.731572113E0,6.960525513E-2
1.418385537E1,1.627266083E0,1.160327087E1,-9.967771912E-1
1.438515137E1,9.415420532E-2,9.763596497E0,7.286846924E-1
1.458644638E1,4.703219604E-1,1.027628036E1,8.373587036E-1
1.478774237E1,1.317111053E0,1.003573059E1,7.101232910E-1
1.498903900E1,1.165925446E0,8.974437561E0,-5.992039490E-1
1.519033400E1,1.317709808E0,9.109007721E0,-5.939648438E-1
1.539163000E1,1.413959656E0,9.202563171E0,-1.387764130E0
1.559292600E1,1.134191437E0,9.834399261E0,-8.985813904E-1
1.579422200E1,3.620221710E0,8.331823883E0,-1.054856415E0
1.599551775E1,1.726809082E0,8.350984039E0,-1.424737244E0
1.619681475E1,2.436782684E0,9.464668121E0,-1.608854370E0
1.639811075E1,3.118165741E0,1.013796799E1,-3.325185242E0
1.659940675E1,-5.881269836E-1,8.550219727E0,-6.167175293E-1
1.680070375E1,4.896318054E-1,9.160201263E0,-1.257534943E0
1.700199938E1,1.029559021E0,9.259295197E0,-8.147557068E-1
1.720329637E1,2.660417633E0,9.227261810E0,-1.016985168E0
1.740459237E1,4.904251556E0,1.116138977E1,-2.283202057E0
1.760588938E1,-2.303709412E-1,9.513167267E0,-7.029382324E-1
1.780718537E1,2.607128448E0,9.749076691E0,-1.298699341E0
1.800848229E1,1.599423981E0,9.050629120E0,-1.486109619E0
1.820977829E1,-7.634124756E-2,8.541537781E0,-2.631527710E-1
1.841107529E1,9.669891357E-1,1.038690033E1,-9.842033386E-1
1.861237129E1,2.552791443E0,6.103258209E0,-3.327580261E-1
1.881366729E1,2.875370636E0,8.716074829E0,-1.275347900E-1
1.901496462E1,-1.031804352E0,1.099942657E1,1.431772614E0
1.921626062E1,-1.451980591E-1,9.512867889E0,-6.706054688E-1
1.941755662E1,1.001267853E0,1.054197784E1,-5.548960876E-1
1.967798362E1,1.348395996E0,7.990383911E0,1.348545685E0
1.987802162E1,7.018904114E-1,1.038869659E1,2.245330811E-2
2.007931817E1,-1.184037781E-1,9.649683380E0,1.945055237E0
2.028061417E1,1.304387512E0,9.552984467E0,3.094664612E0
2.048191017E1,1.044078827E0,9.223070526E0,2.986439667E0
2.068320617E1,1.214873657E0,9.574389954E0,1.969604187E0
2.088450217E1,8.529263306E-1,9.086554413E0,2.043400726E0
2.108579829E1,8.367599487E-2,9.430838470E0,1.355880432E0
2.128709429E1,3.158432007E-2,1.072444839E1,2.469863892E-2
2.148839029E1,1.262774048E0,1.006506958E1,-9.840536499E-1
2.168968629E1,3.115621033E0,9.003028107E0,-3.058140564E-1
2.189098229E1,1.522334290E-1,1.050470535E1,-2.037562866E0
2.209227975E1,1.483714600E0,1.010937744E1,-2.852318573E0
2.229357575E1,-3.129991150E-1,7.785160675E0,-2.373763733E0
2.249487175E1,-5.273533630E-1,9.402247925E0,-3.371738434E0
2.269616775E1,3.514691162E-1,8.944200439E0,-2.854863281E0
2.289746375E1,8.113128662E-2,9.279054108E0,-2.597847748E0
2.309875962E1,9.792636108E-1,9.232500916E0,-3.343447266E0
2.330005563E1,1.594633942E0,1.028301636E1,-3.132835236E0
2.350135162E1,-1.221609650E0,9.325457611E0,-3.619622955E0
2.370264763E1,8.382568359E-3,8.920699310E0,-4.168381805E0
2.390394362E1,3.625460815E-1,8.886270905E0,-4.483027496E0
2.410523963E1,1.279239807E0,9.175619202E0,-4.586312714E0
2.430653562E1,3.484903107E0,9.078620911E0,-6.007906494E0
2.450783163E1,1.743873596E0,8.325237579E0,-1.135838013E0
2.470912762E1,3.389401703E0,9.341923370E0,-2.001038818E0
2.491042362E1,3.250939636E0,8.803942108E0,-1.701212311E0
2.519097967E1,1.614093475E0,8.160130920E0,-5.396428070E0
2.538975967E1,-1.727856903E0,8.903634796E0,-4.287384338E0
2.558853867E1,-5.785469055E-1,9.287736053E0,-2.033072205E0
2.578731867E1,1.228645020E0,9.257798309E0,-1.370100861E0
2.598232329E1,-2.621648254E0,1.156599838E1,-1.625020752E0
2.618361929E1,1.510359192E-1,1.104612946E1,-2.423161011E0
2.638491529E1,4.932243347E-1,9.306896210E0,-1.137933655E0
2.658621129E1,2.045047302E0,9.869426422E0,-1.402433624E0
2.678750729E1,1.579814758E0,9.469607849E0,-2.230212250E0
2.698880412E1,1.692530365E0,9.432185669E0,-2.551144867E0
2.719010012E1,4.054319000E0,8.756640472E0,-4.762047272E0
2.739139612E1,2.524051208E0,9.120833130E0,-2.870879974E0
2.759269212E1,3.734733582E0,9.166488190E0,-2.319127350E0
2.797137950E1,5.260810089E0,8.909023590E0,-4.100423126E0
2.817016050E1,7.618856506E0,1.089674011E1,-3.245550842E0
2.836894050E1,6.090235291E0,7.933352509E0,-9.445358276E-1
2.856772050E1,5.193001099E0,6.991062012E0,6.849755859E-1
2.876650050E1,6.094725952E0,6.124663696E0,-2.297721863E-1
2.896528175E1,5.244344330E0,8.261320496E0,-4.346960449E-1
2.916406175E1,6.467600555E0,8.086933136E0,-2.579885101E0
2.936284275E1,3.995641022E0,8.376880188E0,-3.716172180E0
2.956539675E1,3.071163483E0,9.716145172E0,-4.203708344E0
2.976669375E1,2.907254333E0,9.093739471E0,-4.668042755E0
3.013531692E1,-1.358874207E0,9.668993225E0,-1.040037231E0
3.033409792E1,-1.343905334E0,8.499026184E0,-1.028361511E-1
3.053287792E1,2.125430145E0,9.217232666E0,-1.731898499E0
3.073165792E1,-7.114704895E-1,9.287586365E0,2.128124542E0
3.093043892E1,1.281784515E0,9.730365601E0,-2.668949890E-1
3.112922042E1,-6.090834045E-1,9.598938904E0,3.604504395E-1
3.132800042E1,5.553451538E-1,9.309889984E0,-8.098159790E-2
3.152678142E1,-5.918692017E-1,9.702523499E0,-4.227209473E-1
3.172933742E1,-7.168592834E-1,9.648485870E0,-4.599934387E-1
3.193063442E1,-1.469943237E0,1.198168396E1,-1.524130554E0
3.213193175E1,-2.238894196E0,1.080408279E1,-3.907624054E0
3.233322975E1,2.933599548E0,9.282946014E0,-3.854634247E0
3.253452675E1,2.845432892E0,8.078999634E0,-3.024759979E0
3.276476075E1,2.271526337E0,8.577163696E0,-3.576662292E0
