"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.778068333E-1,6.041461602E-2,-1.187780052E-1,-1.750182211E-1
3.790878333E-1,2.199423686E-2,1.077953935E0,-1.603448838E-1
5.803691250E-1,-1.012513563E-1,-3.364363313E-1,1.515708268E-1
7.816501250E-1,-2.876987159E-1,5.623634458E-1,4.834893942E-1
9.829311250E-1,-2.955725491E-1,1.698325574E-2,2.676934190E-2
1.184212125E0,3.045607805E-1,-4.620514512E-1,2.562231421E-1
1.385493125E0,-4.029009938E-1,-4.329547882E-1,1.260101646E-1
1.586774583E0,-4.705918431E-1,6.197772026E-1,3.432495892E-1
1.788055583E0,-1.001216769E0,1.183990955E0,1.077298969E-1
1.989336583E0,-2.613097727E-1,2.049373835E-1,-1.228945926E-1
2.190617583E0,5.382963419E-1,-4.601764381E-1,-4.800323248E-1
2.391899583E0,6.558623910E-1,-1.254813075E-1,-4.933260679E-1
2.593180208E0,4.999881983E-2,-1.191434488E-1,-2.905063927E-1
2.794461208E0,7.628367841E-2,-5.721724033E-1,-3.232758865E-2
2.995742208E0,1.467541754E-1,-2.838125825E-1,-8.516037464E-2
3.197023208E0,6.998047233E-2,4.838509113E-2,-2.344271988E-1
3.398305208E0,2.746436298E-1,-5.536011606E-2,-8.800029010E-2
3.599587333E0,-3.149818182E-1,9.554128349E-2,3.955507874E-1
3.800868333E0,-2.809206843E-1,3.157499731E-1,9.784060717E-2
4.002149333E0,2.928818949E-2,3.492152691E-1,-7.661211491E-2
4.203430333E0,4.689986631E-2,3.126851618E-1,-1.342616528E-1
4.404712333E0,1.730093807E-1,6.167141795E-1,-6.246542931E-2
4.605993083E0,7.029609382E-2,5.831247568E-1,-2.754622102E-1
4.807274083E0,-9.162090719E-3,7.177254558E-1,-1.591483951E-1
5.008555083E0,2.382436544E-1,6.409404278E-1,7.817441225E-2
5.209836083E0,-1.200725436E-1,7.895551920E-1,4.545359313E-1
5.411117083E0,-2.011974342E-3,-1.603958458E-1,1.970055401E-1
5.612398083E0,3.413333595E-1,-7.403193712E-1,4.830909073E-1
5.813679083E0,-7.396155596E-2,-1.144367814E0,2.914501131E-1
6.014961083E0,-3.802162111E-1,-2.255254507E0,7.224732637E-1
6.216242083E0,-7.477501035E-1,-8.066607714E-1,3.192294240E-1
6.417523458E0,-4.058644176E-1,-6.553434730E-1,1.616689563E-1
6.618805458E0,-1.387094408E-1,-5.016380548E-1,9.886823595E-3
6.820086458E0,1.057853252E-1,-6.760624051E-1,4.929453135E-1
7.021367458E0,2.203969210E-1,3.173111975E-1,-1.622817069E-1
7.222649458E0,4.393835366E-1,7.922356725E-1,-3.353346586E-1
7.423931333E0,2.817402780E-1,5.095931292E-1,-4.763745070E-1
7.625212333E0,-5.605759621E-1,-8.399986029E-1,4.128080793E-3
7.826493333E0,-2.405089736E-1,-4.063139558E-1,2.585714459E-1
8.027775333E0,-7.004329935E-3,1.621298194E-1,-2.544070408E-2
8.229056333E0,1.950211525E-1,2.550172508E-1,-2.317065895E-1
8.430336958E0,1.978440881E-1,-1.033536270E-1,-1.497496814E-1
8.631617958E0,-6.374865025E-2,1.838796139E-1,-6.280987263E-1
8.832898958E0,1.691902131E-1,8.557699919E-1,-5.103683472E-1
9.034180958E0,3.766126558E-2,4.275786877E-1,-2.055773586E-1
9.235462958E0,7.767012715E-2,3.302164674E-1,-9.499569423E-3
9.436745250E0,4.655503333E-1,5.154360533E-1,1.665716022E-1
9.638027250E0,9.376341850E-2,-7.184666395E-2,-8.381192386E-2
9.839308250E0,3.908686712E-2,-1.276595592E-1,-3.664958477E-2
1.004059025E1,3.067285717E-1,-2.039048821E-1,2.059933841E-1
1.024187225E1,8.670454472E-2,-3.064244613E-2,1.644342542E-1
1.044315308E1,-5.094479322E-1,4.793956131E-2,7.220043987E-2
1.064443508E1,-7.345288992E-1,4.632867575E-1,-2.244322598E-1
1.084571708E1,-3.263353705E-1,8.955921531E-1,-1.131570786E-1
1.104699908E1,-3.116142750E-1,1.067354321E0,-1.372285336E-1
1.124828008E1,-4.441193640E-1,4.514414370E-1,-1.087385267E-1
1.144956196E1,-2.804693300E-3,-2.548556030E-1,-4.137807712E-2
1.165084396E1,2.366326153E-1,-4.339219332E-1,1.179601178E-1
1.185212596E1,-9.430936724E-2,-3.648688495E-1,9.259575605E-2
1.205340796E1,-1.411703974E-1,-7.457077503E-1,1.308631748E-1
1.225468996E1,-5.930629373E-1,-3.318008184E-1,4.691660777E-2
1.245597138E1,9.088699706E-3,-9.744693041E-1,-9.183595330E-2
1.265725338E1,2.847495079E-1,-8.087567091E-1,-9.369548410E-2
1.285853537E1,6.460919976E-1,-7.663741708E-1,7.308260351E-2
1.305981738E1,8.476903439E-1,3.640384674E-1,-1.005277112E-1
1.326109937E1,1.050260663E-1,4.663670063E-1,-5.253078341E-1
1.346238183E1,-8.349721134E-2,-2.607723176E-1,-3.736986220E-1
1.366366383E1,4.313869029E-2,-8.567516506E-2,-4.325959682E-1
1.386494583E1,-3.754874691E-2,-5.788163543E-1,-4.010351002E-2
1.406622783E1,1.703368127E-1,2.733138502E-1,-9.323344380E-2
1.426750983E1,2.259862721E-1,2.401605099E-1,9.176061302E-2
1.446879283E1,1.737884879E-1,7.051337361E-1,2.361869961E-1
1.467007483E1,1.033983082E-1,4.877716303E-1,3.324086368E-1
1.487135683E1,1.794571429E-1,9.683977813E-2,3.272201717E-1
1.507263883E1,1.638077945E-1,2.655183375E-1,4.122698009E-1
1.527392083E1,4.778753966E-2,2.230306342E-2,2.251749039E-1
1.547520137E1,-2.358527631E-1,8.465760201E-2,3.629076183E-1
1.567648338E1,-2.585010529E-1,-6.742706895E-1,4.554150999E-1
1.587776538E1,-1.609897316E-1,-7.265145779E-1,-1.818636805E-2
1.607904737E1,1.222944260E-2,1.953366101E-1,3.575513884E-2
1.628032938E1,-3.192845285E-1,-3.090537488E-1,-2.109730430E-2
1.648161158E1,-1.548365057E-1,-2.470321804E-1,2.495908737E-2
1.668289358E1,-4.659075737E-1,-3.149542809E-1,3.986454755E-2
1.688417558E1,-2.114507258E-1,-4.746254086E-1,2.022735029E-1
1.708545758E1,-1.504468024E-1,-1.256786585E-1,-1.027637050E-1
1.728674058E1,4.088911042E-2,-3.164925873E-1,-7.365069818E-3
1.748802321E1,8.680487052E-3,7.841427624E-2,-1.125598177E-1
1.768930521E1,-1.921777725E-1,2.576717734E-1,-1.821484566E-1
1.789058721E1,1.692073196E-1,-1.916146427E-1,1.409258395E-1
1.809186921E1,-1.630579680E-2,2.006477565E-1,1.729707718E-1
1.829315221E1,-3.582138717E-1,1.826138377E0,6.174851656E-1
1.849443408E1,9.862680919E-3,1.670638919E0,4.429714978E-1
1.869571608E1,3.083944917E-1,1.404802322E0,8.060966432E-2
1.889699808E1,1.037042886E-1,8.058711886E-2,-3.342028260E-1
1.909828108E1,3.439996243E-1,2.159974277E-1,-2.309018970E-1
1.929956308E1,2.230300307E-1,1.392404363E-2,1.784407943E-1
1.950084525E1,2.811937332E-1,-5.850880146E-1,6.043199077E-2
1.970212825E1,3.130624294E-1,-1.202705577E-1,1.251924038E-1
1.990341125E1,3.603497446E-1,1.593778282E-2,5.310582742E-2
2.010469325E1,4.975416958E-1,-1.232711598E-1,-2.929991782E-1
2.030597625E1,3.039386570E-1,3.764322996E-1,-7.319604605E-2
2.050725850E1,-1.559285820E-1,6.501560807E-1,1.069090962E-1
2.070854150E1,-1.287187338E-1,2.521588206E-1,1.210772693E-1
2.090982350E1,6.066745147E-3,-1.658964306E-1,7.148713619E-2
2.111110650E1,-5.546852946E-1,-2.504734993E-1,-1.882128865E-1
2.131238950E1,-4.656200707E-1,4.675242305E-1,-1.731729060E-1
2.151367321E1,-3.028463721E-1,3.179641664E-1,-2.225848436E-1
2.171495621E1,-2.233997583E-1,2.080918550E-1,-2.179560214E-1
2.191623921E1,1.621723920E-1,-5.159516260E-2,5.983797833E-2
2.211752321E1,3.041542321E-2,-3.218986392E-1,4.154671729E-2
2.231880621E1,-3.057816625E-2,-3.102050126E-1,-3.849638253E-2
2.252008808E1,-2.119380981E-1,-3.194137514E-1,1.135752350E-1
2.272137208E1,-6.054291725E-1,-3.412353992E-1,4.206774011E-2
2.292265508E1,-6.727027893E-1,-4.759683907E-1,3.902801499E-2
2.312393808E1,-6.525613070E-1,-6.179907322E-1,3.664156199E-1
2.332522208E1,2.261377722E-1,-2.526145279E-1,3.970425725E-1
2.352650608E1,2.103537619E-1,2.845077217E-1,5.312924981E-1
2.372779008E1,2.833989263E-1,1.525631100E-1,1.137023568E-1
2.392907308E1,3.502993882E-1,1.952222437E-1,2.323907912E-1
2.413035708E1,4.555975795E-1,3.179191053E-1,1.126301289E-1
2.433164108E1,3.293259442E-1,-6.411997974E-2,-1.724682301E-1
2.453292358E1,2.945157588E-1,-7.811262608E-1,-2.520561814E-1
2.473420758E1,1.443963051E-1,-2.836910188E-1,-4.672431648E-1
2.493549058E1,-3.835511506E-1,-1.274407506E0,-8.484812975E-1
2.513677458E1,2.329738289E-1,-1.437206268E-1,-7.494931221E-1
2.533805758E1,5.360252857E-1,7.268499136E-1,-9.520948678E-2
2.553934146E1,-2.884318233E-1,5.994638801E-1,1.179729700E-1
2.574062446E1,-7.499957681E-1,6.453133821E-1,-2.081719637E-1
2.594190846E1,-1.583361328E-1,-1.479377151E-1,-5.734355748E-2
2.614319246E1,-3.665801585E-1,-1.769562811E-1,2.838614210E-2
2.634447546E1,-2.056149691E-1,8.227264881E-2,-4.128067195E-2
2.654575946E1,-5.437112600E-2,1.976113170E-1,-3.048327751E-2
2.674704346E1,-1.495128274E-1,-6.342731416E-2,1.774266129E-3
2.694832646E1,-4.646393284E-2,-2.136827260E-1,-2.427013963E-2
2.714961046E1,-3.590817451E-1,1.881905645E-1,-1.978886276E-1
2.735089446E1,-6.559800506E-1,-1.147441566E-1,-1.381082982E-1
2.755217750E1,-6.438497901E-1,1.204620078E-1,2.976211719E-2
2.775346150E1,3.641231358E-2,1.715743244E-1,1.083179265E-1
2.795474550E1,6.392329186E-2,8.865647018E-3,1.489858478E-1
2.815602950E1,-1.297284663E-1,-1.955276579E-1,-3.889439628E-2
2.835731350E1,2.715705037E-1,4.202755094E-1,3.053670563E-2
2.855859825E1,5.999090075E-1,3.642348647E-1,3.875589073E-1
2.875988225E1,5.797690153E-1,2.409481406E-1,-4.439073801E-2
2.896116625E1,4.725675285E-1,-4.824130610E-2,1.709490418E-1
2.916245025E1,5.723325014E-1,3.078496754E-1,7.769206762E-1
2.936373425E1,5.069670677E-1,5.774514675E-1,9.730539471E-2
2.956501746E1,5.876438022E-1,3.971942663E-1,3.191410899E-1
2.976630246E1,2.681889534E-1,3.060029149E-1,1.389674991E-1
2.996758746E1,8.803653717E-2,2.384506464E-1,-2.883022651E-2
3.016887246E1,1.781439036E-2,2.314112037E-1,4.992267489E-2
3.037015746E1,8.446497470E-2,-2.017920911E-1,9.740746766E-2
