"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.561233333E-2,2.546205139E-1,1.061472656E1,-4.773273926E0
2.943653333E-1,-4.061054993E-1,8.932973785E0,-3.506607971E0
4.931193333E-1,9.217831421E-1,1.107397156E1,-6.490203552E0
6.918722083E-1,-8.084687805E-1,9.705217896E0,-4.165837097E0
8.906262083E-1,1.723216553E0,9.996212769E0,-5.101092224E0
1.089380208E0,1.510957947E0,7.796686707E0,-3.526516571E0
1.288133208E0,8.704399109E-1,9.910141754E0,-4.208199005E0
1.486887208E0,1.732946320E0,8.297245789E0,-4.495451660E0
1.685640083E0,-5.863307190E-1,8.939260712E0,-3.177442474E0
1.884394083E0,-1.773961029E0,1.006087830E1,-4.675377502E0
2.083148083E0,1.678309937E0,8.964109039E0,-2.638114014E0
2.281901083E0,-2.651286621E0,8.548872528E0,-3.491639099E0
2.480655083E0,-1.510957947E0,9.604028320E0,-3.509751434E0
2.679408583E0,-8.952882385E-1,8.381670227E0,-3.358865204E0
2.878162583E0,-1.572480011E0,9.534423065E0,-4.160897369E0
3.076916583E0,-1.347198486E-1,8.231831818E0,-2.430495758E0
3.275670583E0,-1.758842468E-1,8.191715240E0,-3.442391510E0
3.474424583E0,2.034269714E0,9.885592804E0,-2.733166351E0
3.673179458E0,3.326382751E0,1.003558090E1,-1.334175568E0
3.871933458E0,1.016236725E0,1.155327484E1,-2.932851105E0
4.070687458E0,2.384391632E0,8.324638824E0,-2.315534821E0
4.269441458E0,3.409909058E-1,5.817053375E0,-2.859952698E0
4.468196458E0,1.643731842E0,1.037836807E1,-1.770069122E0
4.666951208E0,2.332150269E0,1.002600082E1,-6.629713440E-1
4.865705208E0,8.550219727E-1,7.964487762E0,1.829196167E-1
5.064460208E0,4.210743713E-1,9.262139282E0,-2.014361115E0
5.263214208E0,6.132746887E-1,9.684261475E0,-4.279600525E-1
5.461968208E0,6.971003723E-1,9.730515289E0,-2.567910004E0
5.660722583E0,6.848258972E-1,9.971813507E0,-1.496737518E0
5.859476583E0,-2.245630188E0,8.419541473E0,-3.540138245E-1
6.058231583E0,6.652166748E-1,1.018871246E1,-9.131011963E-1
6.256985583E0,-9.559121704E-1,1.107980942E1,-1.370699615E0
6.455740583E0,-9.629475403E-1,9.364376678E0,-1.800006866E0
6.654495583E0,-1.923500061E-1,1.018287460E1,-1.500330048E0
6.853249583E0,-1.607656860E-1,1.054362442E1,-2.644400940E0
7.052004583E0,-1.016386414E0,1.092592941E1,-1.242416382E-1
7.250759583E0,-6.158193970E-1,8.935219116E0,-1.313219147E0
7.449513583E0,-1.193019104E0,9.598789215E0,-9.621990967E-1
7.648267583E0,6.840774536E-2,8.706494751E0,-6.689588928E-1
7.847022583E0,3.486250305E-1,9.957443390E0,1.266516266E0
8.045776583E0,1.527573395E0,9.170679474E0,1.631607056E-1
8.244531583E0,-1.106049957E0,9.293124847E0,-1.232387238E0
8.443286583E0,6.825805664E-1,9.342222748E0,-3.339555359E-1
8.642041333E0,1.723515930E0,9.615105286E0,1.237326965E0
8.840796333E0,1.287622375E0,9.720785522E0,2.151176605E0
9.039551333E0,9.613009644E-1,9.623936920E0,1.313668213E0
9.238306333E0,8.652008057E-2,9.595196686E0,2.869532776E-1
9.437060333E0,6.804849243E-1,9.615853729E0,-8.532257080E-3
9.635814625E0,4.929249573E-1,1.079435303E1,-7.155120850E-1
9.834569625E0,-1.222657471E0,9.300010529E0,6.057902527E-1
1.003332462E1,1.330133972E0,1.119836288E1,-1.079255676E-1
1.023207863E1,-1.133892059E0,9.414672089E0,1.085243225E-1
1.043083362E1,-1.513053589E0,9.485474854E0,-4.987628174E-1
1.062958921E1,-2.206262054E0,9.595196686E0,9.535171509E-2
1.082834321E1,-3.375780029E0,9.121431885E0,-6.409671021E-1
1.102709821E1,-3.578159180E0,9.808952179E0,4.610412598E-2
1.122585321E1,-2.740501099E0,9.368567963E0,-1.059796143E-1
1.142460721E1,-3.348536682E0,8.563542023E0,-2.903961182E-2
1.162336171E1,-3.186723175E0,9.747130737E0,1.147364044E0
1.182211671E1,-2.605631561E0,9.573940887E0,9.349557495E-1
1.202087171E1,-3.057841187E0,8.805139618E0,9.232800293E-1
1.221962571E1,-4.011657715E0,8.324189758E0,1.306034088E0
1.241838071E1,-2.483635254E0,9.671837311E0,1.055455170E0
1.261713596E1,-2.833607483E0,9.665849762E0,2.088906097E0
1.281588996E1,-9.469308472E-1,9.149124298E0,7.911048889E-1
1.301464496E1,-2.460433502E0,9.837842102E0,1.367256775E0
1.321339996E1,-2.233056335E0,9.619745636E0,2.454895020E-1
1.341215396E1,-1.342857513E0,9.382788391E0,1.960922241E-1
1.361090858E1,-1.570384369E0,1.025637177E1,-6.089337158E-1
1.380966358E1,-2.036065979E0,1.053928345E1,-1.234931946E0
1.400841858E1,-1.148711243E0,9.413025513E0,-9.981243896E-1
1.420717358E1,-2.356848907E0,9.615105286E0,-2.299817505E0
1.440592858E1,-1.474733276E0,9.569899292E0,-1.933828583E0
1.460468358E1,1.581161957E0,9.749974823E0,7.559280396E-2
1.480343963E1,-2.240690460E0,9.585766296E0,-1.352886658E0
1.500219562E1,-1.987866211E0,9.992021484E0,-1.491797791E0
1.520095063E1,-2.853216705E0,9.487720184E0,-9.476792908E-1
1.539970663E1,-2.965183868E0,9.979297943E0,1.022373962E-1
1.559846163E1,-1.418899384E0,9.277557220E0,1.178199921E0
1.579721783E1,-2.090402985E0,9.663155365E0,1.509910126E0
1.599597383E1,-7.674540710E-1,9.411079559E0,9.412426758E-1
1.619472983E1,-1.213676147E0,9.866881714E0,9.590556335E-1
1.639348483E1,-1.636995850E0,8.948840790E0,1.193617859E0
1.659224083E1,-9.376501465E-1,1.004755600E1,-9.086105347E-2
1.679099625E1,-1.440903625E0,9.972112885E0,-1.670526123E-1
1.698975225E1,-1.363963623E0,9.445507965E0,-9.027726746E-1
1.718850825E1,-9.297166443E-1,9.902657318E0,-1.161285095E0
1.738726525E1,-1.945953369E-1,8.618477783E0,-4.719685364E-1
1.758602125E1,-1.285377045E0,9.517059174E0,-7.711962891E-1
1.778477658E1,-1.205592957E0,9.195976868E0,-1.534309387E-1
1.798353258E1,-1.800904999E0,9.580676880E0,-1.234482880E0
1.818228858E1,-6.466552734E-1,9.661209412E0,-1.056802368E0
1.838104458E1,-4.547543335E-1,9.601932678E0,-1.241069183E0
1.857980058E1,-1.340911560E0,9.470805359E0,-7.759863281E-1
1.877855613E1,-1.138083344E0,9.229656830E0,-8.559201050E-1
1.897731112E1,-1.356329498E0,9.733509064E0,-1.236279144E0
1.917606712E1,-5.096900940E-1,9.498497772E0,-1.627266083E0
1.937482313E1,-1.807940369E0,9.930798798E0,-1.934277649E0
1.957357913E1,-9.939331055E-2,9.336684265E0,6.286926270E-3
1.977233446E1,-5.194198608E-2,9.334438934E0,2.139051819E-1
1.997109046E1,-6.180647278E-1,9.544152832E0,-1.618135071E-1
2.016984546E1,4.299060059E-1,1.027747787E1,2.326162720E-1
2.036860146E1,-1.025816803E0,9.616452484E0,-1.839674377E-1
