"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.985041672E-3,1.211580505E0,1.046159500E1,-2.637215881E0
2.020284583E-1,1.056802368E-1,9.144783325E0,-2.399360504E0
4.020714583E-1,1.315464478E0,1.006881180E1,-2.178569641E0
6.021134583E-1,-1.014889526E-1,8.904383240E0,-3.014880524E0
8.021564583E-1,1.795516205E0,1.006926086E1,-3.044069824E0
1.002199458E0,1.019529877E0,8.533304901E0,-2.750829620E0
1.202242083E0,9.120533752E-1,1.105151825E1,-2.552192688E0
1.402284083E0,1.848955078E0,1.027912445E1,-2.333796844E0
1.602327083E0,1.800904999E0,9.558223572E0,-1.257534943E0
1.802370083E0,2.629581757E0,9.729018402E0,-5.995033264E-1
2.002413083E0,1.555415497E0,9.030870209E0,-5.212161255E-1
2.202456417E0,1.725611572E0,9.392368469E0,-3.342549133E-1
2.402499417E0,2.179168396E0,1.065005310E1,-6.586303711E-3
2.602541417E0,2.005379791E0,8.985813904E0,-3.483256531E-1
2.802584417E0,2.524500275E0,9.715995483E0,-1.107247467E0
3.002627417E0,3.169209595E0,9.141041107E0,-1.281185760E0
3.202669542E0,2.639012146E0,8.975036316E0,-1.790127411E0
3.402712542E0,4.316573639E0,9.561965790E0,-2.328857117E0
3.602756542E0,1.895059204E0,9.106762390E0,-2.266287231E-1
3.802799542E0,2.524200897E0,9.721683655E0,1.788780212E-1
4.002842542E0,3.306773529E0,9.389823761E0,-1.659149780E0
4.202887458E0,4.109703827E0,8.805888062E0,-1.164278870E0
4.402931458E0,2.789598999E0,9.385333099E0,-6.614744568E-1
4.602974458E0,2.828069000E0,9.832153931E0,-1.099014587E0
4.803018458E0,2.007924500E0,8.478219452E0,1.814227295E-1
5.003062458E0,9.596543884E-1,9.769883423E0,-5.307962036E-1
5.203106667E0,1.019829254E0,1.001073257E1,-1.025966492E0
5.403150667E0,-6.270460510E-1,9.665400696E0,-4.697232056E-1
5.603194667E0,-1.258882141E-1,1.008228378E1,-3.402424622E-1
5.803238667E0,-3.502716064E-2,9.137149200E0,-8.126600647E-1
6.003283667E0,-5.632786560E-1,9.563312988E0,-4.102967834E-1
6.203327583E0,5.239105225E-3,9.687854004E0,-9.147477722E-1
6.403371583E0,-1.252894592E-1,9.807604980E0,-1.100212097E0
6.603415583E0,-4.355941772E-2,9.720785522E0,-1.095422058E0
6.803459583E0,-9.877958679E-1,9.799671478E0,-1.036145325E0
7.003503583E0,-9.958790588E-1,9.463769989E0,-1.103954315E0
7.203548792E0,1.101708984E-1,9.710007935E0,-1.374741211E0
7.403592792E0,1.793270874E-1,9.249864807E0,-1.313967590E0
7.603636792E0,-1.782792664E-1,9.667047272E0,-1.206042023E0
7.803680792E0,7.192543030E-1,9.777218170E0,-2.023043060E0
8.003724792E0,-2.679428101E-1,9.210496674E0,-7.213499451E-1
8.203766917E0,1.036444702E0,9.715097351E0,-1.152453461E0
8.403810917E0,4.252656555E-1,9.105265503E0,-1.552272034E0
8.603854917E0,1.150058441E0,9.636959839E0,-2.619103546E0
8.803898917E0,2.849175110E0,1.015727783E1,-8.499325562E-1
9.003942917E0,2.555036774E0,9.811347198E0,-6.650669861E-1
9.203987292E0,2.857707367E0,9.170230408E0,-1.403032379E0
9.404031292E0,1.771116943E0,9.549092560E0,3.998185730E-1
