"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.139278333E-1,2.343293279E-2,-2.295803837E-2,-1.539716776E-2
4.151818333E-1,-2.885661833E-2,7.047422230E-2,4.852376133E-2
6.164358333E-1,-1.573153883E-1,-8.986639231E-2,-8.800707757E-3
8.176898333E-1,-3.132278919E-1,-2.134210914E-1,-1.510555297E-1
1.018943583E0,-6.736822426E-2,-1.677698046E-1,-2.339786887E-1
1.220197583E0,1.937327683E-1,-2.234835774E-1,4.397812858E-2
1.421450583E0,2.991757393E-1,-3.256855309E-1,-8.209748194E-3
1.622703583E0,5.315614343E-1,-8.581377864E-1,-1.527938545E-1
1.823957583E0,5.615327954E-1,-6.611530185E-1,-6.418253183E-1
2.025209375E0,3.873305023E-1,-7.478270531E-1,-4.473710656E-1
2.226462375E0,1.674942970E-1,-1.094782114E0,-5.182431936E-1
2.427716375E0,1.992891915E-2,-3.518474102E-2,-1.666678637E-1
2.628969375E0,-3.847071528E-1,2.334279269E-1,5.785304308E-2
2.830223375E0,-7.882931828E-1,7.323817015E-1,-4.456330556E-3
3.031477458E0,-2.839098871E-1,3.407817781E-1,3.281312287E-1
3.232731458E0,1.792863756E-1,7.174503803E-1,6.293834746E-2
3.433984458E0,4.767007530E-1,1.121463060E0,-2.657342702E-2
3.635238458E0,5.871367455E-1,1.146871209E0,5.083999634E-1
3.836491458E0,3.294598162E-1,8.416642547E-1,2.903080285E-1
4.037743958E0,2.040260285E-1,2.926671207E-1,4.034070671E-1
4.238997958E0,-3.557901978E-1,-4.438392818E-1,-4.947493970E-2
4.440250958E0,-7.193874717E-1,-2.554159760E-1,1.177542731E-1
4.641504958E0,-6.824198961E-1,1.664884835E-1,-4.626241028E-1
4.842758958E0,-2.595666051E-1,6.812781692E-1,-4.463142157E-1
5.044013708E0,-9.103055298E-2,1.071463704E0,8.561906405E-3
5.245268708E0,3.940468431E-1,3.016108647E-2,-2.480639219E-1
