"Time (s)","X (hPa)"
-5.420946667E-1,1.023156815E3
4.797533333E-1,1.021278152E3
1.501440333E0,1.019399490E3
2.523132333E0,1.018339767E3
3.544779333E0,1.018339767E3
4.566477333E0,1.017499847E3
4.719953333E0,1.017501831E3
5.665940333E0,1.017501831E3
6.612026333E0,1.017630997E3
7.558109333E0,1.017630997E3
8.504265333E0,1.017918854E3
9.450429333E0,1.017918854E3
1.039661833E1,1.018125000E3
1.134281833E1,1.018426743E3
1.228902433E1,1.018477402E3
1.323524133E1,1.018477402E3
1.418136033E1,1.018457718E3
1.512750933E1,1.018457718E3
1.607368833E1,1.018457718E3
1.701974633E1,1.018325348E3
1.796590733E1,1.018278885E3
1.891206533E1,1.018196487E3
1.985833333E1,1.018196487E3
2.080455933E1,1.017706451E3
2.175080333E1,1.017706451E3
2.269702733E1,1.017712631E3
2.364333933E1,1.017959061E3
2.458957433E1,1.017959061E3
2.553593833E1,1.017564621E3
2.648221933E1,1.017564621E3
2.742862633E1,1.017694855E3
2.837501633E1,1.017694855E3
2.932147033E1,1.017694855E3
3.026795433E1,1.017903900E3
3.121438233E1,1.018031006E3
3.216083333E1,1.018031006E3
3.310729533E1,1.017794418E3
3.405371233E1,1.017701492E3
3.500019333E1,1.017602997E3
3.594669033E1,1.017494125E3
3.689320733E1,1.017602997E3
3.783979133E1,1.017548599E3
3.878641933E1,1.017548599E3
3.973308233E1,1.017548599E3
4.067983233E1,1.017555618E3
4.162652233E1,1.017555618E3
4.257314033E1,1.017585602E3
4.351977933E1,1.017970581E3
4.446645133E1,1.018331757E3
4.541309133E1,1.018331757E3
4.635974433E1,1.018330765E3
4.730632633E1,1.017946854E3
4.825301133E1,1.017334290E3
4.919970133E1,1.016972504E3
5.014632233E1,1.016799088E3
5.109296333E1,1.016799088E3
5.203963333E1,1.017206497E3
5.298638133E1,1.017354813E3
5.393298733E1,1.017382812E3
5.487957833E1,1.017863998E3
5.582628033E1,1.017863998E3
5.677302933E1,1.017509766E3
5.771984233E1,1.017509766E3
5.866666533E1,1.017399063E3
5.961338933E1,1.017175598E3
6.056015233E1,1.017175598E3
6.150695733E1,1.017423401E3
6.245386533E1,1.017423401E3
6.340067833E1,1.017344055E3
6.434758933E1,1.017328339E3
6.529456933E1,1.017306595E3
6.624145533E1,1.017306595E3
6.718834033E1,1.017367783E3
6.813520333E1,1.017447739E3
6.908207033E1,1.017512589E3
7.002887133E1,1.017512589E3
7.097576933E1,1.017495270E3
7.192259433E1,1.017422562E3
7.286942333E1,1.017291260E3
7.381633533E1,1.016960678E3
7.476323433E1,1.016896973E3
7.571015633E1,1.016960678E3
7.665717133E1,1.017258530E3
7.760418033E1,1.017450333E3
7.855105633E1,1.017530212E3
7.949794633E1,1.017450333E3
8.044486333E1,1.017258224E3
8.139182833E1,1.016896896E3
8.233881433E1,1.016896896E3
8.328583633E1,1.016903915E3
8.423287933E1,1.017104187E3
8.517975733E1,1.017142639E3
8.612670533E1,1.017442551E3
8.707372233E1,1.017442551E3
8.802073433E1,1.017243423E3
8.896773333E1,1.017066040E3
8.991481533E1,1.016956482E3
9.086188733E1,1.016877975E3
9.180901933E1,1.016847382E3
9.275613633E1,1.016877975E3
9.370329533E1,1.017179031E3
9.465045733E1,1.017179031E3
9.559766933E1,1.017048721E3
9.654490633E1,1.017048721E3
9.749222033E1,1.017048721E3
9.843949933E1,1.016966324E3
9.938679833E1,1.016945648E3
1.003341623E2,1.016945648E3
1.012814533E2,1.016848907E3
1.022288033E2,1.016655045E3
1.031761473E2,1.016655045E3
1.041234633E2,1.017143707E3
1.050708943E2,1.017143707E3
1.060183183E2,1.017043533E3
1.069658533E2,1.017043533E3
1.079133663E2,1.017043533E3
1.088608423E2,1.016976471E3
1.098083553E2,1.016918564E3
1.107557773E2,1.016918564E3
1.117032233E2,1.016918564E3
1.126507233E2,1.016834106E3
1.135981733E2,1.016834106E3
1.145456353E2,1.016655960E3
1.154931273E2,1.016654053E3
1.164405953E2,1.016654053E3
1.173881143E2,1.016922073E3
1.183357133E2,1.016922073E3
1.192833303E2,1.016933975E3
1.202309193E2,1.016933975E3
1.211785403E2,1.016962585E3
1.221261433E2,1.016962585E3
1.230737523E2,1.016943054E3
1.240213593E2,1.016943054E3
1.249690493E2,1.016952286E3
