"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.127833312E-3,1.490300903E0,9.445208588E0,2.827170868E0
2.063808333E-1,1.729204102E0,9.212592316E0,1.780697021E0
4.076348333E-1,2.051783295E0,8.988059235E0,2.412533112E0
6.088888333E-1,2.125729523E0,8.878337402E0,2.548899536E0
8.076268333E-1,1.333277435E0,9.214089203E0,3.125051422E0
1.008880583E0,1.598376160E0,8.956624603E0,3.224594421E0
1.210134583E0,1.714235229E0,9.219627686E0,3.555406494E0
1.411387583E0,2.952160950E0,8.815917206E0,3.049009552E0
1.612641583E0,3.322790222E0,1.151809799E1,2.399210815E0
1.813894583E0,1.233135681E0,9.699679413E0,-1.131497040E0
2.025209375E0,-5.685177612E-1,9.331145782E0,-1.800156555E0
2.226462375E0,-1.148112488E-1,9.039851532E0,-1.432221680E0
2.427716375E0,-6.999444580E-1,7.778873749E0,-1.434317322E0
2.628969375E0,-1.933529205E0,9.634864197E0,-2.536924438E0
2.830223375E0,-2.727777557E0,9.787696381E0,-9.135502625E-1
3.031477458E0,-1.648970947E0,8.651259613E0,-4.364923096E-1
3.227699458E0,-1.710193634E0,9.747280426E0,-1.642085266E-1
3.428953458E0,-6.072871399E-1,9.832453308E0,-1.069974976E0
3.630206458E0,-5.580395508E-1,1.063673080E1,-2.344574432E0
3.811334458E0,1.868115234E-1,7.909552002E0,-2.940485229E0
4.012587958E0,1.462309113E0,8.422834625E0,-1.617985382E0
4.213840958E0,1.571581879E0,9.211993561E0,-1.995350647E0
4.415094958E0,2.611918488E0,9.757758636E0,-2.349963226E0
4.616347958E0,3.514391785E0,8.905281372E0,-2.334844666E0
4.817601958E0,1.040186920E0,8.386909332E0,2.778222656E-1
5.018857708E0,3.040177917E-1,1.083431992E1,-1.698966980E-1
5.220111708E0,-8.250842285E-1,8.800050201E0,1.042132874E0
5.421365708E0,1.089733887E-1,9.257049866E0,1.361718292E0
5.622619708E0,-1.971250763E0,9.007668457E0,-6.613247681E-1
5.823873708E0,-1.685794373E0,9.487121429E0,-3.338806915E0
6.025127000E0,-2.617606659E0,1.038196060E1,-3.064427490E0
6.226381000E0,-2.522105255E0,9.457033997E0,-1.394500122E0
6.427635000E0,-4.477788391E0,8.730145569E0,-1.850901031E0
6.628890000E0,-4.909939728E0,8.519683228E0,-2.010768585E0
6.830144000E0,-3.678899689E0,8.041577454E0,-3.131038971E0
7.031397458E0,-2.612068176E0,9.207203522E0,-3.733236694E0
7.232652458E0,-2.017205200E0,8.778644714E0,-3.998185730E0
7.433906458E0,2.612068176E-1,9.231153717E0,-4.876858521E0
7.635161458E0,-1.763183441E0,8.210875397E0,-4.412524109E0
7.836416458E0,-5.233117676E-1,8.468339996E0,-4.869374084E0
8.037672500E0,-4.381388855E-1,9.311087494E0,-6.215674438E0
8.238926500E0,-2.344125366E-1,7.759264526E0,-1.068328400E0
8.440181500E0,2.986289978E-1,8.578211517E0,-3.727249146E-1
8.641437500E0,9.972262573E-1,9.135951691E0,-1.790875854E0
8.842692500E0,-7.875123596E-1,9.788893890E0,-2.637814636E0
9.043947208E0,-5.053491211E-1,9.338330841E0,-3.135379944E0
9.245202208E0,6.152206421E-2,9.655072174E0,-1.764979706E0
9.446458208E0,-1.817670135E0,8.415350189E0,-2.874173126E0
9.647714208E0,-1.501976624E0,8.400531006E0,-3.045417023E0
9.848969208E0,-2.029030609E0,8.718918915E0,-3.398233337E0
1.005022575E1,-2.320773926E0,8.733139343E0,-3.377576294E0
1.025148175E1,-2.490371246E0,9.371412048E0,-3.573069763E0
1.045273775E1,-8.988807678E-1,9.520651703E0,-4.217629395E0
1.065399375E1,-1.473236389E0,8.906029816E0,-5.382956085E0
1.085525075E1,-9.196875000E-1,8.766220551E0,-3.809727631E0
1.105650608E1,1.293011169E0,9.176217957E0,-5.148543549E0
1.125776308E1,2.870580597E0,8.732989655E0,-2.534828796E0
1.145901908E1,1.915117493E0,9.311087494E0,-2.227817230E0
1.166027608E1,1.022523651E0,9.466464386E0,-1.564995575E0
1.186153208E1,-1.493743744E0,1.070633606E1,-1.691632233E0
1.206278837E1,-2.256856842E0,8.950187988E0,3.553610229E-1
1.226404537E1,-2.637215881E0,9.031319275E0,1.055305481E-1
1.246530237E1,-3.581152954E0,9.752070465E0,-5.376818848E-1
1.266655937E1,-9.565109253E-1,7.733817444E0,1.180894318E0
