"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.981770834E-2,-3.023600006E1,-4.782384872E1,-1.365908813E1
2.411007083E-1,-2.862908936E1,-4.971569443E1,-9.144866943E0
4.423827083E-1,-2.826084328E1,-5.003515625E1,-6.522125244E0
6.436637084E-1,-2.706489372E1,-5.079987717E1,1.758636475E0
8.449457083E-1,-2.570330620E1,-5.074195099E1,9.739349365E0
1.046227208E0,-2.537962723E1,-5.084460831E1,1.122717285E1
1.247509208E0,-2.530981064E1,-5.028921890E1,1.351315308E1
1.448790208E0,-3.104159737E1,-4.710376358E1,1.481524658E1
1.650072208E0,-3.279643250E1,-4.638963699E1,1.497546387E1
1.851354208E0,-3.454886627E1,-4.578179932E1,1.333953857E1
2.052635000E0,-3.492610168E1,-4.523899460E1,1.368692017E1
2.253917000E0,-3.614427948E1,-4.435020065E1,1.424142456E1
2.455199000E0,-4.132757568E1,-4.156990051E1,1.132427979E1
2.656481000E0,-4.065377808E1,-4.193797302E1,1.279785156E1
2.857762000E0,-4.098318863E1,-4.212399292E1,1.183569336E1
3.059044708E0,-4.031492615E1,-4.220208359E1,1.129681396E1
3.260326708E0,-3.961891937E1,-4.353797913E1,1.054483032E1
3.461608708E0,-3.924791718E1,-4.365941238E1,1.136853027E1
3.662890708E0,-3.545249939E1,-4.462065125E1,1.652072144E1
3.864172708E0,-2.627068329E1,-5.043058395E1,1.428225708E1
4.065453708E0,-1.728363037E1,-5.432746506E1,1.073941040E1
4.266735708E0,-1.430963516E1,-5.521099472E1,9.335540771E0
4.468017708E0,-1.690330505E1,-5.406540298E1,1.081857300E1
4.669299708E0,-2.009420013E1,-5.290811920E1,1.005267334E1
4.870581708E0,-2.124171066E1,-5.235010529E1,8.938568115E0
5.071864125E0,-2.396714020E1,-5.154565811E1,8.443267822E0
5.273146125E0,-2.635145950E1,-5.098988724E1,7.060333252E0
5.474428125E0,-2.500593758E1,-5.224185944E1,3.796234131E0
5.675710125E0,-1.628593445E1,-5.502879333E1,3.512176514E0
5.876992125E0,-1.319199753E1,-5.513057709E1,3.667175293E0
6.078274833E0,-1.153979111E1,-5.560564423E1,3.496765137E0
6.279556833E0,-7.105831146E0,-5.606470108E1,2.623260498E0
6.480837833E0,-3.580936432E0,-5.656644058E1,-7.885742188E-1
6.682119833E0,-1.367218018E0,-5.616245651E1,-1.296752930E0
6.883401833E0,-1.460102081E0,-5.611810684E1,-8.143005371E-1
7.084681875E0,-8.867263794E-2,-5.603310013E1,-1.318481445E0
7.285963875E0,-1.055908203E-2,-5.622877121E1,-1.041839600E0
7.487245875E0,4.105171204E0,-5.608687210E1,-1.299041748E0
7.688527875E0,7.269523621E0,-5.571230316E1,-1.519226074E0
7.889809875E0,8.542430878E0,-5.529321289E1,-3.915283203E0
8.091092125E0,7.753494263E0,-5.552688980E1,-4.836059570E0
8.292374125E0,5.578392029E0,-5.590077972E1,-2.960113525E0
8.493656125E0,4.668392181E0,-5.587184906E1,-2.452606201E0
8.694938125E0,4.693134308E0,-5.607891464E1,-2.888488770E0
8.896221125E0,5.616912842E-1,-5.618175125E1,-8.127746582E-1
9.097503125E0,-2.876880646E0,-5.595637512E1,1.077087402E0
9.298786125E0,-2.522373199E0,-5.628691864E1,-6.255096436E0
9.500068125E0,-4.674243927E0,-5.604921722E1,-5.282775879E0
9.701351125E0,-3.869579315E0,-5.641163635E1,-3.843902588E0
9.902633125E0,-3.059612274E0,-5.613800812E1,-4.422515869E0
1.010391625E1,-2.525379181E0,-5.578966904E1,-1.993560791E0
1.030519825E1,7.625312805E-1,-5.579021072E1,-1.778930664E0
1.050648025E1,8.131809235E0,-5.502703476E1,-1.908874512E-1
1.070776225E1,1.186846542E1,-5.406694794E1,7.878417969E-1
1.090904525E1,1.281721115E1,-5.325119400E1,2.136932373E0
1.111032788E1,1.027874374E1,-5.339451599E1,6.197052002E0
1.131160988E1,1.063270187E1,-5.329002380E1,7.805786133E0
1.151289288E1,1.159165573E1,-5.324330139E1,7.012817383E0
1.171417588E1,1.167141342E1,-5.312721252E1,7.213989258E0
1.191545788E1,1.168474960E1,-5.336561203E1,6.368438721E0
1.211674008E1,1.213867569E1,-5.322573471E1,7.040771484E0
1.231802208E1,1.238863754E1,-5.310665512E1,7.795166016E0
1.251930508E1,1.237974930E1,-5.328356552E1,7.515930176E0
1.272058808E1,1.269706345E1,-5.294144058E1,7.936309814E0
1.292187108E1,1.101107407E1,-5.306000519E1,1.017797852E1
1.312315338E1,8.919147491E0,-5.299193573E1,1.242758179E1
1.332443637E1,5.021717072E0,-5.397937775E1,9.444488525E0
1.352571938E1,-1.461368561E0,-5.444092941E1,9.019409180E0
1.372700238E1,-7.008705139E-1,-5.420021820E1,8.978698730E0
1.392828538E1,1.398708344E0,-5.376339340E1,1.069995117E1
1.412956808E1,1.482120514E0,-5.302836609E1,1.551531982E1
1.433085108E1,-2.995681763E0,-5.258460617E1,1.714703369E1
1.453213408E1,-5.787605286E0,-5.148180389E1,1.913775635E1
1.473341708E1,-7.490451813E0,-4.849291611E1,2.507980347E1
1.493470008E1,-8.181652069E0,-4.600884247E1,2.929229736E1
1.513598288E1,-1.193975449E1,-4.438430786E1,3.088235474E1
1.533726488E1,-1.529358292E1,-4.108077621E1,3.416000366E1
1.553854788E1,-2.117050934E1,-3.843347931E1,3.506381226E1
1.573983088E1,-2.425764847E1,-3.618212128E1,3.653903198E1
1.594111350E1,-2.637659264E1,-3.392424393E1,3.729495239E1
1.614239550E1,-2.977393913E1,-3.136651611E1,3.746936035E1
1.634367850E1,-3.350202179E1,-2.812644768E1,3.765426636E1
1.654496150E1,-3.797335815E1,-2.411610985E1,3.660604858E1
1.674624350E1,-4.138688660E1,-2.180778885E1,3.501330566E1
1.694752671E1,-4.446589279E1,-2.015886688E1,3.328811646E1
1.714880971E1,-4.548500824E1,-1.920608711E1,3.289523315E1
1.735009171E1,-4.516263580E1,-1.941360474E1,3.306176758E1
1.755137471E1,-4.485888672E1,-2.016323471E1,3.334503174E1
1.775265771E1,-4.553853226E1,-2.200645447E1,3.162780762E1
1.795394050E1,-4.536947632E1,-2.447309875E1,3.004153442E1
