"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.020582500E-1,4.706185460E-1,1.659923047E-1,-2.772448063E-1
4.033351250E-1,3.086785078E-1,-4.656516016E-1,-4.063209295E-1
6.046131250E-1,3.668602109E-1,-1.085368037E0,-1.840945035E-1
8.058901250E-1,3.874967694E-1,-9.702252746E-1,-1.932439506E-1
1.007168125E0,4.634254575E-1,-4.937828779E-1,-9.187987447E-2
1.208445125E0,6.337680221E-1,2.577924132E-1,5.257995427E-2
1.409722250E0,4.951206148E-1,5.843765736E-1,-1.637357324E-1
1.610999250E0,4.027302265E-1,6.871787906E-1,-2.610963881E-1
1.812276250E0,1.790529341E-1,5.361121297E-1,-2.651414275E-1
2.013554250E0,-2.927914858E-1,2.390408218E-1,-1.800743639E-1
2.214831250E0,-1.491712928E-1,-2.043988854E-1,-2.611267865E-1
2.416107875E0,-7.901030779E-1,3.776392043E-1,-3.417689204E-1
2.617384875E0,-7.980537415E-1,2.635167241E-1,-2.610091865E-2
2.818662875E0,-4.444948733E-1,1.068097055E-1,8.655319363E-2
3.019939875E0,-2.960876524E-1,-1.725423038E-1,1.232490838E-1
3.221217875E0,6.003706530E-2,5.432074070E-1,4.180746898E-2
3.422494667E0,-2.355733141E-2,8.372938633E-1,1.550637931E-1
3.623772667E0,4.173543770E-3,6.342996359E-1,9.276460111E-2
3.825049667E0,9.352082759E-2,3.011816144E-1,1.749447733E-1
4.026326667E0,1.808888316E-1,7.623370290E-1,4.740194678E-1
4.227604667E0,2.238974571E-1,7.667003274E-1,1.981591731E-1
4.428882125E0,5.387705564E-1,-1.050943732E-1,-2.119847685E-1
4.630160125E0,4.755033553E-1,2.995175123E-1,1.211185660E-2
4.831437125E0,2.628638744E-1,8.388434052E-1,2.447375059E-1
5.032714125E0,8.810438216E-2,7.682495117E-1,-9.781956673E-3
5.233992125E0,-1.878595352E-1,-6.630434990E-1,-6.128339097E-2
5.435268542E0,-3.302823901E-1,-8.931308985E-1,-1.601107121E-1
5.636546542E0,-3.078956604E-1,-2.263402045E-1,-1.251270920E-1
5.837823542E0,-1.438217461E-1,2.948760688E-1,-1.284960359E-1
6.039101542E0,-6.550547481E-2,2.994198501E-1,1.404506266E-1
6.240378542E0,1.692985371E-2,1.368174553E-1,2.463892475E-2
6.441656167E0,-8.892907761E-3,-1.391330004E0,-1.227785368E-2
6.642933167E0,-1.479864269E-1,-4.764081538E-1,-3.941480517E-1
6.844211167E0,-7.967101783E-2,-2.879652083E-1,-3.941449821E-1
7.045488167E0,-1.130963340E-1,-2.050135732E-1,-3.495852053E-1
7.246766167E0,1.554308236E-1,1.486594826E-1,1.421311647E-1
7.448043000E0,-9.980257601E-2,3.541358933E-2,1.977293342E-1
7.649321000E0,2.742950916E-1,-4.911307618E-2,5.329688266E-2
7.850598000E0,6.381562948E-1,1.747902036E-1,8.849655837E-2
8.051876000E0,4.484665394E-1,4.419735819E-2,-4.037886485E-2
8.253154000E0,-9.735447168E-2,-7.327470779E-1,1.996932179E-2
8.454432625E0,-1.666416228E-1,-1.717924774E-1,-1.717415750E-1
8.655710625E0,-3.261067718E-2,-1.401225626E-1,-3.138954192E-2
8.856988625E0,9.527750313E-3,-8.230575919E-2,-9.419094771E-3
9.058267625E0,-6.084882468E-2,-3.339768946E-2,-6.394782662E-2
9.259545625E0,1.200212985E-1,-1.169784218E-1,4.506052472E-3
9.460824750E0,1.253000498E-1,1.002274528E-1,-5.210985616E-2
9.662103750E0,1.243687570E-1,-4.816241935E-2,-9.322367609E-2
9.863381750E0,-3.197923303E-2,-8.721882701E-1,1.349289715E-1
1.006466075E1,-5.770822167E-1,-8.451043367E-1,2.023025900E-1
