"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.020582500E-1,-2.393217712E0,1.171348153E0,3.671577805E-1
4.033351250E-1,-1.094172362E0,1.476756413E0,-3.328891499E-1
6.046131250E-1,2.424490229E-1,1.874745392E0,-6.288640966E-1
8.058901250E-1,3.740808839E-1,-7.457573926E-1,-1.381587131E0
1.007168125E0,1.693081757E0,-1.375986668E0,-1.915478412E-1
1.208445125E0,2.009717256E0,-1.628816764E0,9.179989703E-1
1.409722250E0,1.636068189E0,-2.173211253E-1,5.855363747E-1
1.610999250E0,6.600220084E-1,9.519442499E-2,-1.807877219E-1
1.812276250E0,1.237931421E0,-1.486520094E-1,-7.058197403E-1
2.013554250E0,-6.843680602E-1,5.156466526E-1,-1.012287515E-1
2.214831250E0,-1.024490070E0,-3.118279177E-1,3.047466472E-1
2.416107875E0,3.508349126E-1,5.143608499E-1,-7.874746451E-1
2.617384875E0,1.042249379E-1,-4.107113510E-1,3.191667581E-1
2.818662875E0,-9.787165307E-1,-3.169980258E-1,1.839171700E-1
3.019939875E0,1.670369710E-1,1.177985913E-1,-5.066553891E-2
3.221217875E0,5.184631102E-2,-7.689614832E-2,-4.780169693E-1
3.422494667E0,3.523377201E-1,2.781795305E-1,2.308433962E-1
3.623772667E0,-3.077665148E-1,2.765399712E-1,-7.208751512E-1
3.825049667E0,1.792651946E0,3.496710974E0,6.999058664E-1
4.026326667E0,3.340433172E-1,7.000713426E-1,-4.909848511E-1
4.227604667E0,-4.953037508E-1,3.187030739E-1,-5.443196074E-1
4.428882125E0,-1.408077503E0,1.381708753E-1,-3.095306928E-1
4.630160125E0,4.933506346E-1,6.977131605E-2,-9.859235895E-1
4.831437125E0,-1.207680559E0,-2.004752970E-1,-8.560002118E-2
5.032714125E0,-3.302674046E-1,-4.242874163E-1,5.061865886E-1
5.233992125E0,-2.195238299E0,-4.746734583E-1,4.668946150E-1
5.435268542E0,2.008353685E0,-6.369658524E-1,1.491928768E-1
5.636546542E0,2.041146917E0,-7.929204494E-1,-4.099061894E-1
5.837823542E0,1.130015355E0,6.904567659E-2,1.255023710E-1
6.039101542E0,6.704617734E-1,6.825045526E-2,3.128739846E-1
6.240378542E0,9.186580977E-1,-7.241566086E-1,4.307153336E-1
6.441656167E0,-3.319307913E-1,-2.401895857E-1,9.258714422E-1
6.642933167E0,3.908699942E-1,3.931346208E-1,8.441075599E-1
6.844211167E0,-2.361182425E-2,-2.055705607E-1,5.237410263E-1
7.045488167E0,7.632759431E-1,-1.055917100E0,6.209520829E-1
7.246766167E0,5.144047405E-1,2.325958067E-1,4.843213642E-1
7.448043000E0,8.709689377E-1,1.921683331E0,-3.982585724E-1
7.649321000E0,9.404304975E-1,-2.083234298E-1,7.596082771E-1
7.850598000E0,4.260753487E-1,1.062515098E-1,-2.005374236E-1
8.051876000E0,-2.523310732E-1,-1.297883654E0,-1.263977990E-1
8.253154000E0,-5.714245583E-1,6.988884509E-2,1.004788169E0
8.454432625E0,1.318575489E0,-5.900010163E-1,3.664029050E-1
8.655710625E0,7.102926410E-1,-6.446175188E-1,2.314181775E-2
8.856988625E0,4.614068569E-1,-9.380980432E-2,1.012676355E-1
9.058267625E0,9.638835333E-2,-7.581090510E-2,3.697574526E-2
9.259545625E0,-3.834507546E-1,-1.601645923E-1,-5.199335387E-1
9.460824750E0,-4.613409296E-2,-7.368485749E-2,-4.801907448E-1
9.662103750E0,-1.913341986E-1,1.720473039E-1,5.120921302E-1
9.863381750E0,-6.068828049E-1,6.131062889E-1,2.511987233E-1
1.006466075E1,3.321214105E-1,-1.741581488E-1,-5.136894433E-1
1.026593975E1,2.976128979E-1,2.233794254E-1,-5.506966174E-1
1.046721775E1,4.742667114E-1,-2.708670026E-1,-9.090006901E-1
1.066849675E1,4.189540248E-1,1.806199068E-1,-6.165972228E-1
1.086977575E1,2.339661017E-1,-4.541707814E-2,-5.977754742E-1
1.107105375E1,-6.259922366E-1,2.364099455E-1,7.709974837E-1
1.127233275E1,3.248840193E-1,2.932454664E-1,-4.492122694E-1
1.147361125E1,-1.038890592E0,-5.847098708E-2,4.128835917E-1
1.167488925E1,7.168478814E-1,9.971724629E-1,-5.537190431E-1
1.187616825E1,1.114946350E-1,3.564456815E-1,-5.881177012E-1
1.207744625E1,6.481346190E-3,-1.966354305E-1,-7.864750636E-1
1.227872425E1,8.871769810E-1,5.062180173E-1,6.794751833E-1
1.248000204E1,2.811117922E0,-1.913992488E-1,1.928973055E0
1.268128104E1,5.317645756E-1,1.310366875E0,-8.477375114E-1
1.288255904E1,5.907002702E-1,2.666564226E-1,-2.370845826E0
1.308383804E1,1.085993131E-1,-8.793171537E-1,-1.413610577E0
1.328511704E1,-1.090657454E0,2.450462830E-1,-1.234794536E0
1.348639675E1,-1.330178119E0,-1.697606333E0,4.886450878E-1
1.368767575E1,-2.101197529E0,-3.977942669E-1,2.018880427E0
1.388895475E1,5.757279629E-1,2.063242668E-1,-7.748157156E-1
1.409023375E1,-1.199290608E0,-4.724257886E-1,-7.962752894E-1
1.429151275E1,3.017011249E-1,3.180885315E-1,-4.099857116E-1
1.449279112E1,6.438078621E-2,-4.686438096E-1,5.486701186E-1
1.469407012E1,-8.154360303E-1,3.535881472E-1,2.012050295E-1
1.489534912E1,2.192391582E-2,-1.056907618E-1,7.129324396E-1
1.509662712E1,-1.648819066E-1,-3.438630581E-2,-1.108034210E-1
