"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.368024999E-2,2.086660767E-1,1.049662216E1,2.905308380E0
2.624412500E-1,-9.915380859E-1,1.062011536E1,2.012564850E0
4.612031250E-1,1.529818726E-1,1.125105331E1,1.052162018E0
6.599641250E-1,7.518864441E-1,1.097682358E1,-3.225791931E-1
8.587261250E-1,8.559201050E-1,8.757987671E0,-8.646020508E-1
1.057487125E0,1.679657135E0,8.592431946E0,-7.969427490E-1
1.256248125E0,1.673968964E0,8.187224579E0,-1.213676147E0
1.455010250E0,9.357041931E-1,9.395811310E0,-2.265838165E0
1.653771250E0,2.210453339E0,8.803043976E0,-4.111799469E0
1.852532250E0,1.026565247E0,8.973838806E0,-4.386777649E0
2.051293250E0,-6.891668701E-1,9.150172119E0,-4.711003418E0
2.250054250E0,-1.633103943E0,8.995843048E0,-3.415746918E0
2.448815875E0,-8.327183533E-1,9.084608459E0,-3.472179565E0
2.647576875E0,-7.509883118E-1,8.903335419E0,-6.391708374E-1
2.846337875E0,-1.697619781E0,9.607321472E0,-1.311273193E-1
3.045099875E0,6.198609924E-1,1.037761963E1,7.951464844E-1
3.243860875E0,-2.905458069E-1,9.604477386E0,5.625302124E-1
3.442622667E0,-2.260299683E-1,1.026849655E1,2.233355713E-1
3.641383667E0,1.258882141E-1,1.036145325E1,8.625064087E-1
3.840145667E0,2.082319794E0,1.309821213E1,1.401535492E0
4.038906667E0,1.111738129E0,1.015877472E1,-5.715115356E-1
4.237668667E0,1.785337372E0,9.781409454E0,-6.036946106E-1
4.436430125E0,3.363505554E-1,9.373956757E0,-1.622326355E0
4.635191125E0,1.343306580E0,9.836644592E0,-3.519331512E0
4.833953125E0,7.713459778E-1,9.040001221E0,-2.443668365E0
5.032714125E0,2.126477966E0,8.753347321E0,-1.747316437E0
5.231476125E0,2.974314880E-1,9.023685150E0,-1.656754761E0
5.430236542E0,3.996988220E0,8.638386383E0,-1.809886322E0
5.628998542E0,3.937412109E0,8.748407593E0,-1.720821533E0
5.827759542E0,2.839145966E0,9.766440582E0,-7.300318909E-1
6.026521542E0,2.245181122E0,9.712253265E0,-2.868035889E-1
6.225282542E0,2.658771057E0,8.768765259E0,1.860630798E-1
6.424044167E0,1.760938110E0,1.004037094E1,8.631051636E-1
6.622805167E0,1.648372192E0,1.008542725E1,3.251239014E-1
6.821567167E0,5.406756592E-1,9.533075867E0,-1.692979431E-1
7.020328167E0,7.309300232E-1,8.794661407E0,1.519340515E-1
7.219090167E0,3.251239014E-1,9.238937531E0,3.896397400E-1
7.417852000E0,-7.020401001E-2,1.080632812E1,-2.724334717E-2
7.616613000E0,-1.324745178E-1,1.014590149E1,-3.221301270E-1
7.815375000E0,4.558021545E-1,1.010309052E1,-1.995350647E-1
8.014137000E0,4.068539429E-1,8.452323303E0,-2.392325134E0
8.212898000E0,-1.927990723E0,9.266779633E0,-1.424737244E0
8.411660625E0,-2.275268555E-1,9.231153717E0,-1.974244537E0
8.610422625E0,-1.240620117E0,9.981094208E0,-2.036515045E0
8.809185625E0,-5.257067871E-1,9.483379211E0,-1.664089508E0
9.007947625E0,-1.971400452E-1,9.595496063E0,-1.816472626E0
9.206710625E0,-1.775308228E0,1.024095383E1,-3.379671936E0
9.405472750E0,-1.244512024E0,9.614955597E0,-2.771786041E0
9.604235750E0,-1.671424255E0,9.256451111E0,-1.902393951E0
9.802998750E0,-2.179916840E0,9.608818359E0,-1.709744568E0
1.000176075E1,-1.754052429E0,9.537117462E0,-2.140249329E0
1.020052375E1,-1.574725342E-1,9.384135590E0,-1.632505188E0
1.039928675E1,-4.343966675E-1,9.458680573E0,-1.453477478E-1
1.059804975E1,-1.035546570E0,9.571845245E0,9.711804199E-1
1.079681175E1,-7.710466003E-1,9.720635834E0,1.120270386E0
1.099557475E1,-7.955955505E-1,9.432634735E0,7.206015015E-1
1.119433675E1,-1.219663696E0,9.175469513E0,7.256909180E-1
1.139310025E1,-1.149010620E0,9.698930969E0,4.531077576E-1
1.159186225E1,-9.611512756E-1,9.622589722E0,1.004710693E0
1.179062425E1,2.225871277E-1,8.419990540E0,1.836381226E0
1.198938725E1,-6.012995911E-1,9.386231232E0,-2.722837830E-1
1.218814925E1,-8.924441528E-1,9.960586853E0,3.128494263E-2
1.238691104E1,1.447639618E0,1.252729935E1,2.894530792E0
1.258567304E1,-5.498066711E-1,1.136556519E1,-5.456153870E-1
1.278443604E1,3.257226562E-1,1.051802765E1,-2.434687042E0
1.298319904E1,-7.988887024E-1,8.098309479E0,-4.727020111E0
1.318196204E1,-5.201683044E-1,7.731123047E0,-5.441933441E0
1.338072575E1,-1.374741211E0,7.977510681E0,-4.153712311E0
1.358452075E1,-8.111631775E-1,7.778574371E0,-3.109633484E0
1.382479675E1,-3.342549133E-1,9.366322632E0,-2.847079468E0
1.402355975E1,1.738784180E0,9.492659912E0,-2.257904663E0
1.422232275E1,1.109492798E0,9.671687622E0,-1.800006866E0
1.442108613E1,7.954458618E-1,9.577683105E0,-2.502795410E0
1.461984813E1,-2.023941193E0,9.395960999E0,-1.342707825E0
1.481861112E1,-1.424138489E0,9.369017029E0,-2.315834198E0
1.501737413E1,-6.270460510E-1,9.550439758E0,-1.996099091E0
1.521613613E1,-1.013991394E0,9.523645477E0,-1.705852661E0
1.541489892E1,-9.274713135E-1,9.674082642E0,-2.074535980E0
1.561366092E1,-9.553134155E-1,9.448801117E0,-2.322719879E0
1.581242392E1,-1.258732452E0,9.454788666E0,-2.561623077E0
1.601118692E1,-1.802701263E0,9.245673523E0,-2.089205475E0
1.620994892E1,-1.841171265E0,9.248068542E0,-2.224224701E0
1.640871213E1,-1.704206085E0,9.310189362E0,-1.792522430E0
1.660747413E1,-1.709145813E0,9.549541626E0,-2.598745880E0
1.680623713E1,-1.646426239E0,9.527088318E0,-2.812052307E0
1.700499912E1,-1.359023895E0,9.337732086E0,-2.672542419E0
1.720376213E1,-1.342408447E0,9.242080994E0,-3.050656128E0
1.740252325E1,-3.187321930E0,1.102681961E1,-1.676513672E-1
1.760128625E1,2.859054565E-1,9.777816925E0,-2.553689575E-1
1.780004825E1,8.107141113E-1,9.762848053E0,-7.005432129E-2
1.799881125E1,1.612147522E-1,9.419312439E0,-4.888833618E-1
1.819757425E1,7.764353943E-1,9.276210022E0,1.053658905E0
1.839633713E1,4.029620361E-1,1.050275940E1,-1.849553833E0
1.859509912E1,4.739144897E-1,9.296867065E0,-2.871478729E0
1.879386212E1,6.659651184E-1,9.456584930E0,-3.143612823E0
1.899262413E1,2.426753540E0,1.002779709E1,-2.742896118E0
1.919138612E1,3.044818268E0,9.489067383E0,-2.712359619E0
1.939014900E1,3.181783447E0,9.266480255E0,-2.143093414E0
1.958891100E1,3.260968781E0,8.163723450E0,-1.831890564E0
1.979144700E1,2.993475037E0,8.327482910E0,-1.779948578E0
1.999272500E1,3.161874847E0,8.363857269E0,-1.827100525E0
2.019400300E1,2.218237152E0,9.653575287E0,-2.691103821E0
2.039528163E1,2.286495209E0,8.897647247E0,-3.674409027E0
2.059656063E1,3.297642517E0,8.664731598E0,-4.375251617E0
2.079783863E1,9.354048157E-1,8.931476898E0,-4.393962708E0
2.099911662E1,-7.059320068E-1,8.850794678E0,-2.538571014E0
2.120039463E1,-1.558109894E0,9.092841339E0,-1.776505737E0
2.140167204E1,-2.727178802E0,9.593400421E0,-1.584006042E0
2.160295104E1,-1.634002075E0,9.982291718E0,-2.306104431E0
2.185203304E1,-1.594184875E-1,9.067993011E0,-3.394940186E-1
2.205079604E1,5.170248413E-1,9.614207153E0,6.945556641E-2
2.224955804E1,-2.237846375E0,9.077423401E0,9.505233765E-1
2.244832138E1,-2.557282104E0,9.330846405E0,1.017134857E0
2.264708337E1,-3.051254883E0,9.093589783E0,1.802701263E0
2.284584638E1,-4.459825745E0,9.196425934E0,1.101259918E0
2.304460938E1,-2.912044373E0,9.456135864E0,1.358874207E0
2.324337238E1,-2.293081512E0,9.721983032E0,1.614991608E0
2.344213425E1,-1.388811951E0,9.470655670E0,1.089733887E0
2.364089725E1,-2.821931763E0,1.038719971E1,8.577163696E-2
2.383966025E1,-3.223995667E0,8.124055939E0,8.292755127E-1
2.403842425E1,-4.569547577E0,8.727750549E0,1.072369995E0
2.423718725E1,-5.019960938E0,9.363927612E0,-1.187031555E-1
2.443595129E1,-4.513863373E0,1.169263504E1,-2.457888794E0
2.463471529E1,-6.026467896E-1,8.689280548E0,-2.003733215E0
2.483347929E1,-1.822160797E0,8.875193939E0,-1.490600281E0
2.503224329E1,-1.651964722E0,9.226962433E0,-2.462678833E0
2.523100729E1,-1.944755859E0,8.842262421E0,-2.435585175E0
2.542977200E1,-6.538403320E-1,9.132209473E0,-1.613045654E0
2.562853700E1,-1.424437866E0,9.500892792E0,-6.601272583E-1
2.582730100E1,-2.490520935E0,9.709259491E0,-1.284778290E0
2.602606600E1,-2.901865540E0,9.955796814E0,-4.944218445E-1
2.622483000E1,-7.150630188E-1,9.856104126E0,-7.241940308E-1
2.642359475E1,-1.687440948E0,9.740394745E0,-4.779560852E-1
2.662235975E1,-1.053509216E0,8.711584167E0,-5.162763977E-1
2.682112475E1,-2.111958160E0,9.343420258E0,7.541317749E-1
2.701988975E1,-3.183430023E0,9.629475403E0,8.089178467E-1
2.721865475E1,-1.423090668E0,9.377998352E0,-1.535806274E-1
2.741741963E1,-2.203417969E0,9.281000061E0,-1.938468933E-1
2.761618562E1,-3.011886749E0,9.428892517E0,-1.459315338E0
2.781495063E1,-3.314257965E0,9.302255859E0,-1.542991333E0
2.801371663E1,-3.007545776E0,9.602531433E0,-1.815574493E0
2.821248162E1,-2.686164093E0,9.003477173E0,-1.670226746E0
2.841124725E1,-2.454296265E0,8.881031799E0,-1.005908203E0
2.861001225E1,-8.388555908E-1,9.645641785E0,-2.837349701E0
2.880877825E1,-4.290078735E-1,9.181007996E0,-3.457210693E0
2.909686225E1,4.315525818E-1,9.288783875E0,-3.496728516E0
2.929562825E1,-9.827064514E-1,8.517886963E0,-4.170327759E0
2.949439513E1,-6.213578796E-1,8.996591492E0,-4.516857147E0
2.969316012E1,-1.678759003E0,8.627010040E0,-4.100423126E0
2.989192613E1,-5.409750366E-1,8.540489960E0,-4.464615784E0
3.009069212E1,-5.514532471E-1,9.144334259E0,-4.830005951E0
3.028945813E1,-5.782475281E-1,9.159003754E0,-4.137545929E0
3.048822267E1,-4.885839844E-1,8.590785370E0,-3.543880463E0
3.068698867E1,-6.015989685E-1,9.027427368E0,-4.049079895E0
3.088575467E1,-1.261875916E-1,9.892029419E0,-3.831282806E0
3.108451967E1,4.561015320E-1,8.851393433E0,-4.087549896E0
3.128328567E1,1.868414612E0,8.121211853E0,-3.799399109E0
3.148205188E1,1.646875305E0,9.429341583E0,-4.888384552E0
3.168081688E1,2.095193024E0,9.197773132E0,-1.031954041E0
3.187958288E1,2.520159302E0,8.437504120E0,-2.816692657E0
3.207834788E1,3.112327881E0,8.567882996E0,-3.176694031E0
3.227711387E1,2.535876617E0,9.400002594E0,-2.193987579E0
3.247587942E1,2.772684174E0,9.382039948E0,-1.749262390E0
3.267464542E1,1.486259308E0,9.391470337E0,-1.796414337E0
3.287341042E1,2.386487274E0,9.619296570E0,-1.109043732E0
3.307217642E1,2.676284637E0,9.724976807E0,-2.821632385E-1
3.327094142E1,2.129322052E0,9.370214539E0,4.730163574E-2
3.346970763E1,1.671124878E0,1.006641678E1,-9.265731812E-2
3.366847363E1,8.785231018E-1,9.999356232E0,1.339564362E0
3.386723963E1,3.241060181E0,9.709409180E0,-8.068222046E-1
3.406600563E1,1.777254181E0,1.028511200E1,5.571414185E-1
3.426477162E1,3.981719971E0,9.343420258E0,1.642085266E0
3.446353750E1,2.885848846E0,1.025068359E1,1.620230713E0
3.466230350E1,1.953737183E0,9.509275360E0,1.463506622E0
3.486106850E1,3.712429962E0,9.615254974E0,1.565744019E0
3.505983450E1,3.293301544E0,8.519383850E0,3.971990204E0
3.525860050E1,1.717678070E0,9.740993500E0,2.522105255E0
3.545736675E1,9.325607300E-1,8.982371063E0,1.349443817E0
3.565613175E1,-4.534071350E-1,9.148076477E0,-4.939727783E-2
3.585489775E1,-5.760021973E-1,9.887987823E0,2.971321106E-1
3.605366275E1,6.465055847E-1,1.004635849E1,-1.638941803E0
3.625242875E1,1.318009186E0,9.105864258E0,-3.672163696E0
3.645119392E1,1.553020477E0,8.807983704E0,-5.672603760E0
3.664995892E1,1.413809967E0,8.340954895E0,-5.449866943E0
3.684872492E1,4.007167053E-1,8.406967621E0,-3.592229919E0
3.704874892E1,1.092877350E0,8.322094116E0,-2.147135010E0
3.725002992E1,2.685116272E0,1.108804230E1,-2.012714539E0
3.745131188E1,2.062411194E0,8.421337738E0,-5.791456604E-1
3.765259388E1,1.337468719E0,9.184151459E0,1.713935852E-1
3.785387588E1,1.594184875E0,1.014096176E1,-2.562670898E-1
3.805515788E1,2.526745605E-1,1.137005585E1,-8.020321655E-1
