"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.156819167E-1,4.296089554E1,-4.459923935E1,-3.943429565E1
3.169609167E-1,4.237402725E1,-4.839896393E1,-3.391207886E1
5.182409167E-1,4.083967972E1,-5.371885681E1,-2.449884033E1
7.195199167E-1,3.458251572E1,-6.147350311E1,-1.110696411E1
9.207989167E-1,1.683409500E1,-6.880881500E1,2.316345215E0
1.122078625E0,2.448551178E0,-6.992480469E1,1.165563965E1
1.323357625E0,-1.614780426E0,-6.937500000E1,1.362115479E1
1.524636625E0,-3.196777344E0,-6.922488403E1,1.451052856E1
1.725915625E0,-2.329742432E0,-6.925480652E1,1.261685181E1
1.927194625E0,-3.111000061E-1,-6.918074036E1,1.073239136E1
2.128473875E0,-5.804901123E-1,-6.896607971E1,1.222061157E1
2.329753875E0,3.164466858E0,-6.973001099E1,5.022460938E0
2.531032875E0,8.903957367E0,-6.875135803E1,-5.639648438E0
2.732311875E0,1.328940964E1,-6.724127197E1,-1.251873779E1
2.933591875E0,1.566364670E1,-6.633683777E1,-1.423522949E1
3.134870500E0,1.568449020E1,-6.560105133E1,-1.807421875E1
3.336150500E0,1.717030716E1,-6.377486420E1,-2.321572876E1
3.537430500E0,1.600704575E1,-6.160646820E1,-2.974856567E1
3.738710500E0,1.023277664E1,-5.605680847E1,-4.052832031E1
3.939990500E0,9.186634064E0,-5.181164932E1,-4.606103516E1
4.141270292E0,7.894527435E0,-4.856319046E1,-4.952795410E1
4.342550292E0,4.407917023E0,-4.796408081E1,-5.031118774E1
4.543830292E0,3.883159637E0,-4.857733536E1,-4.967175293E1
4.745110292E0,5.159225464E-1,-4.887587357E1,-4.922842407E1
4.946390292E0,-3.336479187E0,-5.123135376E1,-4.657067871E1
5.147671750E0,-3.625205994E0,-5.281434631E1,-4.532574463E1
5.348951750E0,-1.376487732E0,-5.395216751E1,-4.364285278E1
5.550231750E0,4.569091797E-1,-5.463025284E1,-4.302426147E1
5.751511750E0,8.324966431E-1,-5.469660568E1,-4.297525024E1
