"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.156819167E-1,-3.396767440E-1,-9.513063186E-1,-1.059228963E0
3.169609167E-1,4.562645231E-1,3.173476893E-1,6.392000735E-2
5.182409167E-1,1.408113317E-1,1.126188353E0,-8.294781187E-1
7.195199167E-1,-6.718359422E-2,1.420765815E0,1.912083372E-2
9.207989167E-1,-1.345841348E0,-1.487215912E0,1.009880801E0
1.122078625E0,-3.174058983E0,-6.138436228E-1,7.210096371E-1
1.323357625E0,-4.943657112E-1,7.074663162E-2,3.622244847E-1
1.524636625E0,-1.904549235E-1,9.154985547E-2,-2.116867483E-1
1.725915625E0,1.575760591E0,6.953538090E-1,-6.943217754E-1
1.927194625E0,5.966875997E-1,-3.776207882E-1,-1.800603282E-1
2.128473875E0,-1.302484244E0,2.886513090E-1,8.375656950E-1
2.329753875E0,-1.378203347E-1,3.365990621E-1,-2.407328651E-1
2.531032875E0,3.626311585E-1,-2.244991672E-1,-3.359460743E-1
2.732311875E0,5.960777351E-1,-3.411920500E-1,8.570994884E-2
2.933591875E0,3.185343817E-1,-6.524282295E-1,2.409190258E-1
3.134870500E0,3.593172491E-2,-2.235571808E-1,-4.021565822E-1
3.336150500E0,-1.045438597E0,7.056782377E-1,-4.938909173E-2
3.537430500E0,-8.113349395E-1,1.144442191E0,6.227413309E-1
3.738710500E0,8.758250503E-1,-1.754547104E0,-8.571366182E-1
3.939990500E0,2.860778032E-1,5.534746295E-1,-6.245025122E-1
4.141270292E0,2.652910978E-1,-1.267436618E-1,-1.421586764E-1
4.342550292E0,1.031810199E0,-6.367091596E-1,-9.135268736E-1
4.543830292E0,1.689722532E-1,-1.081103396E-1,2.572207707E-1
4.745110292E0,-5.879755408E-2,-2.358281475E-1,3.894967756E-1
4.946390292E0,4.049211457E-1,-3.408382934E-1,-2.014164063E-1
5.147671750E0,5.089091983E-1,3.380251980E-1,2.141665524E-1
5.348951750E0,-6.641852260E-3,-1.967997372E-1,-5.228837514E-1
5.550231750E0,1.447457770E-1,1.213414192E-2,4.383634186E-1
5.751511750E0,6.410828769E-2,-7.328023016E-2,1.075542694E-1
