"Time (s)","X (hPa)"
-5.182057084E-1,1.015240097E3
5.154362916E-1,1.015611572E3
1.549007292E0,1.015983047E3
2.582538292E0,1.016452332E3
3.616030292E0,1.016452332E3
4.649630292E0,1.016452332E3
4.786560292E0,1.016556931E3
5.743608292E0,1.016556931E3
6.700541292E0,1.016622086E3
7.657545292E0,1.016622086E3
8.614566292E0,1.016634903E3
9.571651292E0,1.016653748E3
1.052864729E1,1.016678238E3
1.148554529E1,1.016706390E3
1.244253529E1,1.016714020E3
1.339954629E1,1.016710129E3
1.435658629E1,1.016714020E3
1.531361629E1,1.016710129E3
1.627052229E1,1.016730499E3
1.722752229E1,1.016715775E3
1.818448429E1,1.016715775E3
1.914147929E1,1.016715775E3
2.009845129E1,1.016703339E3
2.105542529E1,1.016703339E3
2.201229329E1,1.016648178E3
2.296934229E1,1.016648178E3
2.392629229E1,1.016688843E3
2.488328429E1,1.016688843E3
2.584027129E1,1.016660309E3
2.679727929E1,1.016564484E3
2.775429029E1,1.016559067E3
2.871136429E1,1.016517334E3
2.966835429E1,1.016511230E3
3.062541429E1,1.016408157E3
3.158243329E1,1.016408157E3
3.253940829E1,1.016472092E3
3.349642829E1,1.016472092E3
3.445329929E1,1.016442642E3
3.541017929E1,1.016442642E3
3.636714029E1,1.016442642E3
3.732404629E1,1.016444550E3
3.828104929E1,1.016453094E3
3.923797329E1,1.016513138E3
4.019497829E1,1.016535568E3
4.115191729E1,1.016552429E3
4.210888729E1,1.016638260E3
4.306601729E1,1.016638260E3
4.402319429E1,1.016524658E3
4.498034229E1,1.016524658E3
4.593748929E1,1.016606903E3
4.689457329E1,1.016606903E3
4.785170929E1,1.016362152E3
4.880876229E1,1.016362152E3
4.976571629E1,1.016362152E3
5.072284329E1,1.016281738E3
5.168007829E1,1.016281738E3
5.263738529E1,1.016369858E3
5.359465929E1,1.016386719E3
5.455192129E1,1.016386719E3
5.550910829E1,1.016216507E3
5.646622129E1,1.016204987E3
5.742335829E1,1.016156845E3
5.838047829E1,1.016204987E3
5.933761229E1,1.016201477E3
6.029478029E1,1.016271896E3
6.125189529E1,1.016231003E3
6.220904029E1,1.016257629E3
6.316614629E1,1.016231003E3
6.412337529E1,1.016257629E3
6.508052929E1,1.016221008E3
6.603763029E1,1.016222763E3
6.699478829E1,1.016221008E3
6.795193329E1,1.016222763E3
6.890911229E1,1.016229706E3
6.986624529E1,1.016244736E3
7.082336129E1,1.016263199E3
7.178047029E1,1.016340179E3
7.273756229E1,1.016263199E3
7.369472329E1,1.016191711E3
7.465179129E1,1.016068115E3
7.560887129E1,1.016025848E3
7.656595029E1,1.015971451E3
7.752295329E1,1.016025848E3
7.847992829E1,1.016055679E3
7.943692629E1,1.016092682E3
8.039395229E1,1.016092682E3
8.135114629E1,1.016092682E3
8.230826429E1,1.016067581E3
8.326527629E1,1.016067581E3
8.422231229E1,1.015983429E3
8.517928729E1,1.015983429E3
8.613629129E1,1.015983429E3
8.709324229E1,1.016019287E3
8.805025729E1,1.016019287E3
8.900736329E1,1.016128845E3
8.996438529E1,1.016234589E3
9.092147929E1,1.016780319E3
9.187860729E1,1.016780319E3
