"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.012300417E-1,-1.453792935E0,-1.037781960E0,-3.961861365E-1
4.025250417E-1,-2.750234374E0,-2.306524846E0,1.954411951E0
6.038200417E-1,-1.456884358E0,-7.081615502E-1,7.377163017E-1
8.051150416E-1,9.034250776E-1,-2.291348398E-2,-8.797555487E-1
1.006409917E0,5.356490272E-1,-3.880931515E-1,-2.248394569E-1
1.207704917E0,-9.535648788E-1,-1.424493415E0,1.986919547E0
1.408999917E0,1.452715001E0,1.849871922E-1,-4.166181717E-1
1.610294917E0,8.086538449E-2,2.029732275E-1,-1.491039991E-1
1.811590917E0,3.068648010E-2,-1.377235633E-1,4.348480725E-1
2.012885583E0,3.039580771E-1,-6.670562088E-2,-2.410466413E-1
2.214180583E0,-4.587941017E-1,-3.894397652E-1,5.188440563E-1
2.415475583E0,-3.974714275E-1,-1.102480817E-1,7.849338837E-1
2.616770583E0,7.747385323E-2,5.902524465E-1,-1.596874595E-3
2.818065583E0,-1.330229867E-1,8.193902099E-1,8.361237717E-1
3.019362292E0,-1.638519926E-1,7.623617309E-1,-7.141482219E-2
3.220657292E0,8.788394362E-2,-7.406492651E-2,-1.487135221E0
3.421952292E0,5.641905293E-1,-2.660067970E-1,-7.044992928E-1
3.623247292E0,2.712672445E-1,-8.261840898E-1,-7.607321119E-1
3.824542292E0,9.664406669E-1,4.077754641E-1,-7.980279922E-1
4.025836792E0,9.121366981E-1,2.356927260E0,-1.490965147E0
4.227131792E0,-2.899330772E0,-2.281192369E0,1.490918369E0
4.428426792E0,6.534412596E-1,6.027181256E-1,-1.079301285E0
4.629721792E0,5.766202480E-2,-3.139615667E-1,2.411625624E-1
4.831016792E0,8.512455484E-1,-8.646570146E-2,-9.027905086E-1
5.032311833E0,8.463485053E-1,-5.539880151E-1,-5.464793131E-1
5.233606833E0,1.101325115E0,6.245411038E-2,-1.630432058E0
5.434900833E0,1.157988435E0,8.240475172E-1,-9.997662878E-1
