"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.258104165E-2,2.070644073E0,1.019619690E1,-5.558241577E0
2.213600416E-1,2.739303589E-1,8.073461151E0,-2.929408264E0
4.201380417E-1,-1.288370819E0,7.258855133E0,1.009650421E0
6.189170417E-1,-6.047424316E-2,9.654323730E0,4.671784973E-1
8.176960417E-1,2.670147400E0,9.767338715E0,-1.826501770E0
1.016474917E0,1.035247192E0,9.703721008E0,-4.495152283E-1
1.215253917E0,-4.522096252E-1,8.375083923E0,2.391127625E0
1.414032917E0,1.919308777E0,1.002974304E1,-7.738906860E-2
1.612811917E0,6.240522766E-1,9.942175140E0,6.849755859E-1
1.811590917E0,7.005432129E-1,9.600735168E0,1.417103119E0
2.010369583E0,9.686357117E-1,9.655221863E0,1.033600616E0
2.209148583E0,2.965333557E-1,9.512568512E0,2.155517578E0
2.407927583E0,3.086581421E-1,9.444160767E0,2.657723236E0
2.606706583E0,4.884342957E-1,9.997559967E0,2.261946259E0
2.805485583E0,-9.370513916E-2,1.037372772E1,3.462300110E0
3.004265292E0,2.127076721E-1,9.969717865E0,2.274969177E0
3.203043292E0,1.969304810E0,9.327403564E0,6.873706055E-1
3.401822292E0,2.562521210E0,8.925189972E0,7.176077271E-1
3.600601292E0,2.975362701E0,8.684041443E0,-7.649093628E-2
3.796864292E0,4.697381744E0,1.006776398E1,-8.678952026E-1
3.998158792E0,3.587140503E0,1.087668182E1,-2.280208282E0
4.199453792E0,2.969824219E-1,6.856940918E0,1.006057892E0
4.400748792E0,2.988086243E0,9.848020935E0,-2.549647980E0
4.602043792E0,3.837420044E0,8.723858643E0,-1.157093811E0
4.803338792E0,4.619244232E0,8.401578827E0,-2.427801361E0
5.004633833E0,4.468507690E0,7.866591339E0,-3.230132904E0
5.205927833E0,4.009861450E0,9.209598541E0,-4.746180267E0
5.564484833E0,2.411634979E0,1.015488281E1,-2.710862732E-1
5.763263833E0,8.297245789E-1,8.380023651E0,6.694079590E-1
5.962042417E0,-1.256936188E0,9.395811310E0,-9.607022095E-1
6.160821417E0,-2.580483856E0,9.465117188E0,-2.231709137E0
6.359601417E0,-1.561552734E0,9.484427032E0,-1.632804565E0
6.558380417E0,-2.993924103E0,8.491392059E0,-2.244881744E0
6.757159417E0,-3.415597229E0,8.779692535E0,-1.921853485E0
6.955939292E0,-2.114652557E0,8.927584991E0,-4.018244019E0
7.154718292E0,-2.409539337E0,8.972940674E0,-3.603306885E0
7.353498292E0,-1.661245422E0,8.415499878E0,-3.428620148E0
7.552278292E0,-1.100062408E0,8.937464447E0,-3.893703003E0
7.751057292E0,-8.128097534E-1,9.022337952E0,-3.523822174E0
7.949836167E0,6.385720825E-1,9.673633575E0,-4.824168091E0
8.148615167E0,-7.499404907E-2,9.233848114E0,-3.531605988E0
8.347395167E0,2.163002014E-1,8.806636505E0,-2.529739380E0
8.546175167E0,9.877958679E-1,1.004471191E1,-1.823657684E0
