"Time (s)","X (hPa)"
3.083214978E2,1.013463669E3
3.092823908E2,1.013463669E3
3.102433588E2,1.013463669E3
3.112040918E2,1.013431625E3
3.121648228E2,1.013431625E3
3.131255988E2,1.013557358E3
3.140862298E2,1.013557358E3
3.150468068E2,1.013517685E3
3.160074758E2,1.013504028E3
3.169682078E2,1.013454056E3
3.179290468E2,1.013454056E3
3.188899008E2,1.013729095E3
3.198507358E2,1.013907242E3
3.208114988E2,1.013907242E3
3.217723488E2,1.013718262E3
3.227332398E2,1.013644104E3
3.236939318E2,1.013413391E3
3.246548238E2,1.013384552E3
3.256156868E2,1.013384552E3
3.265766678E2,1.013514557E3
3.275375418E2,1.013514557E3
3.284983948E2,1.013446808E3
3.294593008E2,1.013391418E3
3.304201688E2,1.013257446E3
3.313811388E2,1.013257446E3
3.323420988E2,1.013301392E3
3.333030548E2,1.013310471E3
3.342638858E2,1.013401260E3
3.352246158E2,1.013509750E3
3.361855128E2,1.013509750E3
3.371463808E2,1.013406372E3
3.381072178E2,1.013357849E3
3.390681218E2,1.013325729E3
3.400289078E2,1.013325729E3
3.409898318E2,1.013531113E3
3.419508368E2,1.013601685E3
3.429118328E2,1.013708420E3
3.438728128E2,1.013690262E3
3.448337478E2,1.013690262E3
3.457947408E2,1.013164597E3
3.467557218E2,1.013084183E3
3.477167478E2,1.012999115E3
3.486777778E2,1.013084183E3
3.496387868E2,1.013348160E3
3.505998348E2,1.013604126E3
3.515607558E2,1.013604126E3
3.525218628E2,1.013630524E3
3.534830468E2,1.013555756E3
3.544442258E2,1.013289108E3
3.554053458E2,1.013054810E3
3.563665388E2,1.013054810E3
3.573277058E2,1.013027191E3
3.582888498E2,1.013055267E3
3.592499018E2,1.013055267E3
3.602110298E2,1.013272476E3
3.611722168E2,1.013560791E3
3.621333928E2,1.013560791E3
3.630946188E2,1.013370514E3
3.640558308E2,1.013259201E3
3.650170518E2,1.013229980E3
3.659782828E2,1.012993393E3
3.669395108E2,1.012993393E3
3.679007718E2,1.013193512E3
3.688621358E2,1.013351669E3
3.698236428E2,1.013359070E3
3.707850578E2,1.013453598E3
3.717466198E2,1.013453598E3
3.727081198E2,1.013408127E3
3.736696148E2,1.013340073E3
3.746311618E2,1.013266525E3
3.755927088E2,1.013340073E3
3.765542818E2,1.013265152E3
3.775158088E2,1.013265152E3
3.784773018E2,1.013158722E3
3.794388428E2,1.013154449E3
3.804003118E2,1.013020630E3
3.813619098E2,1.013106079E3
3.823234738E2,1.013106079E3
3.832849418E2,1.013112946E3
3.842464658E2,1.013180313E3
3.852080158E2,1.013249893E3
3.861695258E2,1.013249893E3
3.871310018E2,1.013249893E3
3.880925968E2,1.013277054E3
3.890541858E2,1.013277054E3
3.900157548E2,1.013277054E3
3.909773518E2,1.013294373E3
3.919389768E2,1.013294373E3
3.929004508E2,1.013222504E3
3.938618338E2,1.013155136E3
3.948232158E2,1.013143082E3
3.957845918E2,1.013129959E3
3.967460548E2,1.013143082E3
3.977075188E2,1.013151779E3
3.986689748E2,1.013178482E3
3.996304168E2,1.013329163E3
4.005918038E2,1.013329163E3
4.015532578E2,1.013134384E3
4.025147308E2,1.013134384E3
4.034761498E2,1.013134384E3
4.044374068E2,1.013106995E3
4.053988088E2,1.013106995E3
4.063602538E2,1.013210831E3
4.073217828E2,1.013295975E3
4.082832268E2,1.013295975E3
4.092447318E2,1.013244781E3
4.102061988E2,1.013244781E3
4.111676948E2,1.013244781E3
4.121292038E2,1.013219528E3
4.130906348E2,1.013219528E3
4.140521308E2,1.013304138E3
4.150135308E2,1.013304138E3
4.159748758E2,1.013130493E3
4.169363018E2,1.013130493E3
4.178976488E2,1.013166504E3
4.188590418E2,1.013166504E3
4.198204568E2,1.013157501E3
4.207818748E2,1.013157501E3
4.217433508E2,1.013182602E3
4.227048728E2,1.013182602E3
4.236664268E2,1.013182602E3
4.246279278E2,1.013203659E3
4.255893938E2,1.013270645E3
4.265509958E2,1.013270645E3
4.275125668E2,1.013185349E3
4.284741278E2,1.013185349E3
4.294356368E2,1.013204193E3
4.303970738E2,1.013204193E3
4.313583988E2,1.013204193E3
4.323197288E2,1.013208237E3
4.332811618E2,1.013208237E3
4.342426798E2,1.013059998E3
4.352042388E2,1.013019562E3
4.361659318E2,1.012970810E3
4.371276198E2,1.012970810E3
4.380892328E2,1.013002701E3
4.390508558E2,1.013067932E3
4.400126108E2,1.013067932E3
4.409742598E2,1.013050232E3
4.419359458E2,1.012964478E3
4.428975758E2,1.012964478E3
4.438591958E2,1.012940521E3
4.448209078E2,1.012976608E3
4.457825678E2,1.013012619E3
4.467443258E2,1.013019257E3
4.477061268E2,1.013021011E3
4.486679478E2,1.013021011E3
4.496298678E2,1.013074646E3
4.505917078E2,1.013079681E3
4.515534228E2,1.013084259E3
4.525150608E2,1.013084259E3
4.534767788E2,1.013096390E3
4.544387678E2,1.013169785E3
4.554005568E2,1.013185349E3
4.563622328E2,1.013185349E3
4.573239058E2,1.013143845E3
4.582856468E2,1.013131943E3
4.592474578E2,1.013114548E3
4.602092378E2,1.013081131E3
4.611709858E2,1.013068237E3
4.621327588E2,1.013068237E3
4.630944928E2,1.013068237E3
4.640562238E2,1.013017120E3
4.650180728E2,1.013017120E3
4.659798968E2,1.013117294E3
4.669417658E2,1.013117294E3
4.679036818E2,1.013130341E3
4.688656048E2,1.013245010E3
4.698275088E2,1.013245010E3
4.707893758E2,1.013146057E3
4.717511108E2,1.013146057E3
4.727127678E2,1.013146057E3
4.736744228E2,1.013175812E3
4.746360248E2,1.013250275E3
4.755977908E2,1.013250275E3
4.765595918E2,1.013182068E3
4.775213908E2,1.013155823E3
4.784831908E2,1.013155823E3
4.794450508E2,1.013027649E3
4.804068728E2,1.012993698E3
4.813686638E2,1.012993698E3
4.823302678E2,1.012993698E3
4.832920098E2,1.012973709E3
4.842538108E2,1.013052521E3
4.852156148E2,1.013116913E3
4.861773998E2,1.013116913E3
4.871391948E2,1.013000793E3
4.881010058E2,1.013000793E3
4.890627468E2,1.012958984E3
4.900244698E2,1.013099442E3
4.909861448E2,1.013112717E3
4.919479118E2,1.013206787E3
4.929096998E2,1.013224716E3
4.938714808E2,1.013206787E3
4.948331868E2,1.013180847E3
4.957950108E2,1.013145752E3
4.967568158E2,1.013145752E3
4.977185768E2,1.013167191E3
4.986804248E2,1.013167191E3
4.996422328E2,1.013097153E3
5.006040678E2,1.013097153E3
5.015659538E2,1.013102493E3
5.025277808E2,1.013115921E3
5.034896388E2,1.013167191E3
5.044514628E2,1.013244553E3
5.054133128E2,1.013167191E3
5.063751438E2,1.013057938E3
5.073370078E2,1.012935944E3
5.082987998E2,1.012870331E3
5.092605688E2,1.012870331E3
5.102223398E2,1.012870331E3
5.111841428E2,1.012761307E3
5.121458358E2,1.012761307E3
5.131075498E2,1.012785797E3
5.140693098E2,1.012935867E3
5.150310108E2,1.013098831E3
5.159926808E2,1.013183899E3
