"Time (s)","Distance (cm)"
2.045483750E-1,5.000000000E0
4.045483750E-1,5.000000000E0
6.045483750E-1,5.000000000E0
8.045483750E-1,5.000000000E0
1.004548375E0,5.000000000E0
1.204548375E0,5.000000000E0
1.404548375E0,5.000000000E0
1.604548375E0,5.000000000E0
1.804548375E0,5.000000000E0
2.004548375E0,5.000000000E0
2.204548375E0,5.000000000E0
2.404548375E0,5.000000000E0
2.604548375E0,5.000000000E0
2.804548375E0,5.000000000E0
3.004548375E0,5.000000000E0
3.204548375E0,5.000000000E0
3.404548375E0,5.000000000E0
3.604548375E0,5.000000000E0
3.804548375E0,5.000000000E0
4.004548375E0,5.000000000E0
4.204548375E0,5.000000000E0
4.404548375E0,5.000000000E0
4.604548375E0,5.000000000E0
4.804548375E0,5.000000000E0
5.004548375E0,5.000000000E0
5.204548375E0,5.000000000E0
5.404548375E0,5.000000000E0
5.604548375E0,5.000000000E0
5.804548375E0,0.000000000E0
6.004548375E0,0.000000000E0
6.204548375E0,0.000000000E0
6.404548375E0,0.000000000E0
6.604548375E0,0.000000000E0
6.804548375E0,0.000000000E0
7.004548375E0,0.000000000E0
7.204548375E0,0.000000000E0
7.404548375E0,0.000000000E0
7.604548375E0,0.000000000E0
7.804548375E0,0.000000000E0
8.004548375E0,0.000000000E0
8.204548375E0,0.000000000E0
8.404548375E0,0.000000000E0
8.604548375E0,0.000000000E0
8.804548375E0,0.000000000E0
9.004548375E0,0.000000000E0
9.204548375E0,0.000000000E0
9.404548375E0,0.000000000E0
9.604548375E0,0.000000000E0
9.804548375E0,5.000000000E0
1.000454838E1,5.000000000E0
1.020454838E1,5.000000000E0
1.040454838E1,5.000000000E0
1.060454838E1,5.000000000E0
1.080454838E1,5.000000000E0
1.100454838E1,5.000000000E0
1.120454838E1,5.000000000E0
1.140454838E1,5.000000000E0
1.160454838E1,5.000000000E0
1.180454838E1,5.000000000E0
1.200454838E1,5.000000000E0
1.220454838E1,5.000000000E0
1.240454838E1,5.000000000E0
1.260454838E1,5.000000000E0
1.280454838E1,5.000000000E0
1.300454838E1,5.000000000E0
1.320454838E1,0.000000000E0
1.340454838E1,0.000000000E0
1.360454837E1,0.000000000E0
1.380454837E1,0.000000000E0
1.400454837E1,0.000000000E0
1.420454837E1,0.000000000E0
1.440454837E1,0.000000000E0
1.460454837E1,0.000000000E0
1.480454837E1,0.000000000E0
1.500454837E1,0.000000000E0
1.520454837E1,0.000000000E0
1.540454837E1,0.000000000E0
1.560454837E1,0.000000000E0
1.580454837E1,0.000000000E0
1.600454837E1,0.000000000E0
1.620454837E1,0.000000000E0
1.640454837E1,0.000000000E0
1.660454837E1,0.000000000E0
1.680454837E1,0.000000000E0
1.700454837E1,0.000000000E0
1.720454837E1,0.000000000E0
1.740454837E1,0.000000000E0
1.760454837E1,0.000000000E0
1.780454837E1,0.000000000E0
1.800454837E1,0.000000000E0
1.820454837E1,0.000000000E0
1.840454837E1,0.000000000E0
1.860454837E1,0.000000000E0
1.880454837E1,0.000000000E0
1.900454837E1,0.000000000E0
1.920454837E1,0.000000000E0
1.940454837E1,0.000000000E0
1.960454837E1,0.000000000E0
1.980454837E1,0.000000000E0
2.000454837E1,0.000000000E0
2.020454837E1,0.000000000E0
2.040454837E1,0.000000000E0
2.060454837E1,0.000000000E0
2.080454837E1,0.000000000E0
2.100454837E1,0.000000000E0
2.120454837E1,0.000000000E0
2.140454837E1,0.000000000E0
2.160454837E1,0.000000000E0
2.180454837E1,0.000000000E0
2.200454837E1,0.000000000E0
2.220454837E1,0.000000000E0
2.240454837E1,0.000000000E0
2.260454837E1,0.000000000E0
2.280454837E1,0.000000000E0
2.300454837E1,0.000000000E0
2.320454837E1,0.000000000E0
2.340454837E1,0.000000000E0
2.360454837E1,0.000000000E0
2.380454837E1,0.000000000E0
2.400454837E1,0.000000000E0
2.420454837E1,0.000000000E0
2.440454837E1,0.000000000E0
2.460454837E1,0.000000000E0
2.480454837E1,0.000000000E0
2.500454837E1,0.000000000E0
2.520454837E1,0.000000000E0
2.540454837E1,0.000000000E0
2.560454837E1,0.000000000E0
2.580454837E1,0.000000000E0
2.600454837E1,5.000000000E0
2.620454837E1,5.000000000E0
2.640454837E1,5.000000000E0
2.660454837E1,5.000000000E0
2.680454837E1,5.000000000E0
2.700454837E1,5.000000000E0
2.720454837E1,5.000000000E0
2.740454837E1,5.000000000E0
2.760454837E1,5.000000000E0
2.780454837E1,5.000000000E0
2.800454837E1,5.000000000E0
2.820454837E1,0.000000000E0
2.840454837E1,0.000000000E0
2.860454837E1,0.000000000E0
2.880454837E1,0.000000000E0
2.900454837E1,0.000000000E0
2.920454837E1,0.000000000E0
2.940454837E1,0.000000000E0
2.960454837E1,0.000000000E0
2.980454837E1,0.000000000E0
3.000454837E1,0.000000000E0
3.020454837E1,0.000000000E0
3.040454837E1,0.000000000E0
3.060454837E1,0.000000000E0
3.080454837E1,0.000000000E0
3.100454837E1,0.000000000E0
3.120454837E1,0.000000000E0
3.140454837E1,0.000000000E0
3.160454837E1,0.000000000E0
3.180454837E1,0.000000000E0
3.200454837E1,0.000000000E0
3.220454837E1,0.000000000E0
3.240454837E1,0.000000000E0
3.260454837E1,0.000000000E0
3.280454837E1,0.000000000E0
3.300454837E1,0.000000000E0
3.320454837E1,0.000000000E0
3.340454837E1,0.000000000E0
3.360454837E1,0.000000000E0
3.380454837E1,0.000000000E0
3.400454837E1,0.000000000E0
3.420454837E1,0.000000000E0
3.440454837E1,0.000000000E0
3.460454837E1,0.000000000E0
3.480454837E1,0.000000000E0
