"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.190508334E-2,7.068405151E0,-4.113232803E1,1.071932983E1
2.431970833E-1,9.852203369E0,-4.103894424E1,8.455352783E0
4.444890833E-1,1.166439819E1,-4.065131760E1,6.747741699E0
6.457821250E-1,1.254263306E1,-4.045939255E1,5.198059082E0
8.470741250E-1,1.321548462E1,-4.009410858E1,5.709381104E0
1.048367125E0,1.362785339E1,-4.003066635E1,6.534667969E0
1.249659125E0,1.428410339E1,-3.923809052E1,7.933929443E0
1.450952125E0,1.693048096E1,-3.807735062E1,7.304229736E0
1.652245625E0,1.627574158E1,-3.863797379E1,6.030609131E0
1.853538625E0,1.509437561E1,-3.917639923E1,6.811035156E0
2.054831625E0,1.381336975E1,-3.888899231E1,9.709686279E0
2.256124625E0,1.253706360E1,-3.857741547E1,1.266470337E1
2.457418625E0,1.086785889E1,-3.858977890E1,1.408312988E1
2.658711583E0,1.026797485E1,-3.898944855E1,1.366503906E1
2.860005583E0,7.645523071E0,-3.969416428E1,1.325738525E1
3.061299583E0,6.675613403E0,-3.991867828E1,1.279476929E1
3.262592583E0,5.450195312E0,-4.044715500E1,1.237411499E1
3.463886583E0,4.957885742E0,-4.094581223E1,9.683166504E0
3.665179708E0,4.542877197E0,-4.083897400E1,9.797149658E0
3.866473708E0,4.652618408E0,-4.063644409E1,1.202038574E1
4.067767708E0,6.036163330E0,-3.985853958E1,1.392166138E1
4.269061708E0,5.205444336E0,-3.918424225E1,1.655368042E1
4.470355333E0,2.622146606E0,-3.927594376E1,1.751550293E1
4.671648333E0,-9.751129150E-1,-3.936360550E1,1.705343628E1
4.872942333E0,-2.666183472E0,-3.980803299E1,1.699539185E1
5.074236333E0,-3.652130127E0,-4.002973557E1,1.574319458E1
5.275530333E0,-3.223022461E0,-4.025371933E1,1.485317993E1
5.476826125E0,-5.818405151E0,-4.035242081E1,1.387390137E1
5.678120125E0,-8.417709351E0,-4.049875259E1,1.311779785E1
5.879414125E0,-7.698654175E0,-4.062057114E1,1.052755737E1
6.080708125E0,-4.804046631E0,-4.150926971E1,7.587524414E0
6.282003125E0,-1.609436035E0,-4.179501724E1,5.885528564E0
6.483297333E0,2.005126953E0,-4.131775665E1,7.489624023E0
6.684592333E0,4.005584717E0,-4.050149155E1,1.012289429E1
6.885887333E0,3.340408325E0,-4.026174164E1,1.094195557E1
7.087181333E0,3.512893677E0,-4.012556458E1,1.239254761E1
7.288476333E0,3.977752686E0,-4.018971252E1,1.232342529E1
7.489770708E0,5.500747681E0,-3.996504974E1,1.253054810E1
7.691065708E0,4.862625122E0,-3.975973892E1,1.335708618E1
7.892360708E0,3.575225830E0,-3.932279587E1,1.561468506E1
8.093655708E0,3.675811768E0,-3.886875153E1,1.662155151E1
8.294950708E0,2.411224365E0,-3.882513809E1,1.707876587E1
8.496244875E0,1.779006958E0,-4.027658081E1,1.324426270E1
