"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.131047083E-1,-4.356161043E-1,3.056982815E-2,-2.457680048E0
3.144127083E-1,9.216473405E-1,-7.605473399E-3,5.115272892E-1
5.157197083E-1,4.563006297E-2,4.658067405E-2,-4.502703962E-1
7.170281250E-1,-6.826267594E-1,7.617425108E-1,1.246465579E-1
9.183361250E-1,4.647217897E-1,-5.890028965E-1,-2.985752034E-1
1.119644125E0,8.522805056E-1,9.602180600E-2,-7.053788602E-1
1.320951125E0,-1.216415860E0,-8.282475722E-1,3.010767154E-1
1.522259125E0,-2.493218256E0,7.250027007E-1,9.042602062E-1
1.723567083E0,1.134096420E0,-4.118667608E-1,-4.088770795E-1
1.924875083E0,3.954814008E-1,-1.843878525E-1,5.545734675E-1
2.126183083E0,6.674918264E-1,-3.103117347E-1,-3.165483383E-1
2.327490083E0,-8.098849761E-1,5.385753393E-2,-1.690681475E-1
2.528798083E0,-4.361291975E-2,2.787706840E-1,-2.250161342E-1
2.730105583E0,-5.363604140E-1,5.607742935E-1,-3.471515322E-1
2.931412583E0,2.524710774E-1,2.430950671E-1,3.369744533E-1
3.132720583E0,-5.316113055E-2,-8.046236515E-2,-3.604687120E-1
3.334028583E0,-2.913076991E-1,2.052197278E-2,-1.825886643E-1
3.535336583E0,6.583646151E-1,-1.928546208E-1,2.290662812E-1
3.736644083E0,4.845163688E-1,7.311943173E-2,-1.610426979E-1
3.937952083E0,1.098906706E0,-1.165636593E-1,4.596638019E-1
4.139259083E0,-9.477272379E-1,8.784178519E-1,5.106022596E-1
4.340567083E0,1.603726362E0,-9.213364148E-1,-2.318923867E-1
4.541874083E0,-1.374159998E-1,-5.571946281E-1,-7.336565799E-1
4.743181583E0,2.075586140E-2,-1.740049517E-1,1.235791487E-1
4.944488583E0,9.599461645E-2,4.737121761E-2,-3.249293353E-1
5.145796583E0,1.160678154E-1,-1.339141023E-1,-1.240501419E-1
5.347103583E0,-3.048217839E-1,3.577373314E-1,-3.464694545E-1
5.548410583E0,-3.753590852E-2,5.022395718E-1,2.173480225E-1
5.749718583E0,-6.096646178E-1,-1.174743047E0,-4.013499588E-1
5.951025583E0,1.726386621E0,1.609592289E-1,-5.164509371E-1
6.152332583E0,-4.410774037E-1,1.873740256E-2,-2.140864456E-1
6.353640583E0,-3.178244712E0,1.103737968E-1,1.808376279E0
6.554947583E0,9.132251573E-1,8.183505750E-1,-1.497745286E0
6.756254708E0,-1.458225417E-1,1.564806125E0,-6.622164685E-1
6.957561708E0,1.470529713E0,1.418916925E0,7.055466753E-1
7.158869708E0,1.321518685E0,-1.752954322E-1,7.958528280E-2
7.360176708E0,5.829358256E-1,3.307717270E-1,-1.094170169E0
7.561483708E0,1.342283317E0,6.295077288E-1,-2.931314456E-1
7.762790375E0,-1.468018626E0,-5.373018157E-1,-4.731625378E-2
7.964097375E0,1.539302325E0,4.455145633E-1,-2.517659032E-1
8.165404375E0,-6.751633734E-1,1.258475175E0,6.390574014E-1
8.366712375E0,2.394192150E-1,1.405144393E-1,6.254977083E-1
8.568019375E0,2.244699311E-1,-9.508157372E-3,-7.436126339E-1
8.769326333E0,2.937661609E-1,-9.800225794E-2,-3.258217666E-1
8.970633333E0,-4.935917957E-1,-8.795288229E-1,-2.620839000E-1
9.171941333E0,-8.804006428E-2,-8.413505977E-1,7.108167708E-2
9.373248333E0,-3.892169863E-1,-1.413833356E-1,2.332967417E-1
