"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.199358334E-1,2.390084863E-1,1.022412404E-1,1.358266771E-1
3.212157083E-1,9.159425646E-2,1.683818251E-1,7.607696205E-2
5.224947083E-1,4.576331377E-2,2.878654003E-1,-1.951540411E-1
7.237737083E-1,-4.761795327E-2,1.997272372E-1,-2.067395598E-1
9.250537083E-1,-9.062153697E-1,-7.258114815E-1,-5.648990273E-1
1.126332708E0,-1.213312864E0,-1.094395161E0,-5.015234351E-1
1.327612083E0,-7.243006825E-1,-4.196730256E-1,-5.137026310E-1
1.528891083E0,-3.315710425E-1,-1.355131716E-1,-2.579529285E-1
1.730170083E0,-1.692043990E-1,-5.609123409E-2,8.628286421E-3
1.931449083E0,-3.164646029E-1,-2.824442834E-2,-1.444817781E-1
2.132729083E0,-3.348153830E-1,1.618121751E-2,-2.713089809E-3
2.334008958E0,-4.863521159E-1,-4.184194207E-1,-1.182479784E-2
2.535287958E0,-2.982488573E-1,-5.395663977E-1,-2.095177621E-1
2.736567958E0,-1.305914521E-1,-1.724929214E-1,-7.566285133E-2
2.937847958E0,3.368051350E-1,3.277217038E-3,8.093416691E-2
3.139127958E0,4.361391068E-1,-3.197313547E-1,-6.022918820E-1
3.340407500E0,9.005990624E-1,-6.707559228E-1,-8.217175603E-1
3.541687500E0,8.138193488E-1,-3.227562606E-1,-4.619938433E-1
3.742966500E0,4.944252968E-1,-3.422529101E-1,-2.286577225E-1
3.944246500E0,4.302178919E-1,9.381009638E-2,-7.056606933E-3
4.145525500E0,2.559239045E-2,6.511738896E-2,-1.160686463E-1
4.346805208E0,-2.831576467E-1,-1.291175038E-1,-4.463888407E-1
4.548084208E0,-1.568835378E-1,-7.465356588E-2,-1.353252232E-1
4.749364208E0,-5.373119712E-1,4.545623958E-1,-1.502238587E-2
4.950644208E0,-9.420040250E-1,1.644156426E-1,4.406397939E-1
5.151923208E0,-4.376184046E-1,4.607216418E-1,3.355618119E-1
5.353203875E0,-3.809225857E-1,5.398100615E-1,1.144213900E-1
5.554483875E0,-1.995997727E-1,3.751135767E-1,-2.794137597E-2
5.755763875E0,-6.182146817E-2,4.923464954E-1,4.816501215E-2
5.957043875E0,-9.561894834E-2,5.469809771E-1,2.233519554E-1
6.158324875E0,-1.024952009E-1,5.510908365E-1,2.947718501E-1
6.359605208E0,1.722401083E-1,4.021202028E-1,2.519871593E-1
6.560885208E0,6.085194945E-1,6.605026722E-1,4.356539845E-1
6.762166208E0,6.768172383E-1,3.788006306E-1,5.972501636E-1
6.963446208E0,7.160382271E-1,4.453003407E-1,5.191640854E-1
7.164726208E0,8.906605840E-1,-1.726530492E-1,8.386976123E-1
7.366007208E0,-4.274441395E-3,5.868729353E-1,1.756639779E-1
7.567287208E0,1.658595353E-1,-4.857177138E-1,-2.542169206E-2
7.768567208E0,-3.883463740E-1,-1.110342145E0,-1.348919868E-1
7.969848208E0,-9.811786413E-1,-1.383505702E0,-4.618674517E-1
8.171128208E0,-8.125762939E-1,-1.260188460E0,-6.595038772E-1
8.372407625E0,-5.068281889E-1,-3.278000653E-1,-4.975981116E-1
8.573688625E0,5.145410076E-2,2.626843154E-1,-3.811318055E-2
8.774969625E0,5.520655513E-1,1.702670306E-1,2.705832720E-1
8.976249625E0,5.038747787E-1,4.195483327E-1,-1.382762939E-1
9.177530625E0,8.133791685E-1,-3.677296042E-1,-2.662692964E-1
9.378810583E0,9.662695527E-1,-1.225507379E0,-5.099868774E-1
9.580091583E0,7.404760122E-1,-1.360367060E0,3.514883220E-1
9.781372583E0,2.632505000E-1,-2.166078687E-1,3.040005267E-1
9.982652583E0,7.279264182E-2,-2.792045772E-1,1.695616394E-1
1.018393346E1,9.032110125E-2,6.371642947E-1,-5.361816287E-2
1.038521446E1,-5.117226839E-1,2.736377120E-1,-1.363883317E-1
1.058649446E1,-1.298876703E-1,4.982399940E-1,-3.431813419E-1
1.078777546E1,-4.963642657E-1,-4.549937323E-2,-4.458824992E-1
