"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.795800002E-2,1.066981201E0,1.040860519E1,5.918692017E-1
2.567248333E-1,2.058668976E0,8.715027008E0,1.007554779E0
4.554928333E-1,1.568139038E0,9.463171234E0,1.091230774E0
6.542598333E-1,2.383643188E0,9.233548737E0,1.726360016E0
8.530268333E-1,1.857786713E0,9.326056366E0,1.428629150E0
1.051793833E0,2.018103333E0,9.610764313E0,1.823807373E0
1.250561208E0,1.833686829E0,9.387279053E0,1.014141083E0
1.449328208E0,1.526076508E0,1.029903305E1,1.933529205E0
1.648096208E0,2.801873474E0,9.609267426E0,-7.988887024E-1
1.846863208E0,7.899073792E-1,9.810000000E0,-1.021026764E0
2.045630208E0,6.945556641E-2,8.498577118E0,-3.119512939E-1
2.244396208E0,2.401456146E0,9.992320862E0,-3.085383911E0
2.443163208E0,1.239272919E0,9.205556946E0,-4.421655121E0
2.641930208E0,4.039799194E0,8.137378235E0,-3.725003815E0
2.840697208E0,3.165317688E0,8.385861511E0,-4.541406097E0
3.039464208E0,3.677402802E0,7.274273071E0,-4.678221588E0
3.238233083E0,4.903353424E0,8.801247711E0,-4.279600525E0
3.437000083E0,4.774770813E0,6.977440338E0,-3.686234436E0
3.635767083E0,7.140301666E0,6.405629425E0,-3.388503571E0
3.834534083E0,6.675368500E0,5.822292480E0,-2.334096222E0
4.033301083E0,6.712940369E0,6.174210663E0,-3.156635742E0
4.232067583E0,6.570137329E0,7.201973419E0,-3.379671936E0
4.430834583E0,5.862259369E0,7.523205414E0,-4.083358612E0
4.629601583E0,5.736820221E0,7.748936005E0,-3.038531342E0
4.828369583E0,3.917653198E0,8.065228271E0,-3.669918365E0
5.027136583E0,4.797972565E0,8.240962830E0,-2.349364471E0
5.225903208E0,2.596201172E0,8.713081055E0,-3.112776947E0
5.424671208E0,2.587519226E0,8.843908997E0,-4.357887726E0
5.623438208E0,3.010090485E0,8.658145294E0,-3.500620422E0
5.822206208E0,1.200204163E0,8.721912689E0,-1.519490204E0
6.020973208E0,1.065184937E0,9.008267212E0,-3.538791046E0
6.219741708E0,7.973918152E-1,8.702752533E0,-2.909050598E0
6.418508708E0,-9.713301086E-1,9.648785248E0,-1.663490753E0
6.617276708E0,-8.113128662E-2,1.002345612E1,-1.421743469E0
6.816043708E0,1.208287354E0,1.014335678E1,-3.875440979E-1
7.014811708E0,1.009949799E0,9.425449677E0,7.149133301E-1
7.213579083E0,5.593867493E-1,8.936266937E0,6.201603699E-1
7.412346083E0,2.808160400E-1,1.000160156E1,3.104544067E-1
7.611114083E0,4.718188477E-1,1.000863693E1,8.732839966E-1
7.809882083E0,6.114784241E-1,1.019724472E1,-1.129102020E0
8.008650083E0,-1.543141022E0,1.016416351E1,-2.800675964E0
8.207417583E0,-1.281634827E0,7.649393005E0,-1.229243774E0
8.406185583E0,-1.890269165E0,8.783883820E0,-1.389410706E0
8.604953583E0,-2.759960632E0,1.019395157E1,-4.704566803E0
8.803721583E0,-7.182064819E-1,8.739725647E0,-1.356928253E0
9.002488583E0,-2.243983612E0,9.939480743E0,-3.379971313E-1
9.201256625E0,-1.185235291E0,9.384285278E0,-3.336711273E0
