"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.118542917E-1,1.731308997E-1,4.068711102E-1,2.626232803E-1
4.131332917E-1,4.480253160E-1,1.473897249E-1,1.711186618E-1
6.144122917E-1,7.816471159E-2,1.373052895E-1,-8.016153425E-2
8.156910417E-1,7.407519221E-2,2.811188102E-1,4.049926251E-2
1.016970042E0,-2.546249889E-2,3.562190384E-2,2.904302068E-2
1.218249042E0,-1.205688938E-1,-2.111359239E-1,-6.977105048E-3
1.419528042E0,-3.489404619E-1,-3.146139085E-1,1.583734527E-2
1.620807042E0,-2.286645174E-1,-1.652531028E-1,4.315137118E-2
1.822087917E0,-7.502698898E-2,-1.590896100E-1,-7.680203021E-2
2.023366917E0,-1.132179201E-1,-3.448774815E-1,3.162788227E-2
2.224645917E0,-7.712487876E-2,-2.190812975E-1,8.717271686E-2
2.425925917E0,1.250822246E-1,-3.176067173E-1,1.415885389E-1
2.627204917E0,2.337607890E-1,-2.784984931E-2,3.451310843E-2
2.828483167E0,-9.819343686E-2,-8.789214492E-2,1.996200532E-1
3.029763167E0,-3.063405119E-2,-1.884090900E-1,1.796535105E-1
3.231042167E0,-5.140945911E-1,1.254484653E-1,-1.641108692E-1
3.432321167E0,-4.769542515E-1,-4.073094130E-1,-2.038785443E-2
3.633600167E0,-7.414575219E-1,-7.663419247E-1,-2.482469678E-1
3.834879792E0,-4.747224748E-1,-8.671678305E-1,-1.717917472E-1
4.036158792E0,5.193745717E-2,4.512402043E-2,1.753058471E-2
4.237437792E0,3.725056946E-1,3.270497322E-1,-9.152020514E-2
4.438717792E0,4.687594771E-1,1.760037690E-1,-3.404700011E-2
4.639996792E0,1.768698394E-1,-4.898905158E-1,-2.857455015E-1
4.841276458E0,3.133783638E-1,-1.569621265E-1,-2.978670001E-1
5.042555458E0,4.078354686E-2,3.727819622E-1,-1.613175124E-1
5.243834458E0,1.294711530E-1,2.262381278E-2,-1.377923042E-1
5.445114458E0,3.586416692E-2,1.389376372E-1,-1.855397224E-1
5.646393458E0,-6.280240603E-3,1.212086901E-1,-5.459761247E-2
5.847673167E0,5.724509433E-2,-9.916602075E-2,2.291398346E-1
6.048952167E0,1.536157727E-1,2.741542459E-1,4.045872390E-1
6.250232167E0,-8.124821633E-2,5.157741308E-1,6.202133894E-1
6.451511167E0,-4.142047092E-2,-8.443923295E-2,1.374281496E-1
6.652790167E0,7.557629608E-3,8.526623994E-2,-5.979113281E-2
6.854069708E0,-9.910249710E-2,-6.626912206E-2,-1.071365029E-1
7.055348708E0,-2.500833571E-1,1.391167641E-1,-1.221209764E-1
7.256627708E0,-3.470629156E-1,-4.989976585E-1,1.349347979E-1
7.457906708E0,-5.156517625E-1,-6.959240437E-1,3.314127922E-1
7.659185708E0,-5.464262366E-1,1.807800531E-1,-2.113164030E-2
7.860465708E0,-4.321915805E-1,-4.144951701E-1,-5.197185874E-1
8.061744708E0,-4.500115812E-1,-2.685901225E-1,-4.518947899E-1
8.263023708E0,-9.787610173E-1,-1.846296787E0,4.387502968E-1
8.464302708E0,-6.962020993E-1,-2.692348361E-1,1.190467179E-1
8.665581708E0,-2.026367635E-1,-2.071128637E-1,8.416371047E-2
8.866860167E0,4.103239775E-1,6.265062839E-2,2.605516911E-1
9.068138167E0,5.278448462E-1,5.913289785E-1,7.548552752E-2
9.269417167E0,9.098354727E-3,-3.065331578E-1,-6.148051843E-2
9.470696167E0,-7.935268432E-2,5.374912173E-2,-3.012736440E-1
9.671975167E0,-8.450984955E-2,-2.594963312E-1,-1.774207205E-1
9.873253917E0,-8.591814339E-2,-2.784166038E-1,-3.209012151E-1
1.007453292E1,-8.642132580E-2,2.734146416E-1,-3.544672728E-1
1.027581192E1,1.295590699E-1,-2.142068185E-2,-4.875091612E-1
1.047709092E1,5.652056336E-1,4.349755049E-1,-8.628543615E-1
1.067836892E1,6.847535372E-1,3.797696531E-1,-8.800622821E-1
1.087964692E1,7.970796824E-1,9.380471706E-2,-6.382938027E-1
1.108092592E1,6.630015559E-4,-7.469128370E-1,-4.574424624E-1
1.128220492E1,-6.413558125E-2,-5.105892420E-1,-2.515366375E-1
1.148348392E1,-1.595079452E-1,2.700898983E-2,-2.436269820E-1
1.168476292E1,2.391477302E-2,7.579140365E-2,-6.286838651E-2
1.188604179E1,3.037813902E-1,3.940822184E-1,2.216031775E-2
1.208732079E1,2.320840657E-1,4.397212863E-1,-4.281737376E-3
1.228859979E1,-2.817405388E-2,4.576133192E-1,-9.548391402E-2
1.248987779E1,-4.786122441E-1,6.553370506E-2,5.712931156E-1
1.269115679E1,-2.458786219E-1,-2.472631931E-1,2.879998386E-1
1.289243604E1,-1.964967698E-1,-2.084238231E-1,7.391117513E-2
1.309371504E1,-2.974857092E-1,-5.223911256E-2,1.696994305E-1
1.329499304E1,-3.144439757E-1,-1.894402504E-1,3.371327221E-1
1.349627204E1,-1.500088163E-2,-3.554107249E-2,1.275902689E-1
1.369755104E1,-1.911146343E-1,-1.479304284E-1,-9.353213757E-2
1.389882983E1,1.382034719E-1,1.177853197E-1,-6.142598391E-2
1.410010883E1,1.674363613E-1,1.410745457E-2,1.083292738E-1
1.430138783E1,-6.599538773E-2,-2.489316761E-1,2.970937639E-4
1.450266683E1,2.015390992E-2,1.490435302E-1,1.232924238E-1
1.470394583E1,7.195132971E-2,1.103291661E-1,4.135946929E-2
1.490522621E1,-3.568186983E-2,1.148912311E-1,-2.553889155E-2
1.510650521E1,-1.193943024E-1,5.759832915E-3,-2.977581695E-2
1.530778521E1,-3.048183024E-1,-3.809016943E-1,1.576295793E-1
1.550906421E1,-4.482951760E-1,-4.548053443E-1,2.946465313E-1
1.571034421E1,-1.144691855E-1,5.125249736E-4,4.905476868E-1
1.591162317E1,3.532058746E-2,-1.827259064E-1,1.302361488E-1
1.611290217E1,-6.246655434E-2,-1.694793813E-2,-1.038670093E-1
