"Time (s)","X (hPa)"
-5.173553333E-1,1.016279984E3
5.106876667E-1,1.016432114E3
1.538928667E0,1.016531982E3
2.567112667E0,1.016584244E3
3.595327667E0,1.016931534E3
4.623536667E0,1.016931534E3
4.768126667E0,1.016906204E3
5.720178667E0,1.016906204E3
6.672226667E0,1.017160721E3
7.624335667E0,1.017282791E3
8.576319667E0,1.017282791E3
9.528279667E0,1.017282791E3
1.048014567E1,1.016708450E3
1.143213267E1,1.016492081E3
1.238409267E1,1.015875092E3
1.333614067E1,1.015875092E3
1.428813367E1,1.016731567E3
1.524027067E1,1.016741638E3
1.619227367E1,1.017196655E3
1.714433967E1,1.017196655E3
1.809636167E1,1.017152557E3
1.904844067E1,1.016781693E3
2.000046267E1,1.016235733E3
2.095258667E1,1.016194382E3
2.190482367E1,1.016167831E3
2.285699567E1,1.016167831E3
2.380918467E1,1.016217804E3
2.476138267E1,1.016505432E3
2.571351567E1,1.016505432E3
2.666561067E1,1.016505432E3
2.761780867E1,1.016824799E3
2.856994367E1,1.016824799E3
2.952215367E1,1.016824799E3
3.047424367E1,1.016895142E3
3.142639867E1,1.016895142E3
3.237855567E1,1.016753387E3
3.333068867E1,1.016564789E3
3.428286467E1,1.016539307E3
3.523511567E1,1.016483765E3
3.618735167E1,1.016478882E3
3.713972567E1,1.016478882E3
3.809204467E1,1.016680603E3
3.904439967E1,1.016680603E3
3.999673367E1,1.016370316E3
4.094918767E1,1.016370316E3
4.190167067E1,1.016244507E3
4.285419967E1,1.016303406E3
4.380659567E1,1.016303406E3
4.475897167E1,1.016626434E3
4.571130167E1,1.016626434E3
4.666365667E1,1.016595688E3
4.761615867E1,1.016595688E3
4.856870167E1,1.016595688E3
4.952123467E1,1.016436462E3
5.047374167E1,1.016436462E3
5.142627067E1,1.016430893E3
5.237872667E1,1.016352768E3
5.333132967E1,1.016352768E3
5.428382167E1,1.016477966E3
5.523651867E1,1.016554108E3
5.618920167E1,1.016554108E3
5.714192367E1,1.016514893E3
5.809457667E1,1.016422729E3
5.904733467E1,1.016422729E3
6.000000467E1,1.016459122E3
6.095268667E1,1.016527405E3
6.190542667E1,1.017022781E3
6.285812467E1,1.017455826E3
6.381077667E1,1.017697220E3
6.476352467E1,1.017697220E3
6.571626767E1,1.017402878E3
6.666900567E1,1.016888657E3
6.762169867E1,1.016182785E3
6.857449967E1,1.016032562E3
6.952728567E1,1.016032562E3
7.048008167E1,1.016169205E3
7.143280267E1,1.016397629E3
7.238553367E1,1.016397629E3
7.333829267E1,1.016381302E3
7.429101567E1,1.016381226E3
7.524380367E1,1.015957108E3
7.619661267E1,1.015957108E3
7.714936567E1,1.016077423E3
7.810213067E1,1.016081161E3
7.905484967E1,1.017175598E3
8.000742567E1,1.018365784E3
