"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.463595833E-2,2.816692657E0,8.114176483E0,-1.640738068E0
2.133999583E-1,1.186582489E0,7.918832703E0,-2.279759216E-1
4.121639583E-1,1.447639618E0,8.967102814E0,7.810757446E-1
6.109278333E-1,1.448986816E-1,9.764494629E0,-1.271455994E0
8.096928333E-1,5.647755432E-1,9.773326263E0,-1.661544800E-2
1.008456833E0,4.303550720E-1,9.492959290E0,1.036295013E0
1.207220833E0,1.854643250E-1,9.713600464E0,1.484912109E0
1.405984833E0,3.567082214E-1,9.305249634E0,2.061213684E-1
1.604748667E0,-8.937913513E-1,1.029798523E1,2.283800812E0
1.803512667E0,8.425978088E-1,8.143216095E0,-1.054107971E0
2.002276667E0,-1.957479401E0,9.707463226E0,1.640139313E0
2.201041667E0,-7.581733704E-1,9.044342194E0,1.445094910E0
2.399805667E0,-2.399809570E0,1.015817596E1,2.640509033E-1
2.598569292E0,-1.884880371E0,9.495803375E0,-8.032296753E-1
2.797333292E0,-1.107696533E0,9.901609497E0,-1.778152313E0
2.996097292E0,-5.626799011E-1,8.403075714E0,-7.581733704E-1
3.194861292E0,-5.837860107E-3,8.745413818E0,1.422042847E-2
3.393626292E0,-2.945874023E0,1.034004776E1,3.589535522E-1
3.592389792E0,-1.323996735E0,9.620494080E0,6.450086975E-1
3.791154792E0,-2.382745056E0,1.033391052E1,-3.107537842E-1
3.989918792E0,-4.038601685E-1,9.480086060E0,-1.078357544E0
4.188683792E0,-1.818867645E0,9.615105286E0,7.701484680E-1
4.387447792E0,-5.086422729E-1,1.028166916E1,-2.278262329E-1
4.586211792E0,5.035528564E-1,9.241182861E0,9.406439209E-1
4.784976792E0,5.557942200E-1,9.825567627E0,6.135740662E-1
4.983740792E0,9.026229858E-2,1.013138168E1,-7.439529419E-2
5.182504792E0,1.422042847E-2,9.209299164E0,-2.031275940E-1
5.381268792E0,1.112187195E0,9.363628235E0,-9.879455566E-3
5.580032458E0,9.503736877E-1,9.641300812E0,-2.043999481E0
5.778796458E0,-1.498384094E-1,1.046758255E1,-2.281106415E0
5.977561458E0,3.722758484E-1,9.262738037E0,-2.523153076E0
6.176325458E0,8.162525940E-1,8.278834076E0,-2.424059143E0
6.375089458E0,1.441053314E0,8.477021942E0,-2.676434326E0
6.573854208E0,2.203268280E0,8.567583618E0,-5.198689270E0
6.772618208E0,5.218148804E-1,8.924591217E0,-3.412603455E0
6.971383208E0,2.307451630E0,1.133353180E1,-3.350632324E0
7.170147208E0,5.438789978E0,7.615114288E0,-4.601431274E0
7.368911208E0,3.245700531E0,8.153843994E0,-2.951113129E0
7.567674708E0,1.273851013E-1,7.657925262E0,-1.404229889E0
7.766438708E0,-3.960763550E-1,9.698332214E0,-2.011816406E0
7.965202708E0,-1.120719452E0,1.045306274E1,-1.546284485E0
8.163966708E0,-9.177415466E-1,9.849068756E0,-1.375789032E0
8.362730708E0,-1.078956299E0,9.615853729E0,-1.495390320E-1
8.561496167E0,-1.190324707E0,1.007794281E1,2.510279846E-1
8.760260167E0,-1.392703857E0,9.646240540E0,4.417314148E-1
8.959025167E0,-5.845344543E-1,9.686955872E0,2.772235107E-1
9.157789167E0,-1.224453735E-1,9.623637543E0,-1.865121460E-1
9.356554167E0,-4.571493530E-1,1.016506165E1,2.086660767E-1
9.555319167E0,-4.751119995E-1,9.714049530E0,-1.731898499E-1
9.754084542E0,-1.058448944E0,9.815388794E0,-1.548380127E0
9.952849542E0,-6.268963623E-1,9.546547852E0,-1.619033203E0
1.015161554E1,-1.186432800E0,9.550439758E0,-3.551364899E0
1.035038154E1,-5.251080322E-1,8.720565491E0,-3.598217468E0
1.054914754E1,-3.671864319E-1,9.116342468E0,-3.404071198E0
1.074791342E1,-3.532653809E-2,8.570278015E0,-4.789440308E0
1.094667942E1,-2.902464294E-1,8.544980621E0,-5.125192108E0
1.114544542E1,4.788542175E-1,8.916058960E0,-5.389841766E0
1.134421242E1,-5.851332092E-1,8.018375702E0,-3.381318512E0
1.154297842E1,4.173321533E-1,7.393275604E0,-4.719685364E0
1.174174379E1,4.567002869E-1,9.357940063E0,-5.063670044E0
1.194050979E1,7.903564453E-1,8.451574860E0,-5.038522339E0
1.213927679E1,-1.930984497E-1,9.260193329E0,-5.732179871E0
1.233804279E1,-1.384021912E0,9.891730042E0,-6.829248505E0
1.253680979E1,-1.849404144E0,8.530011749E0,-1.962868195E0
1.273557729E1,-9.098080444E-1,9.406289520E0,8.544232178E-1
1.293434429E1,-8.807684326E-1,6.897506561E0,1.166973267E0
1.313311229E1,-2.694846039E0,9.382189636E0,4.531077576E-1
1.333187929E1,-3.707939301E0,9.948312378E0,-6.825805664E-2
1.353064729E1,-2.941233673E0,9.163943481E0,1.176703033E0
1.372941517E1,-3.531007233E0,9.949509888E0,8.623567200E-1
1.392818417E1,-3.779191132E0,1.048943710E1,2.339185638E0
1.412695217E1,3.544628906E-1,9.148525543E0,-8.722361755E-1
1.432572017E1,7.409591675E-2,9.171577606E0,4.475692749E-2
1.452448917E1,-6.683601379E-1,1.083297272E1,1.829196167E-1
1.472325779E1,-1.540746002E0,9.733209686E0,6.572831726E-1
1.492202579E1,1.705104218E0,1.111498627E1,-8.858578491E-1
1.512079479E1,8.725355530E-1,1.183888092E1,5.608836365E-1
1.531956279E1,-5.906716919E-1,9.751172333E0,2.460583191E0
1.551833179E1,-1.130898285E0,9.279952240E0,2.586471405E0
1.571709992E1,-2.264490967E0,8.549920349E0,2.719544678E0
1.591586892E1,-3.696113892E0,8.384364624E0,1.642085266E0
1.611966892E1,-2.700085144E0,8.860225067E0,3.275937653E0
1.632095392E1,-4.879852295E0,1.049542465E1,1.875899048E0
1.654110892E1,-1.395398254E0,9.166637878E0,9.717791748E-1
1.673987608E1,-2.488574982E0,8.679251404E0,1.919907532E0
1.693864508E1,-2.355501709E0,8.728798370E0,2.931354218E0
1.713741308E1,-2.141746216E0,9.602980499E0,1.717827759E0
1.733618208E1,-2.232158203E0,9.851314087E0,2.395019531E0
1.754124108E1,-2.848127289E0,1.042342438E1,1.592687988E-1
1.774252679E1,-3.911066895E0,9.800270233E0,-2.357148285E0
1.794381079E1,-4.190685425E0,9.202413483E0,1.149609375E-1
1.814509579E1,-3.166515198E0,8.287665710E0,8.204438782E-1
1.834638079E1,-4.023632813E-1,8.591384125E0,1.391206970E0
1.854766579E1,1.534309387E-1,9.162296906E0,6.451583862E-1
1.874894917E1,-8.229885864E-1,9.547445984E0,4.029620361E-1
1.895023417E1,-1.185235291E0,9.628876648E0,-6.774911499E-1
1.915151917E1,-1.357527008E0,9.857151947E0,-2.089654541E0
1.935280417E1,-8.940907288E-1,9.616003418E0,-1.467697906E0
1.955408917E1,-8.934919739E-1,9.552984467E0,6.041436768E-1
1.975537254E1,-9.476792908E-1,9.282646637E0,-1.592687988E-1
1.995665754E1,-1.310375061E0,1.013033386E1,-1.070723419E0
2.015794254E1,-1.356329498E0,9.716294861E0,-1.299747162E0
2.035922754E1,2.695893860E-1,1.025801834E1,-2.754272461E-2
2.056051254E1,-1.115929413E0,8.899144135E0,-1.959724731E0
2.076179892E1,-7.171586609E-1,9.523495789E0,-4.055067444E-1
2.096308392E1,-1.818717957E-1,9.414672089E0,-2.182012482E0
2.116436892E1,-1.873204651E0,1.047865952E1,-1.952389984E0
2.136565492E1,-1.278341675E0,1.012898666E1,5.628295898E-2
2.156693992E1,9.879455566E-3,8.873846741E0,2.239343262E-1
2.176822504E1,6.448590088E-1,9.629774780E0,-1.222208405E0
2.196951004E1,-4.441264343E-1,9.410929871E0,2.644999695E-1
2.217079604E1,2.173480225E-1,9.681567078E0,-2.044298859E0
2.237208104E1,9.735754395E-1,9.887838135E0,-1.043929138E0
2.257336721E1,1.215023346E0,8.675509186E0,-6.571334839E-1
2.277465321E1,-9.792636108E-1,9.611363068E0,6.396199036E-1
2.297593821E1,7.933502197E-3,9.023385773E0,-8.657995605E-1
2.317722421E1,3.487747192E-2,1.036519547E1,-9.592053223E-1
2.342631521E1,9.383985901E-1,9.590556335E0,-1.910327454E0
2.362508429E1,2.011517029E0,1.076666061E1,-1.636546783E0
2.382385329E1,1.412911835E0,9.586814117E0,-1.398092651E-1
2.402262329E1,-2.372566223E-1,9.258846130E0,-2.089654541E-1
2.422139229E1,8.954379272E-1,1.022239243E1,-4.513114929E-1
2.442016129E1,1.047671356E0,9.853409729E0,-8.607101440E-1
2.461893004E1,9.894424438E-1,9.711504822E0,-1.137035522E0
2.481769904E1,7.361691284E-1,9.855056305E0,-1.162632294E0
2.501646804E1,7.551795959E-1,8.963659973E0,-2.674787750E0
2.521523704E1,-4.191284180E-2,9.363628235E0,-3.309617615E0
2.541400604E1,7.493417358E-1,9.712702332E0,-4.286186829E0
2.561277533E1,-9.937834167E-1,9.944570160E0,-7.563771057E-1
2.581154433E1,-7.009922791E-1,9.645641785E0,5.674699402E-1
2.601031333E1,-1.356479187E0,1.000369720E1,5.228627014E-1
2.620908233E1,-1.686542816E0,9.732910309E0,4.116439819E-2
2.640785133E1,-1.234183502E0,9.741741943E0,2.981799316E-1
2.660661929E1,-1.118923187E0,9.696086884E0,7.626640320E-1
2.680538829E1,-1.114282837E0,9.689650269E0,4.111949158E-1
2.700415729E1,-4.812492371E-1,9.823322296E0,2.606080627E-1
2.720292629E1,-8.619076538E-1,9.811347198E0,-7.111711121E-1
2.740169529E1,-1.960922241E-2,9.545500031E0,-5.809419250E-1
2.760046283E1,7.890092468E-1,9.569899292E0,-4.360432434E-1
2.779923183E1,8.756790161E-1,9.942773895E0,-9.834548950E-1
2.799799983E1,9.825567627E-1,9.834848328E0,-2.383044434E-1
2.819676883E1,1.464105377E0,9.815837860E0,4.456233215E-1
2.839553783E1,1.578916626E0,9.481732635E0,4.504133606E-1
2.859430554E1,9.943821716E-1,9.848170624E0,-3.984713745E-1
2.879307454E1,9.541159058E-1,9.822274475E0,-1.496737518E0
2.899184254E1,1.806742859E0,8.856782227E0,1.162033539E0
2.919061154E1,1.825154572E0,1.040067169E1,-1.277742920E0
2.938937954E1,-2.752775574E-1,9.025930481E0,1.400188293E0
2.958815004E1,4.861889648E-1,9.004674683E0,5.707630920E-1
2.978691904E1,1.405427399E0,9.942175140E0,4.552033997E-1
2.998568704E1,1.328337708E0,8.953780518E0,3.588038635E-1
3.018445604E1,1.268162842E0,8.836125183E0,2.365680542E0
3.038322504E1,4.056564331E0,1.211445786E1,-9.485774231E-1
3.058199483E1,1.261726227E0,9.975855103E0,-1.507365417E-1
3.078076383E1,1.496887207E0,1.002959335E1,-1.201850739E0
3.097953283E1,1.263971558E0,8.464448090E0,-8.836125183E-1
3.117830183E1,1.731898499E-1,7.960895233E0,1.068927155E0
3.137707083E1,1.556912384E0,1.027403503E1,-2.284848633E0
3.157583983E1,1.746717682E0,9.557325439E0,-3.593128052E0
3.177460846E1,1.680555267E0,1.048240173E1,-4.266727295E0
3.197337746E1,2.266736298E0,7.956105194E0,-8.625064087E-1
3.217214646E1,-3.140469360E-1,9.272617493E0,-1.049916687E0
3.237091646E1,5.766009521E-1,9.434131622E0,-2.573747864E0
3.256968546E1,-1.397793274E0,8.849746857E0,-1.489402771E0
3.276845496E1,-2.273472290E0,9.310339050E0,-3.002456360E0
3.296722496E1,-2.013313293E-1,9.810898132E0,-2.688858490E0
