"Time (s)","X (hPa)"
-5.319701250E-1,1.016185837E3
5.012578750E-1,1.016313782E3
1.534582875E0,1.016441727E3
2.567987875E0,1.016938858E3
3.601528875E0,1.016942673E3
4.635066875E0,1.016938858E3
4.772348875E0,1.016853104E3
5.729244875E0,1.016844025E3
6.686132875E0,1.016853104E3
7.642984875E0,1.016844025E3
8.599854875E0,1.016894608E3
9.556717875E0,1.016894608E3
1.051359187E1,1.016894608E3
1.147053987E1,1.016797714E3
1.242742687E1,1.016797714E3
1.338425187E1,1.016827545E3
1.434116687E1,1.016915741E3
1.529810287E1,1.016915741E3
1.625496487E1,1.016889343E3
1.721182287E1,1.016889343E3
1.816867287E1,1.016889343E3
1.912556887E1,1.016876678E3
2.008246287E1,1.016876678E3
2.103919287E1,1.016884918E3
2.199602487E1,1.017203140E3
2.295282687E1,1.017203140E3
2.390976787E1,1.017157822E3
2.486668487E1,1.016788483E3
2.582358187E1,1.016648331E3
2.678051987E1,1.016566620E3
2.773747587E1,1.016342087E3
2.869436687E1,1.016342087E3
2.965125487E1,1.016499557E3
3.060804387E1,1.016499557E3
3.156479187E1,1.016332703E3
3.252178387E1,1.016332703E3
3.347868787E1,1.016477203E3
3.443556387E1,1.016513138E3
3.539248187E1,1.016526566E3
3.634933387E1,1.016763840E3
3.730619687E1,1.016826401E3
3.826313587E1,1.016849594E3
3.922010987E1,1.017116241E3
4.017702887E1,1.017116241E3
4.113401487E1,1.016615601E3
4.209088587E1,1.016532516E3
4.304777587E1,1.016470795E3
4.400465087E1,1.016371002E3
4.496148087E1,1.016371002E3
4.591834787E1,1.016502075E3
4.687527287E1,1.016675797E3
4.783222087E1,1.016675797E3
4.878919687E1,1.016436615E3
4.974606887E1,1.016436615E3
5.070296287E1,1.016437302E3
5.165983887E1,1.016437302E3
5.261673887E1,1.016437302E3
5.357363887E1,1.016486053E3
5.453050587E1,1.016501770E3
5.548746087E1,1.016501770E3
5.644439087E1,1.016501770E3
5.740128487E1,1.016440811E3
5.835815087E1,1.016440811E3
5.931493587E1,1.016478729E3
6.027176587E1,1.016553879E3
6.122867987E1,1.016564484E3
6.218555887E1,1.016705093E3
6.314243287E1,1.016705093E3
6.409933087E1,1.016483688E3
6.505613287E1,1.016420288E3
6.601299187E1,1.016368866E3
6.696992487E1,1.016368866E3
6.792689587E1,1.016420441E3
6.888382687E1,1.016424408E3
6.984069787E1,1.016424408E3
7.079756387E1,1.016424408E3
7.175438887E1,1.016373291E3
7.271122787E1,1.016368561E3
7.366804687E1,1.016368561E3
7.462488587E1,1.016368561E3
7.558175987E1,1.016350861E3
7.653859887E1,1.016350861E3
7.749550387E1,1.016350861E3
7.845241087E1,1.016335144E3
7.940927087E1,1.016335144E3
8.036614687E1,1.016418457E3
8.132302987E1,1.016436691E3
8.227994887E1,1.016485672E3
8.323693687E1,1.016531143E3
8.419392687E1,1.016531143E3
8.515091987E1,1.016350861E3
8.610791787E1,1.016347656E3
8.706499087E1,1.016337433E3
8.802206387E1,1.016337433E3
8.897907387E1,1.016556168E3
8.993609287E1,1.016561279E3
9.089321387E1,1.016663742E3
9.185026987E1,1.016663742E3
9.280730787E1,1.016377335E3
9.376443587E1,1.016096497E3
9.472152087E1,1.016028366E3
9.567854487E1,1.016024933E3
9.663556087E1,1.016024933E3
9.759261187E1,1.016301498E3
9.854971087E1,1.016309433E3
9.950683787E1,1.016309433E3
1.004639099E2,1.016266098E3
1.014209839E2,1.016213226E3
1.023781559E2,1.016130524E3
1.033353059E2,1.016113586E3
1.042923399E2,1.016130524E3
1.052494059E2,1.016199722E3
1.062065789E2,1.016219025E3
1.071638079E2,1.016243973E3
1.081209999E2,1.016252747E3
1.090781249E2,1.016280823E3
1.100352689E2,1.016280823E3
1.109924329E2,1.016280823E3
1.119496409E2,1.016314774E3
1.129067549E2,1.016363907E3
1.138639299E2,1.016362000E3
1.148211479E2,1.016362000E3
1.157783609E2,1.016335678E3
1.167355999E2,1.016304321E3
1.176927999E2,1.016304321E3
1.186498869E2,1.016304321E3
1.196069749E2,1.016292725E3
1.205641369E2,1.016269684E3
1.215212619E2,1.016211548E3
1.224784549E2,1.016211548E3
1.234356629E2,1.016084518E3
1.243929269E2,1.016084518E3
1.253501889E2,1.016119156E3
1.263074259E2,1.016161652E3
1.272648129E2,1.016161652E3
1.282222109E2,1.016161652E3
1.291794819E2,1.016126251E3
1.301368329E2,1.016126251E3
1.310941789E2,1.016177826E3
1.320516029E2,1.016185684E3
1.330088649E2,1.016224976E3
1.339661009E2,1.016224976E3
1.349233139E2,1.016224976E3
1.358804559E2,1.016196747E3
1.368375359E2,1.016112061E3
1.377947299E2,1.016055679E3
1.387518139E2,1.016046448E3
1.397089379E2,1.016032257E3
1.406661109E2,1.016032257E3
1.416233299E2,1.016071091E3
1.425805199E2,1.016098328E3
1.435377789E2,1.016098328E3
1.444950149E2,1.016130066E3
1.454520619E2,1.016137085E3
1.464092119E2,1.016137085E3
1.473664799E2,1.016137085E3
1.483237139E2,1.016147614E3
1.492809309E2,1.016147614E3
1.502381179E2,1.016115417E3
1.511952059E2,1.016115417E3
1.521522339E2,1.016127548E3
1.531093469E2,1.016127548E3
1.540665609E2,1.016127548E3
1.550236949E2,1.016149902E3
1.559807839E2,1.016189728E3
1.569379309E2,1.016196823E3
1.578951099E2,1.016196823E3
1.588523629E2,1.016111298E3
1.598095989E2,1.015992279E3
1.607667839E2,1.015903244E3
1.617239939E2,1.015903244E3
1.626810859E2,1.015985565E3
1.636382279E2,1.015996552E3
1.645952829E2,1.016095428E3
1.655524119E2,1.016095428E3
1.665096379E2,1.016092987E3
1.674668919E2,1.016073761E3
1.684240249E2,1.016035538E3
1.693812229E2,1.015979767E3
1.703384369E2,1.015979767E3
1.712956809E2,1.016062393E3
1.722527859E2,1.016065445E3
1.732099589E2,1.016085358E3
1.741670279E2,1.016065445E3
1.751243029E2,1.016064606E3
1.760815099E2,1.016002045E3
1.770385199E2,1.015952606E3
1.779956199E2,1.015952606E3
1.789527849E2,1.016006470E3
1.799099469E2,1.016006470E3
1.808672069E2,1.016006470E3
1.818246429E2,1.016047592E3
1.827820729E2,1.016049271E3
1.837394159E2,1.016049271E3
1.846967509E2,1.016024933E3
1.856541299E2,1.015835342E3
1.866114979E2,1.015778275E3
1.875688379E2,1.015731125E3
1.885261579E2,1.015731125E3
1.894836109E2,1.015785904E3
1.904410499E2,1.015840454E3
1.913985129E2,1.015840454E3
1.923559059E2,1.015837326E3
1.933132479E2,1.015768967E3
1.942705249E2,1.015768967E3
1.952278749E2,1.015810089E3
1.961851699E2,1.015810089E3
1.971424349E2,1.015802994E3
1.980996639E2,1.015802994E3
1.990568369E2,1.015802994E3
2.000140719E2,1.015755310E3
2.009713739E2,1.015743179E3
2.019286409E2,1.015732803E3
2.028860039E2,1.015743179E3
2.038433729E2,1.015732803E3
2.048006779E2,1.015750504E3
2.057579869E2,1.015811462E3
2.067154669E2,1.015823975E3
2.076730719E2,1.015823975E3
2.086304279E2,1.015819702E3
2.095878799E2,1.015761490E3
2.105453399E2,1.015691986E3
2.115027569E2,1.015526199E3
2.124601629E2,1.015514679E3
2.134176039E2,1.015526199E3
2.143749909E2,1.015581589E3
2.153323899E2,1.015725174E3
2.162897199E2,1.015725174E3
2.172471079E2,1.015676346E3
2.182044459E2,1.015668411E3
2.191617759E2,1.015648041E3
2.201191519E2,1.015565033E3
2.210765109E2,1.015565033E3
2.220339519E2,1.015608444E3
2.229912889E2,1.015608444E3
2.239486409E2,1.015640488E3
2.249059819E2,1.015646286E3
2.258633579E2,1.015646286E3
