"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.556701667E-1,-1.229522394E0,1.113942529E0,-8.437649131E-1
3.569651667E-1,-1.421499933E0,5.740129745E-1,-1.334384898E0
5.582585417E-1,-7.350388616E-2,2.550081843E-1,-1.051385508E0
7.595525417E-1,-2.171223784E0,2.662477022E-1,6.119975837E-1
9.608475417E-1,-5.667372841E-1,-6.795844531E-1,7.865953700E-1
1.162141542E0,-1.472965955E0,-3.509586543E-1,7.738498286E-1
1.363436542E0,6.029426587E-1,-4.960368454E-2,-2.273291026E0
1.564731375E0,-1.714036424E0,-5.030920959E-1,2.187380226E0
1.766026375E0,-5.403365207E-1,4.701898134E-1,-7.667641727E-1
1.967321375E0,1.180695512E0,-7.007975668E-1,-3.756847751E-1
2.168616375E0,1.514832312E0,-5.295349592E-1,3.979382546E-1
2.369911375E0,-6.031192446E-1,-4.063037199E-1,1.284908098E0
2.571206542E0,-2.299189514E-1,6.278892195E-1,2.467624408E-1
2.772501542E0,2.764154255E-1,-7.908733392E-1,-9.107243031E-1
2.973796542E0,-1.231728841E0,-6.046693414E-1,-4.811486650E-1
3.175092542E0,-1.112450320E-1,4.278606498E-1,1.105701171E-1
3.376387167E0,1.318345401E-1,-2.249260139E-1,3.512349352E-2
3.577682167E0,3.124287191E-1,-7.935420084E-1,-1.900929809E-3
3.778978167E0,-4.233264264E-1,1.631021749E0,1.697422950E-1
3.980273167E0,-3.421317560E0,2.523093435E0,-8.085952266E-1
4.181568167E0,2.938366199E0,-1.131819806E0,-2.845602315E-2
4.382864625E0,1.373997737E-1,9.196565098E-1,2.605566072E-1
4.584159625E0,-1.884658469E0,1.166390299E0,-1.378518512E0
4.785454625E0,9.517059758E-2,-7.175480855E-1,-9.230312303E-2
4.986750625E0,-9.682283069E-1,-4.684321404E-2,-1.274717717E0
5.188045625E0,2.074086329E-1,-1.061055633E0,-1.150811563E0
5.389340667E0,4.543321645E-1,-1.716514474E-1,2.546228528E-1
5.590636667E0,-1.781527765E0,2.379109842E0,-2.289867298E0
5.791931667E0,1.882287862E0,-1.236591970E0,2.477405630E0
5.993227667E0,-7.057346633E-1,-7.053385144E-1,1.820183269E0
6.194523667E0,7.414189048E-1,-5.581933326E-1,8.102300350E-1
6.395818917E0,5.070282587E-1,-1.028484303E-1,-5.989115882E-1
6.597114917E0,3.568440961E-1,-7.689521277E-1,1.858492179E-1
6.798409917E0,6.498314079E-2,1.521457207E-1,1.437271481E0
6.999705917E0,-4.102337797E-1,6.187523603E-3,-1.762609537E0
7.201001917E0,-1.969424093E-1,-4.380558550E-1,2.338997358E-1
7.402298250E0,-1.522078474E0,-8.618982983E-1,1.287221841E0
7.603594250E0,1.187042080E0,-3.157426286E-1,-7.477536321E-2
7.804890250E0,8.356770444E-1,5.499984598E-1,3.130003575E-1
8.006186250E0,5.375450599E-1,-3.997180009E-1,1.670046651E-1
8.207483250E0,-8.030834949E-1,-5.154262125E-2,4.800745314E-1
8.408779375E0,3.120296466E-1,3.679372144E-1,-2.102012631E-1
8.610075375E0,-8.401203436E-1,9.202880090E-1,-9.195264092E-1
8.811371375E0,1.529982448E-2,4.860702664E-1,1.609253735E0
9.012667375E0,5.345600563E-1,8.534946799E-1,-5.881497878E-1
9.213963375E0,-3.667990538E-1,-1.073200300E0,-5.143269360E-1
9.415261000E0,-8.899205676E-1,-1.235532455E0,-3.083002925E-1
9.616557000E0,1.895435619E-1,-5.836708206E-1,9.142026655E-1
9.817853000E0,5.719867681E-1,-3.676828605E-1,9.227724910E-2
1.001914900E1,-5.980581871E-1,-2.474565053E-1,-8.419613394E-1
1.022044600E1,-9.135578638E-1,-3.484186238E-1,-7.785707974E-1
1.042174188E1,6.514587611E-2,1.743370736E-1,9.957548055E-1
1.062303787E1,-1.999455392E-2,-4.127841890E-2,1.238746669E0
1.082433488E1,1.024991322E0,6.573545086E-1,-3.379316425E-1
1.102563087E1,1.159612499E0,-2.926145518E-1,1.766011155E0
1.122692787E1,-5.253615456E-1,1.359319764E-1,-1.009751286E0
1.142822342E1,-2.030840322E-1,-5.153829432E-1,-9.107693267E-1
1.162952042E1,-1.277700820E0,-5.554340315E-1,-5.373544407E-1
1.183081642E1,-6.008470531E-1,-3.640844840E-1,6.820775597E-1
1.203211342E1,8.991987833E-1,1.456137961E0,-1.100337374E0
1.223340942E1,-5.016783853E-1,1.212595582E-1,4.493432470E-1
1.243470638E1,-1.421355799E-1,-2.498649734E-1,2.918227931E-2
1.263600337E1,-3.412072527E-1,4.896084166E-1,6.276635170E-2
1.283730037E1,6.289557517E-3,-5.774710178E-3,4.048249590E-1
1.303859738E1,2.011155671E-1,-7.595182300E-2,4.740068758E-1
1.323989337E1,-3.480362159E-1,1.050261088E0,-1.731412010E0
1.344118963E1,-5.304213971E-1,-7.033095306E-1,1.003835950E0
1.364248663E1,-8.548009479E-1,-1.962430823E-1,5.473894322E-1
1.384378362E1,1.908203745E0,1.165583968E-2,-2.700439778E0
