"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.025786250E-1,1.039435983E0,1.048384309E0,2.784713209E-1
4.038666250E-1,1.131061390E-1,4.702153802E-1,7.182971388E-2
6.051546250E-1,-3.759794235E-1,-2.975944281E-1,9.190261364E-3
8.064427500E-1,2.716452479E-1,3.377602398E-1,-8.905828744E-2
1.007730750E0,-5.719788671E-1,-1.922929883E-1,-3.385117948E-1
1.209018750E0,-1.509407640E0,-1.288817644E0,-1.104805470E0
1.410306750E0,-1.086790919E0,-1.110607266E0,-6.466453671E-1
1.611594750E0,-4.514820278E-1,-2.946417630E-1,-1.688558906E-1
1.812882875E0,-1.214602962E-1,-1.928777546E-1,-8.103948832E-2
2.014170875E0,-1.115122661E-1,-1.030487493E-1,6.391907483E-2
2.215458875E0,5.658587068E-2,-1.549656838E-1,3.715322539E-2
2.416746875E0,-1.751421243E-1,-5.151521787E-2,1.026741564E-1
2.618034875E0,-3.678716123E-1,-2.367732525E-1,-1.928421408E-1
2.819322958E0,-4.545679688E-1,-2.578675747E-1,-3.529999554E-1
3.020610958E0,-3.201565742E-1,-3.084228933E-1,-2.060240209E-1
3.221898958E0,1.133339405E-1,-2.611777484E-1,1.506710649E-1
3.423186958E0,2.108719498E-1,5.035009608E-2,-1.518828236E-2
3.624474958E0,2.989375591E-1,-2.121211141E-1,-5.685247183E-1
3.825763208E0,5.422561765E-1,4.034171700E-1,-9.475580454E-1
4.027051208E0,4.410974085E-1,-3.091545105E-1,-1.067039132E0
4.228339208E0,4.253035188E-1,-5.293124318E-1,-7.322059870E-1
4.429627208E0,1.290010810E-1,-9.280218743E-3,-7.869541645E-2
4.630914208E0,-2.084103674E-1,1.481252462E-1,9.827685356E-2
4.832202333E0,-2.152997255E-1,1.545677427E-3,1.746259034E-1
5.033490333E0,-1.734108180E-1,1.393948346E-1,1.397226751E-1
5.234777333E0,-3.000369668E-1,3.045468032E-1,2.215615809E-1
5.436065333E0,-1.828737855E-1,4.251972139E-1,2.051103711E-1
5.637352333E0,-1.888999641E-1,9.188093245E-2,1.291465759E-1
5.838640958E0,-1.515941322E-1,1.339619160E-1,1.484609991E-1
6.039928958E0,-1.326023042E-1,1.859595627E-1,5.652943254E-2
6.241216958E0,-1.914881319E-1,4.800345004E-2,1.695200056E-1
6.442503958E0,-2.754707634E-1,2.488176078E-1,3.413951099E-1
6.643791958E0,-1.801940501E-1,2.271463871E-1,2.661300898E-1
6.845080083E0,9.834349155E-2,2.905707061E-1,3.621531427E-1
7.046369083E0,4.388408363E-1,3.317344189E-1,7.565689087E-1
7.247657083E0,1.065913081E0,9.661632031E-2,9.358822703E-1
7.448945083E0,9.657155275E-1,5.269644856E-1,1.220286250E0
