"Time (s)","X (hPa)"
-5.302660417E-1,1.015691376E3
5.006969583E-1,1.016551056E3
1.531632958E0,1.017410660E3
2.562599958E0,1.017410660E3
3.593526958E0,1.017290955E3
4.624447958E0,1.016712570E3
4.764980958E0,1.016712570E3
5.719482958E0,1.016470490E3
6.673957958E0,1.016715317E3
7.628391958E0,1.016715317E3
8.582909958E0,1.016761551E3
9.537480958E0,1.016761551E3
1.049196496E1,1.016761551E3
1.144643596E1,1.016683807E3
1.240102596E1,1.016650848E3
1.335572296E1,1.016650848E3
1.431042496E1,1.016829529E3
1.526516496E1,1.016947098E3
1.621981996E1,1.016951447E3
1.717448796E1,1.016951447E3
1.812912996E1,1.016942291E3
1.908390196E1,1.016942291E3
2.003867396E1,1.016942291E3
2.099345796E1,1.016792450E3
2.194820796E1,1.016792450E3
2.290291296E1,1.016808701E3
2.385770096E1,1.016808701E3
2.481254096E1,1.016808701E3
2.576722896E1,1.016825943E3
2.672200896E1,1.016833649E3
2.767677996E1,1.016842041E3
2.863149696E1,1.016842041E3
2.958626296E1,1.016842041E3
3.054111396E1,1.016786499E3
3.149591796E1,1.016780090E3
3.245075796E1,1.016685562E3
3.340549396E1,1.016685562E3
3.436017996E1,1.016728439E3
3.531488096E1,1.016816635E3
3.626962896E1,1.017019958E3
3.722430596E1,1.017019958E3
3.817909196E1,1.016845627E3
3.913381196E1,1.016796875E3
4.008853296E1,1.016705246E3
4.104327296E1,1.016443024E3
4.199802896E1,1.016443024E3
4.295282596E1,1.016568146E3
4.390752496E1,1.016568146E3
4.486240596E1,1.016568146E3
4.581735296E1,1.016635132E3
4.677226396E1,1.016834259E3
4.772729596E1,1.016861496E3
4.868209596E1,1.016908646E3
4.963693196E1,1.016938248E3
5.059174796E1,1.016944427E3
5.154646696E1,1.016944427E3
5.250110496E1,1.016943054E3
5.345587796E1,1.016826553E3
5.441067596E1,1.016825867E3
5.536550196E1,1.016593323E3
5.632029496E1,1.016348877E3
5.727506396E1,1.016326981E3
5.822984596E1,1.016348877E3
5.918471696E1,1.016460648E3
6.013960896E1,1.016681137E3
6.109433496E1,1.016875992E3
6.204915296E1,1.017026443E3
6.300392196E1,1.017026443E3
6.395870996E1,1.016630096E3
6.491353496E1,1.016364136E3
6.586845296E1,1.016253204E3
6.682324196E1,1.016112671E3
6.777806396E1,1.016112671E3
6.873287196E1,1.016334991E3
6.968775296E1,1.016415176E3
7.064269496E1,1.016485062E3
7.159761496E1,1.016485062E3
7.255248496E1,1.016459885E3
7.350738596E1,1.016447067E3
7.446218496E1,1.016447067E3
7.541705296E1,1.016511917E3
7.637200396E1,1.016520386E3
7.732691496E1,1.016511917E3
7.828180296E1,1.016540298E3
7.923674996E1,1.016452026E3
8.019172996E1,1.016440964E3
8.114671496E1,1.016381149E3
8.210154296E1,1.016381149E3
8.305642796E1,1.016496429E3
8.401127596E1,1.016618958E3
8.496612296E1,1.016618958E3
8.592104296E1,1.016585388E3
8.687591796E1,1.016558228E3
8.783073596E1,1.016434250E3
8.878566096E1,1.016067581E3
8.974057196E1,1.016067581E3
9.069539396E1,1.016222153E3
9.165032096E1,1.016249771E3
9.260526296E1,1.016290817E3
9.356025196E1,1.016477585E3
9.451507096E1,1.016477585E3
9.546988296E1,1.016356506E3
9.642507596E1,1.016356506E3
9.738027996E1,1.016513748E3
9.833550896E1,1.016513748E3
9.929060396E1,1.016456451E3
1.002457260E2,1.016395569E3
1.012010130E2,1.016395569E3
1.021564390E2,1.016453400E3
1.031122710E2,1.016570129E3
1.040683520E2,1.016648560E3
1.050246510E2,1.016648560E3
1.059811880E2,1.016377106E3
1.069375310E2,1.016031418E3
1.078937430E2,1.016029587E3
1.088497660E2,1.016029587E3
1.098056740E2,1.016100159E3
1.107615240E2,1.016472168E3
1.117172820E2,1.016547470E3
1.126729550E2,1.016482162E3
1.136285730E2,1.016482162E3
1.145842380E2,1.016355667E3
1.155399090E2,1.016327820E3
1.164955990E2,1.016205292E3
1.174511880E2,1.016234283E3
1.184067080E2,1.016234283E3
1.193622750E2,1.016375809E3
1.203177790E2,1.016375809E3
1.212731950E2,1.016349335E3
1.222285710E2,1.016264725E3
1.231839340E2,1.016217346E3
1.241393730E2,1.016121368E3
1.250948840E2,1.016081085E3
1.260502550E2,1.016093063E3
1.270057320E2,1.016093063E3
1.279613270E2,1.016227188E3
1.289168130E2,1.016227188E3
1.298723260E2,1.016225433E3
1.308278490E2,1.016177216E3
1.317833680E2,1.016195831E3
1.327388120E2,1.016195831E3
1.336942330E2,1.016195831E3
1.346497050E2,1.016194305E3
1.356051690E2,1.016194305E3
1.365606280E2,1.016194305E3
1.375160120E2,1.016208878E3
1.384714120E2,1.016208878E3
1.394268530E2,1.016226730E3
1.403823790E2,1.016226730E3
1.413379040E2,1.016226730E3
1.422932760E2,1.016246719E3
1.432487520E2,1.016248169E3
1.442042060E2,1.016262436E3
1.451596640E2,1.016262436E3
1.461151630E2,1.016225433E3
1.470707060E2,1.016224823E3
1.480262340E2,1.016175537E3
1.489817240E2,1.016106186E3
1.499372480E2,1.016106186E3
1.508928310E2,1.016116409E3
1.518483400E2,1.016116409E3
1.528038660E2,1.016065750E3
1.537594180E2,1.016052094E3
1.547150360E2,1.016052094E3
1.556706810E2,1.016032486E3
1.566262450E2,1.016032486E3
1.575818310E2,1.016177597E3
1.585373960E2,1.016292343E3
1.594929920E2,1.016342850E3
1.604486710E2,1.016358414E3
1.614042260E2,1.016358414E3
1.623598100E2,1.016330643E3
1.633154040E2,1.016036835E3
1.642711400E2,1.015933685E3
1.652268620E2,1.015933685E3
1.661826130E2,1.015889053E3
1.671383040E2,1.015889053E3
1.680938880E2,1.015878448E3
1.690495300E2,1.015859604E3
1.700051130E2,1.015791550E3
1.709607700E2,1.015791550E3
1.719164460E2,1.016005325E3
