"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.552783332E-2,1.760039978E0,7.010820923E0,-6.252647552E0
2.843018333E-1,-1.153501282E0,8.516689453E0,-8.603508911E0
4.830758333E-1,-1.302291870E-1,6.250402222E0,-1.000968475E1
6.818497500E-1,2.310744781E0,4.931943970E0,-2.768343201E0
8.806227500E-1,2.794838104E0,8.398585052E0,-3.909719696E0
1.079396750E0,1.511856079E0,7.734266510E0,-3.242856445E0
1.278170750E0,-2.218686218E0,9.827214203E0,-3.997137909E0
1.476944750E0,-1.284329224E0,8.458310852E0,-4.681215363E0
1.675717583E0,1.050814819E-1,8.321794739E0,-6.455326080E0
1.874491583E0,-1.510508881E0,9.261091461E0,-4.513114929E0
2.073264583E0,-1.714983673E0,8.602910156E0,-4.633314972E0
2.272038583E0,-2.203118591E0,8.578959961E0,-5.125790863E0
2.470812583E0,-1.665287018E0,7.721393280E0,-5.213059387E0
2.669587250E0,-5.405259705E-1,6.931785278E0,-5.932313690E0
2.868360250E0,-4.079017639E-1,6.947352905E0,-6.079906769E0
3.067134250E0,-3.218307495E-2,7.842641144E0,-5.573659515E0
3.265908250E0,-1.068777466E0,6.863826599E0,-7.510182495E0
3.464682250E0,1.500779114E0,6.912774811E0,-7.126979370E0
3.663455000E0,2.426005096E0,6.092630310E0,-7.079677734E0
3.862229000E0,3.896247711E0,8.174950104E0,-8.622818756E0
4.061004000E0,1.445543976E0,6.023324432E0,-4.537963257E0
4.259778000E0,3.839815063E0,8.004754028E0,-5.577701111E0
4.458552000E0,4.801116028E0,8.303083649E0,-4.032614136E0
4.657326000E0,3.728446655E0,7.482939148E0,-3.627257080E0
4.856099208E0,3.786076813E0,8.375383301E0,-3.530857544E0
5.054874208E0,3.258873138E0,8.372988281E0,-2.952460327E0
5.253648208E0,1.944606171E0,8.688981171E0,-2.852767639E0
5.452423208E0,3.173999634E0,8.225694580E0,-4.158502350E0
5.651197208E0,2.452350311E0,8.415200500E0,-4.296365662E0
5.849971083E0,9.527687073E-1,9.749525757E0,-4.762047272E0
6.048746083E0,4.125121765E0,7.817343750E0,-6.139782257E0
6.247520083E0,2.518512726E0,7.552544403E0,-6.211782532E0
6.446295083E0,2.722837830E0,7.097640381E0,-5.675597534E0
6.645069083E0,1.855541382E0,7.059769135E0,-5.967789917E0
6.843845125E0,1.420845337E0,5.806575165E0,-9.530231781E0
7.042619125E0,2.978206787E0,7.635621643E0,-1.043390259E1
7.241394125E0,7.002438354E-1,4.935087433E0,-2.907553711E0
7.440169125E0,5.550906830E0,7.146289215E0,-4.037104797E0
7.643976125E0,3.257076874E0,5.575006714E0,-1.485061798E0
7.845267000E0,8.980874176E0,7.334597626E0,-4.187991028E0
8.046557000E0,3.037184143E0,7.265142059E0,-2.424957275E0
8.247848000E0,4.384083252E0,7.982300720E0,-4.070934448E0
8.449139000E0,4.934937744E0,7.574099579E0,-3.959116974E0
8.688172708E0,4.148024139E0,8.040379944E0,-3.842808838E0
8.886947708E0,3.101849670E0,8.379873962E0,-4.578528900E0
9.085721708E0,3.951482849E0,8.568781128E0,-2.945874023E0
9.284496708E0,3.358865204E0,8.323740692E0,-3.568878479E0
9.483271708E0,3.645369415E0,8.977281647E0,-2.902763672E0
9.682044500E0,3.112627258E0,7.811655579E0,-4.432582397E0
9.880819500E0,2.579735413E0,7.930358734E0,-5.285658417E0
1.007959450E1,2.615660706E0,8.783584442E0,-4.419709167E0
1.027837050E1,3.182232513E0,7.899073792E0,-4.522695007E0
1.047714550E1,7.238946533E-1,7.595954132E0,-5.642067261E0
1.067592083E1,1.294957123E0,7.622449036E0,-5.591173096E0
1.087469583E1,1.375789032E0,7.724836121E0,-6.474935303E0
1.107347083E1,-2.154170380E0,9.276210022E0,-6.212381287E0
1.127224583E1,1.850152588E-1,7.082970886E0,-6.367758179E0
1.147102083E1,-1.817969513E0,9.235195312E0,-6.004164276E0
1.166979600E1,-2.100132751E0,1.024604324E1,-7.722441101E0
1.186857100E1,-8.279283142E-1,6.528224487E0,-7.131619720E0
1.206734600E1,1.573228455E0,5.260361023E0,-5.671705627E0
1.226612100E1,-3.394940186E-1,5.519023132E0,-3.669618988E0
