"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.382316250E-1,2.401594818E-1,-1.009449810E-1,-4.235165119E-1
3.395166250E-1,1.720676124E-1,-1.412099302E-1,-5.366665125E-1
5.408003333E-1,-3.434832022E-2,-8.910968900E-2,-5.082320571E-1
7.420853333E-1,1.329267472E-1,1.399265379E-1,-3.381473720E-1
9.433693333E-1,2.982030511E-1,1.776363403E-1,-1.007810533E-1
1.144654333E0,1.795510501E-1,1.841030866E-1,-1.366582662E-1
1.345938333E0,2.400921881E-1,1.430352479E-1,-9.858333319E-2
1.547222958E0,3.092887998E-1,1.115084812E-2,-3.094084859E-1
1.748507958E0,-1.098002344E-1,-5.134846568E-1,-3.597719669E-1
1.949791958E0,3.217572868E-1,-2.596133351E-1,-3.236058354E-1
2.151076958E0,2.526384294E-1,7.425527275E-2,-2.281140983E-1
2.352361958E0,3.177334368E-1,1.876991838E-1,-1.447456032E-1
2.553646458E0,-2.549477108E-2,3.026638739E-2,-3.780588806E-1
2.754931458E0,3.198143095E-2,1.523111761E-1,-5.542470217E-1
2.956215458E0,-4.742302373E-2,3.070877790E-1,-5.565139651E-1
3.157500458E0,-2.172505707E-1,-9.910899401E-2,-6.574766040E-1
3.358784458E0,-4.216582179E-1,-1.443691105E-1,-3.147603273E-1
3.560069208E0,-4.176514447E-1,-7.226506472E-1,-3.766118884E-1
3.761354208E0,1.052617505E-1,2.175624967E-1,2.469680011E-1
3.962639208E0,-3.383227289E-1,3.288396448E-2,-2.805960365E-3
4.163923208E0,-3.827186227E-1,3.316173553E-1,4.183045402E-2
4.365208208E0,-4.023352563E-1,4.296883047E-1,2.052266002E-1
4.566493125E0,-1.121136695E-1,7.135386020E-2,2.871960998E-1
4.767778125E0,1.371469051E-1,7.181513309E-2,1.264005154E-1
4.969062125E0,-9.377382696E-2,2.738418877E-1,8.789002895E-3
5.170347125E0,5.585628748E-2,-6.828645617E-2,7.408191264E-2
5.371632125E0,6.101393700E-2,8.318573982E-2,1.673923433E-1
5.572915708E0,2.647345066E-1,1.083092913E-1,2.100702077E-1
5.774200708E0,1.892934889E-1,2.193643600E-1,3.073865175E-1
5.975484708E0,-2.447151840E-1,-7.387769967E-2,-3.687860444E-2
6.176769708E0,-7.119765133E-2,3.279139847E-2,-1.651536673E-1
6.378054708E0,1.437904537E-1,-2.805108204E-2,-1.802516133E-1
6.579339458E0,-1.171521246E-1,-2.165513039E-1,-2.304481119E-1
6.780624458E0,2.048633806E-2,-2.020058334E-1,-3.633866832E-2
6.981910458E0,-1.428085864E-1,-6.510989368E-2,5.211825371E-1
7.183195458E0,-8.557078242E-2,2.166565806E-1,4.481612742E-1
7.384480458E0,8.436315507E-2,-5.163853616E-2,-1.200722232E-1
7.585765833E0,5.649074912E-1,-4.072542489E-2,-3.631842732E-1
7.787050833E0,3.768096864E-2,-5.897657871E-1,-3.974307328E-2
7.988335833E0,-1.645780951E-1,-1.015540212E-1,-2.089022994E-1
8.189621833E0,-3.407460153E-1,-8.549275398E-1,-5.444480181E-1
8.390906833E0,-1.390639544E-1,-3.974844143E-2,-2.115989923E-1
8.592191458E0,-2.322100997E-1,1.305462867E-1,2.153541595E-1
8.793476458E0,-3.431167919E-3,7.722453773E-2,2.355460972E-1
8.994761458E0,3.084060848E-1,1.292175651E-1,7.695084065E-2
9.196046458E0,6.162666529E-2,-2.619640902E-2,8.718259931E-1
9.397331458E0,3.541981578E-1,-2.131679654E-1,9.905309081E-1
9.598615958E0,2.239608318E-1,-1.718883365E-1,7.056115270E-1
9.799900958E0,2.740578912E-2,-7.192017883E-2,6.761642694E-1
1.000118596E1,5.474216491E-2,-4.236958921E-1,3.187333643E-1
1.020247096E1,1.735194623E-1,-3.300169706E-1,2.803991139E-1
1.040375696E1,3.250916898E-1,-1.362307183E-2,2.903791666E-1
1.060504158E1,1.382714957E-1,5.336207338E-3,1.547880322E-1
1.080632658E1,9.744344279E-3,-3.680996969E-2,-2.268238813E-1
1.100761158E1,-7.439073175E-2,-2.353507467E-2,-1.493842155E-1
1.120889758E1,-3.576314077E-3,1.917480379E-1,5.969607458E-2
1.141018258E1,1.387248337E-1,-5.735171959E-2,-5.258048698E-2
1.161146783E1,-5.822934955E-2,-2.848309465E-2,-8.699966967E-2
1.181275283E1,-3.655383885E-1,5.241731554E-2,-3.204830289E-1
1.201403883E1,-5.362892151E-2,1.257651299E-2,-2.697398365E-1
1.221532383E1,2.187351286E-1,-2.599120438E-1,1.819642782E-1
1.241660983E1,1.591106057E-1,-2.341397554E-1,4.284911454E-1
1.261789596E1,5.066065118E-2,4.256643057E-1,1.850182563E-1
1.281918196E1,-1.307621449E-1,-4.064868018E-2,3.276457191E-1
1.302046696E1,-1.519588977E-1,3.415831029E-1,4.688659012E-1
1.322175296E1,-1.446650475E-1,6.671414971E-1,2.770097852E-1
1.342303796E1,-2.323476374E-1,9.213230610E-1,1.152089611E-1
1.362432321E1,-2.667073309E-1,3.470998704E-1,-4.921174422E-2
1.382560921E1,3.150333166E-1,3.758365512E-1,-1.738452911E-1
1.402689521E1,1.505269855E-2,5.554019660E-2,-2.516499907E-2
1.422818021E1,-4.412504286E-2,-1.289919317E-1,5.690452456E-2
1.442946621E1,7.680159062E-3,-1.169574335E-1,1.152609289E-2
1.463075238E1,-1.910737902E-2,1.539216191E-1,-5.587192252E-2
1.483203837E1,1.704982519E-1,-7.819180191E-2,-2.133527547E-1
1.503332438E1,2.292240709E-1,7.118350267E-2,-3.143557906E-1
1.523461038E1,4.010379314E-1,-9.591628611E-2,-3.948765993E-1
1.543589638E1,2.476610541E-1,8.656551689E-2,-1.405710131E-1
1.563718196E1,7.396201789E-2,-8.076615632E-2,-6.271567196E-3
1.583846796E1,1.825843751E-2,-7.242430933E-3,7.666877657E-2
1.603975396E1,-1.635504663E-1,1.326351315E-1,2.194081992E-1
1.624103996E1,-2.255073488E-1,-5.410794169E-2,2.482842207E-1
1.644232596E1,-2.953486443E-1,3.850417957E-2,4.282988012E-1
1.664361146E1,-1.595362276E-2,1.465841830E-1,1.134297326E-1
1.684489746E1,-3.224941716E-2,3.280782402E-1,4.750713333E-2
1.704618346E1,6.858571433E-3,7.246699650E-3,8.284807950E-2
1.724746946E1,-1.698351353E-1,-1.235359237E-1,2.867732942E-2
1.744875646E1,-1.609281301E-1,3.309836611E-2,-1.158627216E-3
1.765004246E1,7.966012508E-2,1.782578081E-1,-4.514147993E-3
1.785132846E1,1.871652156E-1,8.000256494E-3,-2.628056109E-1
1.805261546E1,1.893815547E-1,-4.893710092E-2,-3.543708324E-1
1.825390146E1,1.167214215E-1,4.422285035E-2,-1.369360685E-1
1.845518758E1,1.491149515E-1,-1.098207757E-1,4.909325019E-2
1.865647458E1,1.772550344E-1,-7.240768522E-2,1.040302366E-1
1.885776058E1,2.648909688E-1,1.013690978E-1,4.595398158E-2
