"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.368662500E-2,3.064577179E0,8.710985413E0,2.250270538E0
2.124556250E-1,3.184328156E0,8.829538879E0,1.986968079E0
4.112236250E-1,2.517315216E0,9.768835602E0,1.252146149E0
6.099923333E-1,2.845133514E0,9.484277344E0,1.606758728E0
8.087603333E-1,1.194965057E0,9.256301422E0,1.123563538E0
1.007529333E0,7.845185852E-1,8.943152618E0,6.929090881E-1
1.206297333E0,2.439926147E-1,1.065005310E1,-6.509962463E-1
1.405066333E0,-4.025129700E-1,9.950108643E0,1.619631958E-1
1.603833958E0,-2.830613708E-1,9.474098511E0,-1.379531250E0
1.802602958E0,-1.213825836E0,1.029199768E1,-1.280437317E0
2.001370958E0,-2.258503418E0,8.771309967E0,-8.978329468E-1
2.255492958E0,-3.482208710E0,9.025182037E0,-2.003882904E0
2.454262458E0,-3.331172791E0,9.270072784E0,-2.700085144E0
2.653030458E0,-3.538940735E0,8.821306000E0,-2.566562805E0
2.851799458E0,-5.006488953E0,8.443641357E0,-2.973865814E0
3.050567458E0,-6.100563812E0,7.485334167E0,-2.873873749E0
3.249336458E0,-7.150779877E0,6.689588928E0,-2.509830780E0
3.448104208E0,-7.402406616E0,6.945257263E0,-5.538482666E-1
3.646873208E0,-5.326822815E0,5.262905731E0,-8.924441528E-1
3.845642208E0,-7.268135834E0,7.247329102E0,1.038839722E-1
4.044410208E0,-8.760233002E0,6.842870178E0,-5.284011841E-1
4.243179208E0,-7.897427216E0,5.290448456E0,1.450483704E-1
4.441948125E0,-8.097860413E0,5.215753784E0,4.742138672E-1
4.640717125E0,-6.813231812E0,6.561006317E0,2.817141724E-1
4.839485125E0,-6.167025604E0,8.181087341E0,3.168910217E-1
5.038254125E0,-6.394552460E0,8.063432007E0,-6.361770630E-2
5.237023125E0,-5.948629761E0,8.124055939E0,4.495152283E-1
5.437048708E0,-6.192472687E0,7.378306732E0,1.966909790E-1
5.638333708E0,-6.024072876E0,7.793842621E0,-7.774832153E-1
5.839617708E0,-6.095324707E0,7.754474487E0,-1.481618958E0
6.040902708E0,-4.675227814E0,6.784790955E0,-3.697311401E-2
6.331506708E0,-5.994135132E0,7.409142609E0,-6.842271423E-1
6.530276458E0,-6.482868805E0,7.981701965E0,-3.891906738E-2
6.729045458E0,-6.889423370E0,6.961573334E0,-1.425934753E0
6.927814458E0,-6.734046478E0,7.622898102E0,-1.392105103E0
7.126583458E0,-4.827610931E0,8.081544342E0,7.786807251E-1
7.325352458E0,-4.399052124E0,7.372917938E0,6.487509155E-1
7.524121833E0,-5.107079773E0,8.523425446E0,3.772155762E-2
7.722891833E0,-5.176984406E0,7.905660095E0,-1.139729919E0
7.921660833E0,-5.681884460E0,8.250842285E0,-4.812492371E-1
8.120429833E0,-6.581064606E0,8.714278564E0,3.242257690E-1
8.319198833E0,-5.731281738E0,6.486461334E0,1.430126038E0
8.517967458E0,-6.045178986E0,6.769073639E0,1.234632568E0
8.716736458E0,-5.520370331E0,6.533613281E0,1.099613342E0
8.915505458E0,-7.138206024E0,7.143744507E0,1.507964172E0
9.114274458E0,-6.365512848E0,8.892707520E0,1.026864624E-1
9.319333458E0,-4.986580353E0,7.914641418E0,8.448431396E-1
9.520617958E0,-2.893033905E0,1.014021332E1,4.620890808E-1
9.721902958E0,-6.101312256E-1,9.092991028E0,-1.396595764E-1
9.923187958E0,2.264790344E-1,8.433761902E0,3.254232788E-1
1.012447296E1,1.610650635E-1,9.910441132E0,-2.272274780E-1
1.032575896E1,1.234033813E0,9.203910370E0,-9.187893677E-1
1.052704358E1,1.627565460E0,9.514664154E0,-1.960473175E0
1.072832858E1,2.129471741E0,9.085356903E0,-1.839075623E0
1.092961358E1,1.700164490E0,9.933642883E0,-1.000968475E0
1.113089958E1,1.839375000E0,1.004426285E1,-5.231620789E-1
1.133218458E1,1.897903290E0,9.285790100E0,-5.191204834E-1
1.153346983E1,2.709365845E0,9.301806793E0,-1.407972107E0
1.173475483E1,1.772314453E0,9.381740570E0,-1.898052979E0
1.193604083E1,3.173400879E-1,9.804611206E0,8.042774963E-1
1.213732583E1,-8.496331787E-1,9.597741394E0,1.201551361E0
1.233861183E1,8.017327881E-1,9.412576447E0,-6.188131714E-1
1.255876896E1,2.412084045E0,9.301357727E0,-1.295406189E0
1.275753796E1,1.267863464E0,9.597741394E0,-1.962419128E-1
1.295630796E1,2.219284973E0,1.031669632E1,-1.013841705E0
1.315507696E1,3.829037476E0,9.714498596E0,2.695893860E-1
1.335384596E1,3.842958527E0,8.358767853E0,5.396278381E-1
1.355261521E1,2.862497406E0,9.116192780E0,2.282603302E0
1.375138521E1,3.308569794E0,8.689879303E0,2.455793152E0
1.395015421E1,2.503394165E0,9.235494690E0,1.885030060E0
1.414892421E1,3.179238739E0,8.922046509E0,2.586920471E0
1.434769421E1,3.741619263E0,1.006087830E1,2.343077545E0
1.454646438E1,3.816613312E0,9.115743713E0,2.264341278E0
1.474523337E1,2.281106415E0,9.689201202E0,2.339035950E0
1.494400338E1,2.909799042E0,9.209748230E0,2.461181946E0
1.514277338E1,2.139051819E0,9.050479431E0,1.460961914E0
1.534154338E1,1.613345032E0,9.435927887E0,1.185684357E0
1.554031296E1,1.171463928E0,9.347910919E0,6.785389709E-1
1.573908296E1,1.635049896E0,9.651629333E0,8.689430237E-1
1.593785296E1,1.523980865E0,9.788444824E0,8.232879639E-1
1.613662196E1,1.399439850E0,9.907297668E0,4.549040222E-1
1.633539196E1,1.643582153E0,9.313183136E0,1.005010071E0
1.653416146E1,2.960393829E0,8.546178131E0,1.725162506E0
1.673293146E1,3.703897705E0,8.946595459E0,1.541494446E0
1.693170146E1,2.187700653E0,9.178014221E0,2.125729523E0
1.713047146E1,2.694396973E0,8.834777985E0,2.045047302E0
1.732924146E1,3.889661407E0,9.513017578E0,1.692081299E0
1.752801246E1,2.211351471E0,9.160051575E0,2.153721313E0
1.772678246E1,2.351759491E0,9.305549011E0,2.773432617E0
1.792555346E1,2.731519775E0,9.548643494E0,2.378404083E0
1.812432346E1,2.635269928E0,9.015452271E0,2.218386841E0
1.832309346E1,1.300794983E0,8.938362579E0,1.902094574E0
1.852186358E1,2.120191040E0,9.779313812E0,6.210585022E-1
1.872063458E1,2.333497467E0,9.362281036E0,5.635780334E-1
1.891940458E1,2.688559113E0,9.649533691E0,-1.257385254E-2
1.911817558E1,2.106120300E-1,9.604028320E0,1.167272644E0
1.931694658E1,5.385800171E-1,9.564959564E0,2.118843842E0
1.951571758E1,2.531236267E0,8.527916107E0,1.472937012E-1
1.971448858E1,3.400927734E0,9.103768616E0,3.309617615E-1
1.991325958E1,2.922821960E0,8.777746582E0,5.304968262E-1
2.011203058E1,1.723066864E0,1.034753220E1,4.577481079E-1
2.031080158E1,2.846929779E0,9.404343567E0,1.023870850E0
2.050957371E1,2.741099854E0,9.265282745E0,1.054407349E0
2.070834471E1,2.414778442E0,9.774673462E0,1.866318970E0
2.090711671E1,2.501298523E0,8.655899963E0,2.917433167E0
