"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.866025417E-1,2.372992778E0,3.466521800E-2,-1.792530617E0
3.879055417E-1,-3.076887468E-1,2.632871985E0,-8.443198138E-1
5.892075417E-1,3.983576169E0,-2.267311664E0,6.836786735E-1
7.905105417E-1,2.216871243E0,-8.121361542E-1,1.828607352E0
9.918122083E-1,-1.293293005E0,-2.962357324E-1,1.389929354E0
1.193115208E0,3.713870716E-1,-4.526487511E-1,-1.303809223E0
1.394418208E0,6.784464388E-1,5.810003972E-1,-1.897059537E0
1.595721208E0,-4.183139008E-1,-8.318857098E-1,-1.973086204E0
1.797023208E0,-4.717659304E-1,-5.281474149E-1,-6.781308353E-1
1.998326792E0,-9.674329394E-1,-1.560864517E0,-1.777524907E0
2.199629792E0,-1.466376436E0,7.392014945E-1,3.366908634E-1
2.400932792E0,-3.056058370E0,5.390466249E-1,1.064401994E0
2.602235792E0,3.058070397E-1,2.389581621E-1,-2.257839174E0
2.803538792E0,-7.521019871E-1,-5.682996601E-1,-1.319061100E0
3.004841792E0,5.570721874E0,5.442822218E-2,-2.430522071E0
3.206143792E0,3.422748958E0,3.732903403E-1,-1.769752788E0
3.407446792E0,6.550045127E-1,5.641148078E-1,-1.539898156E0
3.608749792E0,2.824947757E0,4.211337790E0,6.584900379E-2
3.810052792E0,-1.234671599E0,-1.571205318E-1,-1.058806209E0
4.011355667E0,-2.945862621E0,-8.485461813E-1,-1.207754672E0
4.212658667E0,-3.052327847E0,-1.005464399E0,-5.094497734E-1
4.413961667E0,3.946230295E-1,-1.351105596E0,7.960826236E-1
4.615264667E0,1.896233910E0,-1.406529014E0,1.074472654E0
4.816567667E0,1.458831481E0,-2.428056300E-1,1.799188549E0
5.017870833E0,9.829520345E-2,-1.134125948E-2,6.231330943E-1
5.219173833E0,7.031124794E-1,-2.814031005E-1,1.441923380E-1
5.420476833E0,3.772091442E-1,-2.033427715E-2,-4.019241554E-1
5.621779833E0,-2.169443892E0,-1.418674850E-1,-9.946859345E-1
5.823083833E0,-7.427443224E-1,-4.971484011E-1,1.014341058E0
6.024387167E0,-1.473517056E0,9.307714820E-1,-1.128992093E-1
6.225690167E0,-9.350919896E-1,-3.907255679E-1,6.834611571E-1
6.426993167E0,1.558891082E0,2.051203251E-3,-3.232872909E-1
6.628297167E0,1.317208410E0,-4.515705246E-1,-3.272481948E-1
6.829600167E0,1.538627264E0,-4.767813796E-1,1.212005013E-1
7.030902958E0,6.126901133E-1,2.790069115E-1,-3.555186639E0
7.232206958E0,-1.867424386E0,-2.373753208E-1,1.572349033E0
7.433509958E0,-3.514433885E-1,-3.602756077E-1,1.168052663E0
7.634813958E0,-3.756741917E0,-9.774954128E-1,1.015778303E0
7.836116958E0,1.474926527E0,-1.476071119E-1,-8.861326683E-1
8.037422167E0,2.789931706E-1,-2.158716005E-1,2.101588708E-1
8.238725167E0,1.324575609E-1,-6.407788217E-2,-1.783745760E-1
8.440029167E0,-1.450193974E0,-1.136529154E-1,-1.451471298E0
8.641332167E0,3.058941633E-2,7.017033005E-1,-7.852991885E-1
8.842635167E0,7.074826884E-1,1.397303277E-1,-4.799517399E-1
9.043938292E0,-1.843589088E-1,-4.006149638E-1,-1.284420440E0
9.245241292E0,-7.465961757E-1,4.751856744E-1,9.050682914E-1
9.446545292E0,4.882249653E-1,-5.540575969E-1,1.069590814E0
9.647848292E0,-2.137048417E-1,-7.617220455E-1,-2.874532145E-1
