"Time (s)","X (hPa)"
6.096371783E1,1.017370758E3
6.191650883E1,1.017194595E3
6.286930183E1,1.017053299E3
6.382209083E1,1.017053299E3
6.477504883E1,1.017497177E3
6.572805283E1,1.017497177E3
6.668105083E1,1.017450256E3
6.763410083E1,1.017450256E3
6.858702283E1,1.017435074E3
6.954000683E1,1.017150650E3
7.049288683E1,1.017150650E3
7.144581383E1,1.017202988E3
7.239869183E1,1.017412338E3
7.335167383E1,1.017517853E3
7.430471483E1,1.017549210E3
7.525783683E1,1.017549210E3
7.621094983E1,1.017491989E3
7.716412383E1,1.017491989E3
7.811731483E1,1.017473679E3
7.907042383E1,1.017600250E3
8.002353283E1,1.017580109E3
8.097660183E1,1.017580109E3
8.192960483E1,1.017521591E3
8.288252183E1,1.017223740E3
8.383555583E1,1.017206955E3
8.478857883E1,1.017223740E3
8.574170383E1,1.017275009E3
8.669488383E1,1.017665634E3
8.764798183E1,1.017665634E3
8.860100783E1,1.017513504E3
8.955407983E1,1.017513504E3
9.050717983E1,1.017511520E3
9.146040583E1,1.017380219E3
9.241350383E1,1.017380219E3
9.336657783E1,1.017531204E3
9.431953583E1,1.017531204E3
9.527257683E1,1.017483978E3
9.622565783E1,1.017479095E3
9.717874183E1,1.017483978E3
9.813187483E1,1.017502670E3
9.908500083E1,1.017502670E3
1.000382078E2,1.017245712E3
1.009915018E2,1.017245712E3
1.019447258E2,1.017245712E3
1.028979188E2,1.016958237E3
1.038512088E2,1.016958237E3
1.048044748E2,1.017209320E3
1.057577308E2,1.017311554E3
1.067109598E2,1.017426300E3
1.076641898E2,1.017581787E3
1.086175018E2,1.017769775E3
1.095707978E2,1.017657700E3
1.105242038E2,1.017657700E3
1.114775918E2,1.017461624E3
1.124310288E2,1.017113647E3
1.133844448E2,1.017095490E3
1.143378648E2,1.017009888E3
1.152912348E2,1.017009888E3
1.162445688E2,1.017041016E3
1.171979708E2,1.017314377E3
1.181514648E2,1.017314377E3
1.191050488E2,1.017349014E3
1.200586448E2,1.017427368E3
1.210121568E2,1.017427368E3
1.219655808E2,1.017427216E3
1.229190128E2,1.017427216E3
1.238724268E2,1.017433624E3
1.248258618E2,1.017433624E3
1.257793108E2,1.017283936E3
1.267327568E2,1.017256546E3
1.276862148E2,1.017218323E3
1.286396098E2,1.017169266E3
1.295931808E2,1.017169266E3
1.305466998E2,1.017186966E3
1.315002368E2,1.017186966E3
1.324537238E2,1.017057724E3
1.334071868E2,1.017056122E3
1.343606688E2,1.016994324E3
1.353143168E2,1.016910629E3
1.362678608E2,1.016910629E3
1.372214018E2,1.017075958E3
1.381750108E2,1.017108078E3
1.391284928E2,1.017163010E3
1.400819528E2,1.017193832E3
1.410354198E2,1.017195892E3
1.419887288E2,1.017432098E3
1.429421138E2,1.017489624E3
1.438952708E2,1.017489624E3
1.448486128E2,1.017444382E3
1.458019098E2,1.017408295E3
1.467553258E2,1.017244110E3
1.477087498E2,1.016989822E3
1.486621618E2,1.016989822E3
1.496154898E2,1.017159958E3
1.505688638E2,1.017430496E3
1.515222338E2,1.017430496E3
1.524756578E2,1.017368698E3
1.534290688E2,1.017164841E3
1.543824128E2,1.016963882E3
1.553357178E2,1.016901779E3
1.562890518E2,1.016901779E3
1.572424488E2,1.016929016E3
1.581959058E2,1.016946487E3
1.591493778E2,1.017137680E3
1.601028018E2,1.017137680E3
1.610561858E2,1.016880264E3
1.620096278E2,1.016880264E3
1.629630478E2,1.016880264E3
1.639163908E2,1.016884232E3
1.648697178E2,1.016866531E3
1.658230908E2,1.016884232E3
1.667765248E2,1.016998749E3
1.677299068E2,1.017411880E3
1.686833878E2,1.017411880E3
1.696368458E2,1.017365875E3
1.705903918E2,1.017352829E3
1.715439558E2,1.017341232E3
1.724973698E2,1.016839676E3
1.734508408E2,1.016753006E3
1.744042948E2,1.016753006E3
1.753577668E2,1.016966705E3
1.763112868E2,1.016974335E3
1.772647958E2,1.016966705E3
1.782183038E2,1.016950836E3
1.791718308E2,1.016950836E3
1.801252678E2,1.016950836E3
1.810787148E2,1.016913910E3
1.820321198E2,1.016913910E3
1.829856898E2,1.017083206E3
1.839391468E2,1.017103424E3
1.848925578E2,1.017103424E3
1.858459858E2,1.016917191E3
1.867994028E2,1.016917191E3
1.877528838E2,1.016903152E3
1.887063188E2,1.016714401E3
