"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.848583334E-2,3.181783447E0,7.490573273E0,-8.134085083E-1
2.872497083E-1,2.034419403E0,7.776329041E0,-1.512604523E0
4.860127083E-1,9.980495453E0,6.128256226E0,-3.635340271E0
6.847767083E-1,4.180057526E0,7.183861084E0,-1.361418915E0
8.835397083E-1,4.069437561E0,9.342073059E0,-6.096821594E-1
1.082302708E0,5.856571198E0,8.171956329E0,-2.266885986E0
1.281066083E0,3.449875946E0,7.816295929E0,-9.997709656E-1
1.479829083E0,4.271517334E0,9.351054382E0,-5.152285767E-1
1.678592083E0,3.086431732E0,9.950557709E0,6.801855469E-1
1.877356083E0,4.816983032E0,8.479866028E0,1.360071716E0
2.076119083E0,1.814077606E0,9.671238556E0,1.789528656E0
2.274882958E0,1.532064056E0,9.526489563E0,2.597698059E0
2.473645958E0,3.240461426E0,9.614356842E0,3.484304352E0
2.672409958E0,2.939138031E0,7.499105530E0,2.843037872E0
2.871173958E0,3.366199951E0,8.479416962E0,3.063229980E0
3.069937958E0,1.164129181E0,1.045321243E1,3.113226013E0
3.268701500E0,2.906954956E-1,1.103056183E1,1.878593445E0
3.467465500E0,1.451381836E0,9.709558868E0,-7.020401001E-1
3.666228500E0,-8.891510010E-2,1.003438339E1,-1.226250000E0
3.864992500E0,-2.737806702E-1,9.510023804E0,-2.177372131E0
4.063756500E0,-5.478607178E-2,9.462871857E0,-3.507506104E0
4.262519208E0,-2.437980194E0,9.468709717E0,-4.005221100E0
4.461283208E0,-1.947150879E0,8.905281372E0,-3.411555634E0
4.660046208E0,-3.240910492E0,9.407786407E0,-2.384990387E0
4.858810208E0,-1.967508545E0,9.847571869E0,-1.312620392E0
5.057574208E0,-2.290087738E0,1.063388672E1,-1.405726776E0
5.256337875E0,5.044509888E-2,1.052401520E1,7.926017761E-1
5.455101875E0,-7.704478455E-1,9.910590820E0,8.223898315E-1
5.655123875E0,-1.222507782E0,1.009485764E1,1.069226532E0
5.856403875E0,-7.274871826E-1,1.008422974E1,2.150128784E0
6.057683875E0,-1.247356110E0,1.044827271E1,1.511556702E0
6.258965208E0,-4.578977966E-1,9.658215637E0,1.370699615E0
6.460245208E0,4.977149963E-1,1.012973511E1,7.783813477E-3
6.661525208E0,1.028361511E0,9.463320923E0,-2.486329651E-1
6.862806208E0,6.319857788E-1,9.236692200E0,-2.097288666E0
7.221336208E0,2.924169159E0,8.406817932E0,-3.144211578E0
7.420101208E0,3.685785370E0,8.012687531E0,-3.039429474E0
7.618865208E0,4.817432098E0,8.248896332E0,-2.789000244E0
7.817629208E0,2.410736847E0,8.716673584E0,-5.069657593E0
8.016394208E0,1.994452515E0,1.100182159E1,-4.641098785E0
8.215157625E0,2.647245026E0,8.412057037E0,-3.027903442E0
8.413922625E0,1.600172424E0,8.831784210E0,-2.274969177E0
