"Time (s)","Distance (cm)"
2.061208750E-1,5.000000000E0
4.061208750E-1,0.000000000E0
6.061208750E-1,0.000000000E0
8.061208750E-1,0.000000000E0
1.006120875E0,0.000000000E0
1.206120875E0,0.000000000E0
1.406120875E0,0.000000000E0
1.606120875E0,0.000000000E0
1.806120875E0,0.000000000E0
2.006120875E0,0.000000000E0
2.206120875E0,0.000000000E0
2.406120875E0,0.000000000E0
2.606120875E0,0.000000000E0
2.806120875E0,0.000000000E0
3.006120875E0,0.000000000E0
3.206120875E0,0.000000000E0
3.406120875E0,0.000000000E0
3.606120875E0,0.000000000E0
3.806120875E0,0.000000000E0
4.006120875E0,0.000000000E0
4.206120875E0,0.000000000E0
4.406120875E0,0.000000000E0
4.606120875E0,0.000000000E0
4.806120875E0,0.000000000E0
5.006120875E0,0.000000000E0
5.206120875E0,0.000000000E0
5.406120875E0,0.000000000E0
5.606120875E0,0.000000000E0
5.806120875E0,0.000000000E0
6.006120875E0,0.000000000E0
6.206120875E0,0.000000000E0
6.406120875E0,0.000000000E0
6.606120875E0,0.000000000E0
6.806120875E0,0.000000000E0
7.006120875E0,0.000000000E0
7.206120875E0,0.000000000E0
7.406120875E0,0.000000000E0
7.606120875E0,0.000000000E0
7.806120875E0,0.000000000E0
8.006120875E0,0.000000000E0
8.206120875E0,0.000000000E0
8.406120875E0,0.000000000E0
8.606120875E0,0.000000000E0
8.806120875E0,0.000000000E0
9.006120875E0,5.000000000E0
9.206120875E0,0.000000000E0
9.406120875E0,0.000000000E0
9.606120875E0,0.000000000E0
9.806120875E0,0.000000000E0
1.000612087E1,0.000000000E0
1.020612087E1,0.000000000E0
1.040612087E1,0.000000000E0
1.060612087E1,0.000000000E0
1.080612087E1,0.000000000E0
1.100612087E1,0.000000000E0
1.120612087E1,0.000000000E0
1.140612087E1,0.000000000E0
1.160612087E1,0.000000000E0
1.180612087E1,0.000000000E0
1.200612087E1,0.000000000E0
1.220612087E1,0.000000000E0
1.240612087E1,0.000000000E0
1.260612087E1,0.000000000E0
1.280612087E1,0.000000000E0
1.300612087E1,0.000000000E0
1.320612087E1,0.000000000E0
1.340612087E1,0.000000000E0
1.360612087E1,0.000000000E0
1.380612087E1,0.000000000E0
1.400612087E1,0.000000000E0
1.420612087E1,0.000000000E0
1.440612087E1,0.000000000E0
1.460612087E1,0.000000000E0
1.480612087E1,0.000000000E0
1.500612087E1,0.000000000E0
1.520612087E1,0.000000000E0
