"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.385708329E-3,2.897374878E0,1.053134995E1,6.433621216E-1
2.024347083E-1,2.901566162E0,9.793085175E0,1.183888092E0
4.037427083E-1,2.997965698E0,7.911797333E0,3.107537842E0
7.346431250E-1,2.197580109E0,9.998308411E0,2.934647369E0
9.346921250E-1,2.918780365E0,9.527387695E0,7.773335266E-1
1.134742125E0,4.040547638E0,8.734187164E0,-8.680448914E-1
1.334791125E0,2.737207947E0,7.419321442E0,-7.800279236E-1
1.534841125E0,3.831432495E0,9.261390839E0,-4.908293152E-1
1.734890083E0,5.839506683E0,7.846832428E0,-2.911445618E0
1.934940083E0,5.050347748E0,8.250243530E0,-1.058598633E0
2.134990083E0,5.199587402E0,8.211324463E0,-4.788542175E-1
2.335039083E0,3.949836273E0,8.681496735E0,3.671864319E-1
2.535089083E0,4.367767181E0,8.736432495E0,8.048762512E-1
2.735137583E0,4.411027222E0,8.784632263E0,1.135688324E0
2.935187583E0,5.175038452E0,8.706794128E0,1.692680054E0
3.135236583E0,4.880151672E0,8.203989716E0,1.382375336E0
3.335286583E0,4.721481628E0,8.278085632E0,1.696871338E0
3.535336583E0,5.530998230E0,8.110883331E0,1.970053253E0
3.735386083E0,5.377567291E0,8.465944977E0,1.200802917E0
3.935435083E0,5.909561005E0,8.428223419E0,1.593885498E0
4.135485083E0,3.529809723E0,9.683662720E0,1.633253632E0
4.335534083E0,6.603368225E0,7.410938873E0,8.047265625E-1
4.535583083E0,4.944667511E0,7.743846588E0,7.339237976E-1
4.735632583E0,4.685706024E0,8.196355591E0,2.096989288E0
4.935681583E0,4.935536499E0,8.413703613E0,2.218536530E0
5.135730583E0,4.966072998E0,8.157137146E0,2.472857666E0
5.335779583E0,4.461472321E0,8.516390076E0,2.545756073E0
5.535829583E0,4.543501740E0,8.217012634E0,3.261417847E0
5.735878583E0,3.978726196E0,7.038363647E0,3.118614807E0
5.935927583E0,6.199508057E0,8.784183197E0,2.589914246E0
6.135976583E0,4.412374420E0,8.232879639E0,2.462978210E0
6.336025583E0,1.512754211E0,8.350534973E0,3.918102264E0
6.536074583E0,5.143154755E0,8.956025848E0,2.154469757E0
6.736123708E0,3.569626923E0,7.894433441E0,3.857628021E0
6.936172708E0,4.739743652E0,9.683812408E0,5.161566467E0
7.136222708E0,4.738396454E0,6.981481934E0,5.349725189E0
7.336271708E0,2.543510742E0,7.410639496E0,4.471651154E0
7.536320708E0,3.284320221E0,6.797364807E0,5.178630981E0
7.736368375E0,4.185296631E0,5.859564972E0,6.271658020E0
7.936418375E0,5.908962250E0,7.238497467E0,4.474495239E0
8.136466375E0,6.138135681E0,7.112309875E0,5.369484100E0
8.336516375E0,4.905898132E0,6.987619171E0,6.531068573E0
8.536564375E0,1.892065430E0,7.179969177E0,4.551884308E0
8.736614333E0,-1.696871338E0,8.117469635E0,3.668421478E0
8.936663333E0,1.567240906E-1,8.754395142E0,2.446362762E0
9.134196333E0,-1.038091278E0,8.738079071E0,3.064128113E0
9.485226333E0,-1.343605957E0,9.305099945E0,1.100960541E0
9.685275708E0,-3.196602631E0,8.675958252E0,9.183403015E-1
9.885325708E0,-2.653831329E0,8.548872528E0,1.308279419E0
1.008537571E1,-2.803669739E0,8.832233276E0,1.240620117E0
1.028542571E1,-2.181713104E0,9.910740509E0,6.604266357E-1
1.048547571E1,-2.405797119E0,9.898765411E0,7.051835632E-1
1.068552496E1,-3.880680084E0,9.333540802E0,1.333576813E0
1.088557496E1,-2.245330811E0,9.445957031E0,1.722168732E0
1.108562496E1,-2.109413452E0,8.859177246E0,1.701362000E0
1.128567496E1,-1.971250763E0,1.001731888E1,2.387385406E0
1.148572496E1,-3.426374817E0,9.035360870E0,2.748284912E0
1.168577512E1,-2.949167175E0,9.083261261E0,3.482059021E0
1.188582513E1,-4.372706909E0,8.738079071E0,2.640958099E0
1.208587513E1,-2.766546936E0,8.232131195E0,2.384541321E0
1.228592513E1,-2.924917603E0,8.654702454E0,2.455493774E0
1.248597513E1,-3.711531830E0,9.021439819E0,2.991828461E0
1.268602538E1,-3.804488525E0,8.534951477E0,2.822979584E0
1.288607637E1,-3.062780914E0,8.693771210E0,2.692900085E0
1.308612637E1,-4.015699310E0,8.328979797E0,2.447709961E0
1.328617738E1,-2.941832428E0,9.005722504E0,1.749561768E0
1.348622738E1,-3.494034119E0,9.285790100E0,2.376158752E0
1.368627908E1,-2.708767090E0,8.895102539E0,1.486858063E0
1.388633008E1,-3.532055054E0,9.131161652E0,7.872129822E-1
1.408638108E1,-2.750380554E0,9.162296906E0,1.202150116E0
1.428643208E1,-3.564387817E0,8.681047668E0,1.181792450E0
1.448648408E1,-3.755540314E0,8.662336578E0,1.037941589E0
1.468653462E1,-3.354224854E0,8.838969269E0,3.635939026E-1
