"Time (s)","Distance (cm)"
6.666833331E-3,5.000000000E0
7.545070833E-2,0.000000000E0
8.894837499E-2,5.000000000E0
7.360645417E-1,0.000000000E0
9.360645417E-1,0.000000000E0
1.136064542E0,0.000000000E0
1.336064542E0,0.000000000E0
1.536064542E0,5.000000000E0
1.736064542E0,5.000000000E0
1.936064542E0,5.000000000E0
2.136064542E0,5.000000000E0
2.336064542E0,0.000000000E0
2.536064542E0,0.000000000E0
2.736064542E0,0.000000000E0
2.936064542E0,0.000000000E0
3.136064542E0,0.000000000E0
3.336064542E0,0.000000000E0
3.536064542E0,0.000000000E0
3.736064542E0,0.000000000E0
3.936064542E0,0.000000000E0
4.136064542E0,0.000000000E0
4.336064542E0,0.000000000E0
4.536064542E0,0.000000000E0
4.736064542E0,0.000000000E0
4.936064542E0,0.000000000E0
5.136064542E0,0.000000000E0
5.336064542E0,0.000000000E0
5.536064542E0,5.000000000E0
5.736064542E0,5.000000000E0
5.936064542E0,5.000000000E0
6.136064542E0,0.000000000E0
6.336064542E0,0.000000000E0
6.536064542E0,0.000000000E0
6.736064542E0,0.000000000E0
6.936064542E0,0.000000000E0
7.136064542E0,0.000000000E0
7.336064542E0,0.000000000E0
7.536064542E0,0.000000000E0
7.736064542E0,0.000000000E0
7.936064542E0,0.000000000E0
8.136064542E0,0.000000000E0
8.336064542E0,0.000000000E0
8.536064542E0,0.000000000E0
8.736064542E0,0.000000000E0
8.936064542E0,0.000000000E0
9.136064542E0,0.000000000E0
9.336064542E0,5.000000000E0
9.536064542E0,5.000000000E0
9.736064542E0,0.000000000E0
9.936064542E0,0.000000000E0
1.013606454E1,0.000000000E0
1.033606454E1,0.000000000E0
1.053606454E1,0.000000000E0
1.073606454E1,0.000000000E0
1.093606454E1,0.000000000E0
1.113606454E1,0.000000000E0
1.133606454E1,0.000000000E0
1.153606454E1,0.000000000E0
1.173606454E1,0.000000000E0
1.193606454E1,0.000000000E0
1.213606454E1,0.000000000E0
1.233606454E1,0.000000000E0
1.253606454E1,0.000000000E0
