,entry_num,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Time (s).1,X (rad/s),Y (rad/s),Z (rad/s),name_climber,grading,num_attempt,fall_top,climbers_rating
1201,4,1970-01-01 00:02:00.688733000,-0.3246803901,-0.06014212132,0.2585749859,120.688733,0.05938223377,0.00694563007,-0.3043706119,sien,6a,1,1,hard
1202,4,1970-01-01 00:02:00.890018000,0.3323607078,0.2864644504,0.1892685235,120.890018,0.06595943123,0.4993284643,-0.5336919427,sien,6a,1,1,hard
1203,4,1970-01-01 00:02:01.091304000,-0.5018169643,0.7277853906,-0.238960501,121.091304,-0.4676408172,0.06957081705,-0.5280793309,sien,6a,1,1,hard
1204,4,1970-01-01 00:02:01.292590200,-2.632109508,1.141788139,0.6453460819,121.2925902,-0.6070053577,-0.4040136337,-0.338825047,sien,6a,1,1,hard
1205,4,1970-01-01 00:02:01.493876200,1.614906823,-0.0117078799,-1.301103716,121.4938762,-0.3640239835,0.2803815901,-0.1889714599,sien,6a,1,1,hard
1206,4,1970-01-01 00:02:01.695162200,0.24355115,-0.3941333252,0.003891906738,121.6951622,-0.2285865694,0.3292499483,0.03188503161,sien,6a,1,1,hard
1207,4,1970-01-01 00:02:01.896448200,-0.274201085,-0.323352195,-0.1209970182,121.8964482,0.1544959843,0.2800866365,0.1207499951,sien,6a,1,1,hard
1208,4,1970-01-01 00:02:02.097734200,-1.438483171,0.1434707916,0.3743826002,122.0977342,0.169387266,-0.06426498294,-0.1482910216,sien,6a,1,1,hard
1209,4,1970-01-01 00:02:02.299018100,-1.251331924,0.3493220186,0.2291471189,122.2990181,0.363052845,-0.01333596278,0.1371429414,sien,6a,1,1,hard
1210,4,1970-01-01 00:02:02.500304100,0.8971942846,-0.3807034403,0.4895283097,122.5003041,0.2470137179,-0.07217415422,0.08972044289,sien,6a,1,1,hard
1211,4,1970-01-01 00:02:02.701590100,-1.21668761,-0.243710779,0.01994660676,122.7015901,-0.04007562995,-0.2635390162,-0.09181521833,sien,6a,1,1,hard
1212,4,1970-01-01 00:02:02.902876100,0.9675384817,0.353813265,-0.9256446433,122.9028761,0.02997922711,-0.03823311999,-0.01440205239,sien,6a,1,1,hard
1213,4,1970-01-01 00:02:03.104161100,-0.4760284044,0.04850674689,-0.2389745343,123.1041611,0.2670309246,0.003069431521,-0.08722087741,sien,6a,1,1,hard
1214,4,1970-01-01 00:02:03.305446800,0.5622800978,-0.7195916873,-0.8445355761,123.3054468,0.05251999944,0.12252976,-0.3995327055,sien,6a,1,1,hard
1215,4,1970-01-01 00:02:03.506732800,0.09044882476,0.4564079261,1.475856526,123.5067328,0.06670308858,0.3430295885,-0.4144814909,sien,6a,1,1,hard
1216,4,1970-01-01 00:02:03.708017800,-0.2249187049,0.72287256,-0.9938775569,123.7080178,0.0781879127,-0.08174644411,0.318326503,sien,6a,1,1,hard
1217,4,1970-01-01 00:02:03.909303700,0.2161310707,-0.9094718295,0.9924777335,123.9093037,0.2647677958,-0.06444957107,0.314724952,sien,6a,1,1,hard
1218,4,1970-01-01 00:02:04.110589800,1.897797748,0.1271962363,0.6060481149,124.1105898,-0.08902470022,-0.2761715651,0.135919854,sien,6a,1,1,hard
1219,4,1970-01-01 00:02:04.311874800,-0.5742129493,0.2557285613,0.3860325927,124.3118748,-0.1363642514,0.07812527567,-0.2712700069,sien,6a,1,1,hard
1220,4,1970-01-01 00:02:04.513160800,1.48010219,-0.3148766559,-0.03678424895,124.5131608,-0.1504388601,0.2987762392,-0.1810702831,sien,6a,1,1,hard
1221,4,1970-01-01 00:02:04.714445800,-0.06073327482,0.5103794807,0.5583020908,124.7144458,-0.3041369319,0.3908955753,0.001299922587,sien,6a,1,1,hard
1222,4,1970-01-01 00:02:04.915731800,-0.2729892495,-0.7193981445,-0.604514975,124.9157318,0.2741850317,0.2825633287,-0.2763026953,sien,6a,1,1,hard
1223,4,1970-01-01 00:02:05.117017800,-0.9039826097,0.07075013995,-0.05267288804,125.1170178,0.4179322124,-0.5352601409,-0.09473387152,sien,6a,1,1,hard
1224,4,1970-01-01 00:02:05.318303700,-0.8309060088,1.741569793,-0.2075931126,125.3183037,-0.2640766203,-0.5296345353,0.1034401655,sien,6a,1,1,hard
1225,4,1970-01-01 00:02:05.519589700,1.659800575,2.897343888,-1.228566667,125.5195897,-0.7785127759,-0.2706048489,0.06716169417,sien,6a,1,1,hard
1226,4,1970-01-01 00:02:05.720875700,0.2584671047,-0.6921992362,-0.735838176,125.7208757,-0.9574721456,0.4610137343,0.1333807111,sien,6a,1,1,hard
1227,4,1970-01-01 00:02:05.922161700,0.133360371,0.4676813579,-0.5760650548,125.9221617,-0.9328852296,-0.2508456707,0.3841990232,sien,6a,1,1,hard
1228,4,1970-01-01 00:02:06.123447700,-0.481346447,-0.1426796633,0.7749300286,126.1234477,-0.1247480512,-0.05375094712,0.8195847273,sien,6a,1,1,hard
1229,4,1970-01-01 00:02:06.324732600,-0.01537170868,-0.3288982791,0.5204304059,126.3247326,0.161556229,-0.1439829171,1.091093898,sien,6a,1,1,hard
1230,4,1970-01-01 00:02:06.526018600,-0.6398947227,-0.7599643725,0.01069572687,126.5260186,0.1534805447,0.3453770876,0.4656322896,sien,6a,1,1,hard
1231,4,1970-01-01 00:02:06.727304600,0.5441725865,0.3115566069,0.3861597696,126.7273046,0.1998786777,-0.2107367963,-0.0176917389,sien,6a,1,1,hard
1232,4,1970-01-01 00:02:06.928590600,-0.6491602206,0.3545769113,0.2963936073,126.9285906,0.6160425544,-0.3874738812,0.1891045868,sien,6a,1,1,hard
1233,4,1970-01-01 00:02:07.129875600,1.21499411,-0.0404106921,0.9120703322,127.1298756,0.9547558427,0.08229774237,0.5520778298,sien,6a,1,1,hard
1234,4,1970-01-01 00:02:07.331161300,-0.9289796028,0.6458565438,-0.3439840955,127.3311613,0.1765375882,0.1604380757,0.7442424893,sien,6a,1,1,hard
1235,4,1970-01-01 00:02:07.532446200,1.77863237,-0.1645681304,-0.8236826509,127.5324462,-0.2785139978,0.5437964201,0.5259662271,sien,6a,1,1,hard
1236,4,1970-01-01 00:02:07.733732300,0.5079914778,0.2827970767,-1.005656188,127.7337323,-0.1011116728,0.3433318138,0.1113007218,sien,6a,1,1,hard
1237,4,1970-01-01 00:02:07.935017300,0.05577074289,-0.2533347112,-0.1775562581,127.9350173,-0.2055881619,-0.09828715771,0.1954698265,sien,6a,1,1,hard
1238,4,1970-01-01 00:02:08.136303300,0.03320282936,-0.819182049,0.4628445411,128.1363033,-0.3302387297,-0.2191624194,-0.02806933969,sien,6a,1,1,hard
1239,4,1970-01-01 00:02:08.337588600,-0.4794155502,0.1068865174,-0.4398813558,128.3375886,-0.1366993785,-0.1488430053,0.02050467208,sien,6a,1,1,hard
1240,4,1970-01-01 00:02:08.538874600,0.3664327258,0.1439631271,0.1421297327,128.5388746,0.2145718336,0.098004058,-0.1682727039,sien,6a,1,1,hard
1241,4,1970-01-01 00:02:08.740159600,-0.8030378866,-0.2686643565,0.01015456706,128.7401596,0.1479795426,0.1321959049,-0.02087475918,sien,6a,1,1,hard
1242,4,1970-01-01 00:02:08.941445600,0.8441297793,0.07176521659,0.1940129542,128.9414456,0.09050741047,0.1054827422,-0.09551114589,sien,6a,1,1,hard
1243,4,1970-01-01 00:02:09.142730600,-0.3709046763,0.5583617324,-0.2507946807,129.1427306,0.2356757969,-0.1507715583,-0.05018149316,sien,6a,1,1,hard
1244,4,1970-01-01 00:02:09.344017400,0.7813599193,-0.4577182871,-0.6243048763,129.3440174,0.2448667288,-0.02747932822,-0.1911967695,sien,6a,1,1,hard
1245,4,1970-01-01 00:02:09.545302400,0.259328692,0.5117652708,-0.286066255,129.5453024,0.1820055097,-0.3109209239,-0.164819777,sien,6a,1,1,hard
1246,4,1970-01-01 00:02:09.746587400,-0.2065461686,0.4051722836,0.3710602123,129.7465874,-0.3555187583,-0.8444607854,-0.2894253135,sien,6a,1,1,hard
1247,4,1970-01-01 00:02:09.947873399,0.3270154756,-0.03043885052,-0.4325723362,129.9478734,-0.5553631186,-0.6317947507,-0.3121652603,sien,6a,1,1,hard
1248,4,1970-01-01 00:02:10.149158400,-0.3777327624,-1.329479669,-0.1227915287,130.1491584,-0.4100106359,-0.02942861989,-0.6313657165,sien,6a,1,1,hard
1249,4,1970-01-01 00:02:10.350442899,-0.2260510182,-1.06588134,0.4794652516,130.3504429,-0.05365344882,0.2628490925,-0.2454727888,sien,6a,1,1,hard
1250,4,1970-01-01 00:02:10.551727900,-0.1013552707,0.1252467746,-0.1417084408,130.5517279,0.02662462182,0.5223879814,-0.366548419,sien,6a,1,1,hard
1251,4,1970-01-01 00:02:10.753012899,0.6992192571,1.206494012,0.03776131868,130.7530129,-0.1037897095,0.461661011,-0.5189757347,sien,6a,1,1,hard
1252,4,1970-01-01 00:02:10.954298900,-2.422653619,1.127241436,0.2465186119,130.9542989,0.03713025898,0.208551079,-0.6005827785,sien,6a,1,1,hard
1253,4,1970-01-01 00:02:11.155583900,-0.4390523668,-1.101685596,-1.545375828,131.1555839,0.2998206317,0.1484870762,-0.2919203639,sien,6a,1,1,hard
1254,4,1970-01-01 00:02:11.356869200,2.037407915,-1.184111456,2.83466963,131.3568692,-0.1370999962,-0.7802655101,0.4351867437,sien,6a,1,1,hard
1255,4,1970-01-01 00:02:11.558154199,2.589796424,-0.2714242423,1.385014184,131.5581542,0.1277195513,0.3827519119,-0.08739829063,sien,6a,1,1,hard
1256,4,1970-01-01 00:02:11.759439200,-0.8716010217,1.105516691,-0.7413363129,131.7594392,-0.1865397096,0.1798190922,-0.160782367,sien,6a,1,1,hard
1257,4,1970-01-01 00:02:11.960724199,-0.7878629002,-0.07895904601,-0.4292449781,131.9607242,0.2370383143,0.1705413014,-0.3286168277,sien,6a,1,1,hard
1258,4,1970-01-01 00:02:12.162009200,0.3282448527,0.1817712235,-1.456615971,132.1620092,0.07780710608,-0.3132542074,-0.2513642609,sien,6a,1,1,hard
1259,4,1970-01-01 00:02:12.363293300,2.360738914,-0.1288246858,1.500016637,132.3632933,0.1728714406,0.006175177172,0.09187911451,sien,6a,1,1,hard
1260,4,1970-01-01 00:02:12.564578300,1.08350207,-0.3257980853,-1.227824655,132.5645783,-0.002986171748,0.4629085362,-0.06394033134,sien,6a,1,1,hard
1261,4,1970-01-01 00:02:12.765863300,-0.3243305804,-0.4336002767,0.07441575944,132.7658633,0.01384158246,0.6275026202,-0.2549509406,sien,6a,1,1,hard
1262,4,1970-01-01 00:02:12.967148299,0.5225873706,-0.2727685171,-0.4945937526,132.9671483,0.03700614721,0.8975480795,-0.1109715775,sien,6a,1,1,hard
1263,4,1970-01-01 00:02:13.168434300,-0.9847074417,0.007182719707,-0.05293250442,133.1684343,-0.08379563689,0.5357684493,0.1042654067,sien,6a,1,1,hard
1264,4,1970-01-01 00:02:13.369720100,-0.0005759553099,-0.130697549,0.05400780737,133.3697201,0.009169180878,0.01777090877,0.140706107,sien,6a,1,1,hard
1265,4,1970-01-01 00:02:13.571005100,-0.8003714101,-0.02490504563,-1.086611474,133.5710051,-0.03316365927,0.03301106021,0.1478530318,sien,6a,1,1,hard
1266,4,1970-01-01 00:02:13.772290099,0.6189809865,0.19703538,-0.09947283268,133.7722901,-0.09121413529,0.3671522737,0.02060894482,sien,6a,1,1,hard
1267,4,1970-01-01 00:02:13.973575100,-0.05315323681,-0.1381954336,0.3936588237,133.9735751,0.05471523851,0.1714941859,0.09834810346,sien,6a,1,1,hard
1268,4,1970-01-01 00:02:14.174861099,-0.06690764219,-0.05261909366,-0.3195629069,134.1748611,0.2372203469,-0.006923742127,0.157454744,sien,6a,1,1,hard
1269,4,1970-01-01 00:02:14.376145900,0.3639137453,0.13001284,0.1270091254,134.3761459,0.3476384878,0.1772472262,0.1884236336,sien,6a,1,1,hard
1270,4,1970-01-01 00:02:14.577430900,0.7269189794,0.5184188175,1.043177771,134.5774309,0.616586566,0.07939446718,0.1623808742,sien,6a,1,1,hard
1271,4,1970-01-01 00:02:14.778715900,0.08088804245,-0.3568965018,-0.4041817653,134.7787159,0.5025333762,0.4330073595,0.1317875832,sien,6a,1,1,hard
1272,4,1970-01-01 00:02:14.980000900,0.8589422384,0.4484586364,0.5205425262,134.9800009,0.5719450116,0.2938681245,0.09089482576,sien,6a,1,1,hard
1273,4,1970-01-01 00:02:15.181286900,0.397088508,0.4196201688,0.1449203163,135.1812869,0.2286531776,0.6496427655,-0.1491012871,sien,6a,1,1,hard
1274,4,1970-01-01 00:02:15.382571899,0.7648909441,0.949524672,0.6769760102,135.3825719,-0.2159462124,0.1252509356,-0.1490506977,sien,6a,1,1,hard
1275,4,1970-01-01 00:02:15.583856900,-0.5789117718,-0.8023520082,-0.9385167038,135.5838569,-0.1327866316,-0.01198284328,-0.006704904605,sien,6a,1,1,hard
1276,4,1970-01-01 00:02:15.785141900,1.140665474,-0.1012614959,-1.442798123,135.7851419,-0.1118050367,-0.06833370775,0.04343985766,sien,6a,1,1,hard
1277,4,1970-01-01 00:02:15.986426900,-0.781545276,-0.1538373202,-0.4301176751,135.9864269,-0.1157342643,0.01089746691,0.1092923731,sien,6a,1,1,hard
1278,4,1970-01-01 00:02:16.187712900,0.2194386944,0.1750334769,0.6321676272,136.1877129,-0.1847473234,0.2967518866,0.5694828033,sien,6a,1,1,hard
1279,4,1970-01-01 00:02:16.388996700,0.4243950051,0.4335359573,0.1092137092,136.3889967,0.0439179875,0.1850203425,-0.2618561983,sien,6a,1,1,hard
1280,4,1970-01-01 00:02:16.590281800,-0.1717873952,-0.2066084415,0.3836334801,136.5902818,-0.03373685852,-0.07135975361,0.02160952985,sien,6a,1,1,hard
1281,4,1970-01-01 00:02:16.791566800,0.679697012,-0.12389139,-0.3364306623,136.7915668,-0.06141775101,-0.2842995524,0.1993193775,sien,6a,1,1,hard
1282,4,1970-01-01 00:02:16.992851800,1.420839197,-0.06843932033,-0.6407431537,136.9928518,-0.1025536135,0.1102203801,0.4805669785,sien,6a,1,1,hard
1283,4,1970-01-01 00:02:17.194136800,-0.9054939687,-0.285537082,-2.139120231,137.1941368,-0.1974684,0.2769995034,0.6016285419,sien,6a,1,1,hard
1284,4,1970-01-01 00:02:17.395422800,-0.2337377679,0.6323582464,1.038933277,137.3954228,-0.3519419134,-0.8499427438,0.6474773884,sien,6a,1,1,hard
1285,4,1970-01-01 00:02:17.596707800,-2.888801106,0.5886503094,-0.1654153919,137.5967078,-0.5596660972,-0.3016034067,-0.3240174353,sien,6a,1,1,hard
1286,4,1970-01-01 00:02:17.797992800,1.802164197,-1.312048534,0.3274692196,137.7979928,-0.6396867037,-0.3151926398,-0.4237801731,sien,6a,1,1,hard
1287,4,1970-01-01 00:02:17.999277800,-0.3478923744,0.1056480771,-0.7540312028,137.9992778,-0.1778438538,0.5612121224,-0.4449168444,sien,6a,1,1,hard
1288,4,1970-01-01 00:02:18.200562800,0.7142455781,1.071073667,0.6997246027,138.2005628,0.2891178429,0.2704694569,-0.491524756,sien,6a,1,1,hard
1289,4,1970-01-01 00:02:18.401847500,-0.4067419687,0.4366671413,0.4471962225,138.4018475,0.6111859679,0.01361395419,-0.4585949183,sien,6a,1,1,hard
1290,4,1970-01-01 00:02:18.603132500,-0.09181064129,-0.04555448771,1.083525898,138.6031325,0.6471735239,-0.4551496506,-0.02972867899,sien,6a,1,1,hard
1291,4,1970-01-01 00:02:18.804417500,0.02799062133,-0.618177579,0.747976411,138.8044175,0.5908163786,-0.1360886991,-0.3521749079,sien,6a,1,1,hard
1292,4,1970-01-01 00:02:19.005702500,0.09805663705,-0.02194460034,1.085282986,139.0057025,0.5311927199,-0.2625088096,0.1217624396,sien,6a,1,1,hard
1293,4,1970-01-01 00:02:19.206987500,-0.1478955258,0.2890009725,0.4819859862,139.2069875,0.3611156344,-0.02829677984,-0.001747511327,sien,6a,1,1,hard
1294,4,1970-01-01 00:02:19.408272500,0.02396379009,0.6238525942,-1.973148769,139.4082725,0.43187958,-0.1686626822,-0.1167721003,sien,6a,1,1,hard
1295,4,1970-01-01 00:02:19.609557500,-0.2067986222,0.2919853914,-0.2780736959,139.6095575,0.4754054844,0.03639040515,-0.05885974318,sien,6a,1,1,hard
1296,4,1970-01-01 00:02:19.810842500,0.2777560459,-0.2823632133,-0.3049942768,139.8108425,-0.05277952552,-0.03833351657,-0.05266444385,sien,6a,1,1,hard
1297,4,1970-01-01 00:02:20.012127500,1.140699534,-0.5266420493,-0.2132491243,140.0121275,-0.01829065382,0.2675820887,0.01092618611,sien,6a,1,1,hard
1298,4,1970-01-01 00:02:20.213412500,0.426025355,1.095274708,0.9542661792,140.2134125,-0.07659417391,0.0438496992,0.0005505359732,sien,6a,1,1,hard
1299,4,1970-01-01 00:02:20.414697400,1.023643685,0.1688748971,-1.4460597,140.4146974,-0.006722019985,0.2174764276,-0.04706195742,sien,6a,1,1,hard
1300,4,1970-01-01 00:02:20.615982400,-0.7297503474,-0.3553253549,0.4197324353,140.6159824,0.04767650366,0.2172456384,0.02578773722,sien,6a,1,1,hard
1301,4,1970-01-01 00:02:20.817267400,-0.6585664903,0.1751246935,0.09948101878,140.8172674,0.03140472621,0.03690167889,-0.01980834268,sien,6a,1,1,hard
1302,4,1970-01-01 00:02:21.018552400,0.616254576,-0.01739488184,-0.2911702895,141.0185524,0.01330255903,-0.1370769143,0.04895758629,sien,6a,1,1,hard
1303,4,1970-01-01 00:02:21.219837400,0.0377760829,-0.1322412139,-0.1107041645,141.2198374,-0.01125804521,-0.06408600509,-0.01013064291,sien,6a,1,1,hard
1304,4,1970-01-01 00:02:21.421122500,0.1042116355,-0.04880583197,-0.1016702163,141.4211225,0.03325336054,-0.1155083105,0.0498315841,sien,6a,1,1,hard
1305,4,1970-01-01 00:02:21.622407500,-1.347213981,0.2629741386,0.3250800472,141.6224075,0.06975463778,-0.1085837483,-0.1353289932,sien,6a,1,1,hard
1306,4,1970-01-01 00:02:21.823692500,0.2643395365,-0.3089320841,0.1437257302,141.8236925,0.05060398951,0.08106612414,-0.05635645986,sien,6a,1,1,hard
1307,4,1970-01-01 00:02:22.024977500,-1.373509203,0.03367323786,0.3580302769,142.0249775,-0.09384854138,-0.1257554442,-0.04345404729,sien,6a,1,1,hard
1308,4,1970-01-01 00:02:22.226262500,0.6781396061,-0.2062289572,-0.5053654933,142.2262625,-0.08782407641,-0.1326393038,0.09789784253,sien,6a,1,1,hard
1309,4,1970-01-01 00:02:22.427547500,0.4013430883,-0.04652424842,0.07967065215,142.4275475,0.1948765218,-0.1629296094,0.07615993172,sien,6a,1,1,hard
1310,4,1970-01-01 00:02:22.628832500,1.880364274,-2.024889611,-1.146729621,142.6288325,-0.08279322088,0.5249291062,0.09503619373,sien,6a,1,1,hard
1311,4,1970-01-01 00:02:22.830117500,0.4645738551,-0.3213755438,-0.4658535182,142.8301175,-0.2569675446,0.823607862,-0.04053031281,sien,6a,1,1,hard
1312,4,1970-01-01 00:02:23.031402500,0.4591032001,0.4506165513,-1.547095494,143.0314025,-0.4363465309,1.416033864,-0.1035286784,sien,6a,1,1,hard
1313,4,1970-01-01 00:02:23.232686500,-0.9690783459,-0.3271891379,-0.6378096056,143.2326865,-0.5439714193,1.265743971,0.0201438982,sien,6a,1,1,hard
1314,4,1970-01-01 00:02:23.433972100,-0.7104443032,-0.09365134478,0.3608071196,143.4339721,-0.4596822262,0.717638433,0.03291622177,sien,6a,1,1,hard
1315,4,1970-01-01 00:02:23.635257100,0.3655802017,1.292145197,0.1799056694,143.6352571,-0.1518093944,0.3101097643,0.08826517314,sien,6a,1,1,hard
1316,4,1970-01-01 00:02:23.836542100,2.56632073,-0.6232231414,-3.547801605,143.8365421,-0.307136029,-0.3002815545,0.03634589538,sien,6a,1,1,hard
1317,4,1970-01-01 00:02:24.037827100,-1.907685682,0.7943588644,0.8191197762,144.0378271,-0.9819150567,1.793372393,0.6264554262,sien,6a,1,1,hard
1318,4,1970-01-01 00:02:24.239112100,0.8550289893,1.264011319,0.02936793298,144.2391121,-0.3087599874,-0.6626390219,0.04725477844,sien,6a,1,1,hard
1319,4,1970-01-01 00:02:24.440395000,-0.7905453104,1.290109781,-0.8431167492,144.440395,-0.9500136375,-1.027182221,0.2571555972,sien,6a,1,1,hard
1320,4,1970-01-01 00:02:24.641680000,-0.07954493701,0.443007862,-0.7299637708,144.64168,-0.5423576832,-0.697696507,0.3805341125,sien,6a,1,1,hard
1321,4,1970-01-01 00:02:24.842965000,0.8064158231,-0.7624394989,-0.3713473105,144.842965,-0.3031808138,-0.7757310271,0.3828400671,sien,6a,1,1,hard
1322,4,1970-01-01 00:02:25.044250000,0.9092168909,-0.416782515,0.5517672426,145.04425,-0.03144507483,-0.1902438551,0.2522250414,sien,6a,1,1,hard
1323,4,1970-01-01 00:02:25.245535000,0.3020262301,0.3699369621,0.2774690938,145.245535,-0.1755191982,-0.3409689963,0.1466268301,sien,6a,1,1,hard
1324,4,1970-01-01 00:02:25.446821200,-1.293711666,0.9847377741,1.207647083,145.4468212,-0.07048941404,-0.1872696877,-0.07352929562,sien,6a,1,1,hard
1325,4,1970-01-01 00:02:25.648106200,0.4431587201,-0.5085937411,-0.1521790498,145.6481062,0.09102039039,0.19717215,-0.3190260828,sien,6a,1,1,hard
1326,4,1970-01-01 00:02:25.849391200,0.9158008558,-0.8613398892,-0.7962978011,145.8493912,0.3011461198,0.2098403722,-0.6272936463,sien,6a,1,1,hard
1327,4,1970-01-01 00:02:26.050676200,1.81360749,0.2618412405,-0.3611819261,146.0506762,0.5948007107,1.08757627,-0.5412190557,sien,6a,1,1,hard
1328,4,1970-01-01 00:02:26.251961200,-2.404521841,0.6553991997,-0.685693624,146.2519612,0.151277706,1.14597404,-0.3948269188,sien,6a,1,1,hard
1329,4,1970-01-01 00:02:26.453246300,-0.3924312007,0.3314868414,0.3077410063,146.4532463,0.1612821519,-0.2960817814,0.06700277328,sien,6a,1,1,hard
1330,4,1970-01-01 00:02:26.654531300,-2.193115175,-0.6397310007,-0.8202374715,146.6545313,0.005457897671,0.3088258505,0.1534861773,sien,6a,1,1,hard
1331,4,1970-01-01 00:02:26.855816300,-1.911108642,0.06713246763,0.179301652,146.8558163,-0.03349202499,-0.1328296363,0.1864591986,sien,6a,1,1,hard
1332,4,1970-01-01 00:02:27.057102300,-1.481096216,0.7975947136,-0.08891480774,147.0571023,-0.3686439991,-0.4047373235,0.09526349604,sien,6a,1,1,hard
1333,4,1970-01-01 00:02:27.258387300,-0.01742762625,-0.234743489,-0.7389465559,147.2583873,-0.7333846092,-1.072715521,0.4182799459,sien,6a,1,1,hard
1334,4,1970-01-01 00:02:27.459670500,-0.5684750766,0.5248104089,0.2987360018,147.4596705,-0.5747160316,-0.7392517328,0.3602223098,sien,6a,1,1,hard
1335,4,1970-01-01 00:02:27.660955500,0.7157693624,-0.02539621174,0.4396878129,147.6609555,-0.7672647834,-0.5121322274,0.1461081058,sien,6a,1,1,hard
1336,4,1970-01-01 00:02:27.862240500,0.8049756539,-0.1272260571,0.04144447982,147.8622405,-0.3380452394,0.2360727936,-0.2223196775,sien,6a,1,1,hard
1337,4,1970-01-01 00:02:28.063525500,0.459612785,-0.2967958957,-0.4298305768,148.0635255,0.06779389083,0.2552151978,-0.2093969584,sien,6a,1,1,hard
1338,4,1970-01-01 00:02:28.264810500,0.1562978286,0.7846559948,0.8382615137,148.2648105,0.414429307,0.6367908716,-0.2089122981,sien,6a,1,1,hard
1339,4,1970-01-01 00:02:28.466095900,-0.1162783152,-0.2435312694,-0.2647025755,148.4660959,0.103362672,0.2485496551,-0.1883206964,sien,6a,1,1,hard
1340,4,1970-01-01 00:02:28.667380900,0.127175771,0.03753093839,-0.5396214062,148.6673809,0.1901082247,-0.001726386137,-0.1859444827,sien,6a,1,1,hard
1341,4,1970-01-01 00:02:28.868665900,0.8534046328,0.2704641294,0.5036136675,148.8686659,-0.1965097934,-0.1686068326,-0.01333648153,sien,6a,1,1,hard
1342,4,1970-01-01 00:02:29.069950900,-0.4786554122,0.8483415288,0.4873797503,149.0699509,-0.4290542305,-0.2229055911,0.05256275088,sien,6a,1,1,hard
1343,4,1970-01-01 00:02:29.271235900,-0.1627917463,0.1691295433,0.01480895072,149.2712359,-0.1533783823,-0.3799050748,-0.008856959641,sien,6a,1,1,hard
1344,4,1970-01-01 00:02:29.472520600,-0.4613055539,0.3627355313,0.260024803,149.4725206,-0.2076420635,-0.2508901954,0.0259558484,sien,6a,1,1,hard
1345,4,1970-01-01 00:02:29.673805600,0.1087324834,-0.8628151417,-0.363154192,149.6738056,-0.1497748941,-0.3596286476,-0.09345792234,sien,6a,1,1,hard
1346,4,1970-01-01 00:02:29.875089600,0.5682981983,-0.3704053241,-0.2535826331,149.8750896,-0.3136246204,-0.375115186,-0.06278559566,sien,6a,1,1,hard
1347,4,1970-01-01 00:02:30.076374600,0.6912537414,0.05282257676,0.5894735974,150.0763746,-0.2006435245,-0.4588969648,0.1382790208,sien,6a,1,1,hard
1348,4,1970-01-01 00:02:30.277658600,1.329592228,-0.974515087,-0.0916711852,150.2776586,0.07682566345,-0.08745517582,0.08849846572,sien,6a,1,1,hard
1349,4,1970-01-01 00:02:30.478943600,-1.379210823,0.08661889851,-0.3296560782,150.4789436,0.04669922963,-0.08385439217,-0.001102750655,sien,6a,1,1,hard
1350,4,1970-01-01 00:02:30.680227600,1.182274553,-1.048562472,-0.5904000887,150.6802276,0.4112291634,0.02657285891,0.248624742,sien,6a,1,1,hard
1351,4,1970-01-01 00:02:30.881511600,0.2879145598,-0.9707693607,0.05274656296,150.8815116,0.5510302186,0.04953344911,0.1178320944,sien,6a,1,1,hard
1352,4,1970-01-01 00:02:31.082795600,-0.840085845,-0.5514526623,0.8444735956,151.0827956,0.5101131797,0.4285250902,-0.007684740238,sien,6a,1,1,hard
1353,4,1970-01-01 00:02:31.284079600,-1.280516839,0.04667247534,-0.231104182,151.2840796,0.04464790225,0.1416618079,0.1209938079,sien,6a,1,1,hard
1354,4,1970-01-01 00:02:31.485363300,0.1574579161,1.370966833,0.1033442742,151.4853633,0.3060053587,-0.0314482823,-0.05057987943,sien,6a,1,1,hard
1355,4,1970-01-01 00:02:31.686647300,1.582203346,0.1773314327,-0.9422214997,151.6866473,0.6767191887,0.3850876391,0.06552229822,sien,6a,1,1,hard
1356,4,1970-01-01 00:02:31.887931300,0.3903881836,-0.9538527811,2.133306929,151.8879313,-1.087410688,0.7224969864,0.1009535491,sien,6a,1,1,hard
1357,4,1970-01-01 00:02:32.089215300,-1.467992021,2.433669627,0.8317962474,152.0892153,-0.4989079833,0.2122115046,0.1644164175,sien,6a,1,1,hard
1358,4,1970-01-01 00:02:32.290500300,-2.69950627,-0.1735161245,-1.958354144,152.2905003,-0.04734862968,-0.6302698255,-0.2613195777,sien,6a,1,1,hard
1359,4,1970-01-01 00:02:32.491785000,0.09123702943,0.1968108469,-1.066195043,152.491785,0.1899212301,0.7182261944,-0.4291622937,sien,6a,1,1,hard
1360,4,1970-01-01 00:02:32.693069000,-1.931662189,0.9771878493,0.533257589,152.693069,0.04313532636,-0.5102977753,0.5847386718,sien,6a,1,1,hard
1361,4,1970-01-01 00:02:32.894353000,7.192075253e-05,0.8549313408,1.885553093,152.894353,-0.04118577391,-0.5791696906,0.1622972637,sien,6a,1,1,hard
1362,4,1970-01-01 00:02:33.095637000,-0.508493169,0.6729227203,-0.2337003458,153.095637,0.1827713251,-0.772429049,0.0957114771,sien,6a,1,1,hard
1363,4,1970-01-01 00:02:33.296921000,0.1555540627,0.1093996507,-0.3940403545,153.296921,0.3138630092,-0.4538360536,0.2314208299,sien,6a,1,1,hard
