"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.990456666E-1,-2.843147278E1,-3.290703964E1,5.029602051E0
4.003206666E-1,-3.020426941E1,-3.099120331E1,7.131958008E-2
6.015946667E-1,-3.022631836E1,-3.019551086E1,-4.876800537E0
8.028671666E-1,-3.015179443E1,-3.006520462E1,-4.514770508E0
1.004141167E0,-3.049479675E1,-3.041844559E1,-7.916259766E-1
1.205415167E0,-2.961988831E1,-3.105356598E1,5.374450684E-1
1.406689167E0,-2.856344604E1,-3.131083679E1,7.529968262E0
1.607963167E0,-2.623255920E1,-3.265870667E1,1.109078979E1
1.809237667E0,-2.377214050E1,-3.403507614E1,1.238705444E1
2.010511667E0,-2.162533569E1,-3.545497131E1,1.284652710E1
2.211785667E0,-2.142559814E1,-3.623828125E1,1.031607056E1
2.413059667E0,-2.147651672E1,-3.655420303E1,6.794067383E0
2.614333667E0,-2.130273438E1,-3.647978210E1,3.550506592E0
2.815607542E0,-2.060466003E1,-3.683802414E1,1.987518311E0
3.016881542E0,-2.054812622E1,-3.700262833E1,1.886291504E-1
3.218155542E0,-2.075738525E1,-3.689281082E1,8.504943848E-1
3.419429542E0,-2.018072510E1,-3.586156845E1,-6.159454346E0
3.620704542E0,-2.029971313E1,-3.512334824E1,-7.499023438E0
3.821977542E0,-2.065460205E1,-3.605234528E1,-5.122680664E0
4.023251542E0,-1.745707703E1,-3.701548386E1,-7.454193115E0
4.224525542E0,-1.465364075E1,-3.843256760E1,-7.623931885E0
4.425799542E0,-1.256944275E1,-3.954432678E1,-4.607177734E0
4.627073542E0,-1.513818359E1,-3.940883255E1,-3.202819824E-1
4.828348583E0,-1.893969727E1,-3.786563492E1,5.283538818E0
5.029622583E0,-2.139277649E1,-3.635869598E1,9.032928467E0
5.230896583E0,-2.049110413E1,-3.674153519E1,9.658050537E0
5.432171583E0,-2.079286194E1,-3.662497711E1,8.819671631E0
5.633445583E0,-2.047706604E1,-3.651078796E1,9.515502930E0
5.834720583E0,-1.850608826E1,-3.721679306E1,1.123526001E1
6.035995583E0,-1.693887329E1,-3.754579163E1,1.312216187E1
6.237269583E0,-1.809954834E1,-3.743972015E1,1.137005615E1
6.438544583E0,-2.115292358E1,-3.626125717E1,6.332122803E0
6.639819583E0,-2.342245483E1,-3.500334930E1,-4.157104492E-1
6.841094792E0,-2.423866272E1,-3.335234070E1,-1.993255615E0
7.042369792E0,-2.560147095E1,-3.264844131E1,2.168151855E0
7.243644792E0,-2.572640991E1,-3.198973465E1,8.623840332E0
7.444919792E0,-2.520159912E1,-3.154850388E1,1.048416138E1
7.646194792E0,-2.475434875E1,-3.237184906E1,8.481475830E0
7.847471292E0,-2.395651245E1,-3.356506348E1,6.424163818E0
8.048746292E0,-2.369128418E1,-3.343704224E1,5.926635742E0
8.250022292E0,-2.354356384E1,-3.375373077E1,5.515167236E0
8.451297292E0,-2.361161804E1,-3.341877365E1,9.295196533E0
8.652572292E0,-2.524821472E1,-3.179570389E1,9.776123047E0
8.853847208E0,-2.606221008E1,-3.125054932E1,8.450195312E0
9.055122208E0,-2.241950989E1,-3.367057800E1,1.008901978E1
9.256398208E0,-2.062779236E1,-3.449002838E1,1.119442749E1
9.457673208E0,-2.124102783E1,-3.396795654E1,1.076681519E1
9.658948208E0,-2.000920105E1,-3.462304688E1,1.079281616E1
9.860223292E0,-1.851469421E1,-3.606907272E1,1.016308594E1
1.006149829E1,-1.659175110E1,-3.760514450E1,6.534088135E0
1.026277329E1,-1.256802368E1,-3.872671127E1,8.139617920E0
1.046404929E1,-6.812774658E0,-3.899305344E1,1.200802612E1
1.066532429E1,-3.421264648E0,-3.919882965E1,1.263238525E1
1.086659979E1,-3.234191895E0,-3.910996628E1,1.298696899E1
1.106787479E1,-2.223999023E0,-3.858234024E1,1.513021851E1
1.126915079E1,3.631744385E-1,-3.758180618E1,1.786944580E1
1.147042579E1,1.602310181E0,-3.648236465E1,1.972827148E1
1.167170179E1,1.889816284E0,-3.643219376E1,1.892739868E1
1.187297717E1,1.115112305E0,-3.800177765E1,1.656848145E1
1.207425317E1,-3.469528198E0,-3.954392242E1,1.175967407E1
1.227552817E1,-1.094375610E1,-3.947675705E1,5.480560303E0
1.247680417E1,-1.468838501E1,-3.829562378E1,2.598480225E0
1.267807917E1,-1.686433411E1,-3.709693146E1,4.275848389E0
1.287935529E1,-1.891334534E1,-3.514181137E1,7.898315430E0
1.308063029E1,-1.867790222E1,-3.525488281E1,8.679504395E0
1.328190629E1,-1.753494263E1,-3.600321579E1,8.539947510E0
1.348318229E1,-1.815580750E1,-3.592267227E1,7.136566162E0
1.368445829E1,-1.870155334E1,-3.597260284E1,5.051544189E0
1.388573392E1,-1.800579834E1,-3.606659698E1,4.173645020E0
1.408700992E1,-1.821775818E1,-3.585793686E1,5.122833252E0
1.428828592E1,-1.718820190E1,-3.643925858E1,3.969116211E0
1.448956192E1,-1.658595276E1,-3.662981033E1,5.968444824E0
1.469083892E1,-1.645918274E1,-3.676633453E1,6.480194092E0
1.489211492E1,-1.553765869E1,-3.679965210E1,7.399200439E0
1.509339092E1,-1.471520996E1,-3.717818451E1,7.968139648E0
1.529466792E1,-1.484933472E1,-3.624188995E1,1.189382935E1
1.549594392E1,-1.621948242E1,-3.539698792E1,1.168170166E1
1.569722092E1,-1.556237793E1,-3.586387634E1,1.136148071E1
1.589849708E1,-1.769238281E1,-3.567733383E1,4.509796143E0
1.609977408E1,-2.032035828E1,-3.414537811E1,-2.402404785E0
1.630105008E1,-2.155372620E1,-3.207760620E1,-6.987213135E0
1.650232708E1,-2.283645630E1,-2.989064407E1,-8.450408936E0
1.670360308E1,-2.441960144E1,-2.929177856E1,-7.461914062E0
1.690487983E1,-2.631578064E1,-2.894971085E1,-3.203887939E0
1.710615683E1,-2.672607422E1,-2.932148361E1,1.316619873E0
1.730743483E1,-2.539765930E1,-3.023074722E1,5.262207031E0
1.750871183E1,-2.423410034E1,-3.052839661E1,8.064392090E0
1.770998883E1,-2.117526245E1,-3.261277008E1,1.030297852E1
1.791126704E1,-1.772007751E1,-3.384476089E1,1.180422974E1
1.811254404E1,-1.494628906E1,-3.435047531E1,1.284182739E1
1.831382204E1,-1.466986084E1,-3.318920135E1,1.562243652E1
1.851509904E1,-1.368020630E1,-3.203834152E1,1.851501465E1
1.871637704E1,-1.240629578E1,-3.119304276E1,2.108328247E1
1.891765546E1,-1.161436462E1,-3.013346481E1,2.212692261E1
1.911893246E1,-1.274140930E1,-3.049800873E1,2.020870972E1
1.932021046E1,-1.407876587E1,-3.221042252E1,1.547775269E1
1.952148846E1,-1.338293457E1,-3.299470901E1,1.133380127E1
1.972276546E1,-1.285838318E1,-3.382659531E1,1.006857300E1
1.992404283E1,-1.229310608E1,-3.497808075E1,7.797393799E0
2.012532083E1,-1.103800964E1,-3.532028580E1,5.927581787E0
2.032659783E1,-1.081112671E1,-3.546891785E1,4.847259521E0
2.052787583E1,-9.902023315E0,-3.545345306E1,3.448608398E0
2.072915383E1,-1.029725647E1,-3.555621719E1,1.944427490E0
2.093043046E1,-1.013558960E1,-3.539752579E1,9.418640137E-1
2.113170846E1,-1.099827576E1,-3.515341187E1,5.767822266E-1
2.133298646E1,-1.250546265E1,-3.468143082E1,1.038269043E0
2.153426346E1,-1.386952209E1,-3.414024353E1,2.118011475E0
2.173554146E1,-1.633575439E1,-3.286132812E1,1.493713379E0
2.193681817E1,-1.743132019E1,-3.247129822E1,-7.561340332E-1
2.213809617E1,-1.664773560E1,-3.237471008E1,-4.271881104E0
2.233937417E1,-1.580252075E1,-3.261241531E1,-5.450744629E0
2.254065217E1,-1.609861755E1,-3.259600449E1,-4.517395020E0
2.274192917E1,-1.648136902E1,-3.239447403E1,-3.959899902E0
2.294320808E1,-1.690512085E1,-3.232559204E1,-3.647705078E0
2.314448608E1,-1.758726501E1,-3.247815704E1,-2.962860107E0
2.334576408E1,-1.732411194E1,-3.317653656E1,-1.254302979E0
2.354704208E1,-1.741218567E1,-3.367438507E1,1.510681152E0
2.374832008E1,-1.727928162E1,-3.385176468E1,3.791290283E0
2.394959817E1,-1.774571228E1,-3.357508850E1,6.610839844E0
2.415087617E1,-1.903149414E1,-3.221326447E1,8.664337158E0
2.435215417E1,-1.960475159E1,-3.131838226E1,1.153286743E1
2.455343117E1,-1.741737366E1,-3.038458633E1,1.577212524E1
2.475470917E1,-1.474810791E1,-3.035244370E1,1.799765015E1
2.495598604E1,-1.564482117E1,-3.096430206E1,1.683560181E1
