"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.438066664E-2,3.325783997E0,9.912387085E0,-1.991309052E0
2.531386667E-1,2.404749298E0,8.680149536E0,-2.265089722E0
4.518966667E-1,3.189716949E0,8.482261047E0,-7.038363647E-1
6.506546666E-1,3.213667145E0,8.208031311E0,5.912704468E-2
8.494111667E-1,5.537434845E0,7.768694916E0,-1.917063446E0
1.048170167E0,5.519621887E0,9.034163361E0,-2.098785553E0
1.246928167E0,3.631148987E0,1.136197266E1,5.921685791E-1
1.445686167E0,4.819078674E0,7.562573547E0,-3.927832031E-1
1.644444167E0,2.746488647E0,7.301815796E0,9.107061768E-1
1.843202667E0,2.686912537E-1,1.029573990E1,2.233355713E-1
2.041960667E0,2.067201233E-1,1.059751236E1,-1.005159760E0
2.240718667E0,1.444945221E0,1.179412399E1,1.079255676E0
2.439476667E0,1.241967316E0,9.882599030E0,-4.507127380E-1
2.638234667E0,9.385482788E-1,9.294022980E0,9.949809265E-1
2.836993542E0,2.396815796E0,9.712552643E0,8.973838806E-1
3.035751542E0,2.589016113E0,8.988657990E0,1.839375000E0
3.234509542E0,1.762135620E0,1.038240967E1,2.102378082E0
3.433267542E0,-6.045927429E-1,7.178172913E0,2.039359131E0
3.632025542E0,2.120640106E0,7.680378571E0,2.205962677E0
3.830782542E0,1.329984283E0,1.070468948E1,5.980214081E0
4.029541542E0,-1.384470978E0,9.574839020E0,2.316732330E0
4.228299542E0,-1.446142731E0,8.852441254E0,7.619155884E-1
4.427057542E0,-1.153351593E0,9.817334747E0,-2.872526550E-1
4.625815542E0,9.415420532E-2,1.119866226E1,-1.796264648E-3
4.824574583E0,3.483256531E0,9.610315247E0,-2.936144257E0
5.023332583E0,5.884263611E-1,8.124954071E0,-2.451901245E0
5.222091583E0,2.095642090E-3,1.041339523E1,-2.521207123E0
5.420849583E0,-1.035845947E0,8.948242035E0,-3.354823608E0
5.619608583E0,-7.722441101E-1,1.002046234E1,-3.742667084E0
5.818366583E0,-1.929487610E-1,8.788673859E0,-1.801952820E0
6.017125583E0,3.781137085E-1,8.863218842E0,-6.252048798E0
6.215884583E0,2.020797729E-2,1.018886215E1,-3.933071136E0
6.414643583E0,7.167095947E-1,1.314955536E1,-3.654650116E0
6.613402583E0,1.375938721E0,9.027127991E0,-2.280357971E0
6.812161792E0,5.595364380E-1,8.050708466E0,-1.800755310E0
7.010920792E0,1.272653503E0,8.365952911E0,-8.511300659E-1
7.209679792E0,2.624342651E0,9.672885132E0,-3.135679321E0
7.408438792E0,2.895728302E0,9.350904694E0,-2.992576904E0
7.607197792E0,3.708538055E0,9.085805969E0,-6.125262451E-1
7.805958292E0,4.326902161E0,8.964109039E0,7.360194397E-1
8.003459292E0,3.482957153E0,8.919651489E0,8.912466431E-1
8.204735292E0,2.049837341E0,9.468410339E0,2.262395325E0
8.406010292E0,3.293301544E0,1.075887680E1,4.644841003E-1
8.607286292E0,3.572920074E0,9.566905518E0,2.859054565E-2
8.846300208E0,3.074606323E0,9.267528076E0,-1.116677856E0
9.047575208E0,3.539240112E0,8.826096039E0,1.640588379E-1
9.248850208E0,1.218765564E0,7.863447876E0,1.048270111E0
9.450125208E0,8.322692871E-1,9.606573029E0,-3.641926575E-1
9.651400208E0,8.102650452E-1,9.503138123E0,2.556683350E-1
9.852675292E0,1.870061188E0,1.004770569E1,9.849517822E-2
1.005395029E1,4.363426208E-1,9.668394470E0,1.006656647E0
1.025522529E1,-8.238867188E-1,9.620045013E0,-4.140390015E-1
1.045650129E1,-2.118694153E0,1.018556900E1,-1.415007477E0
1.065777629E1,-1.350641327E0,1.035142410E1,-2.682421875E-1
1.085905179E1,-1.823957062E0,1.041773621E1,1.010398865E-1
1.106032679E1,-1.925146637E0,1.033585648E1,-1.090033264E0
1.126160279E1,-2.608325958E0,9.223519592E0,-5.819897461E-1
1.146287779E1,-2.152074738E0,8.984167328E0,-7.286846924E-1
1.166415379E1,-1.782193909E0,9.783355408E0,-1.122815094E0
1.186542917E1,-1.577868805E0,1.056697586E1,-2.284998322E0
1.224407917E1,-1.759291534E0,9.139843597E0,-2.563718719E0
1.244283817E1,-3.015928345E0,8.666527863E0,-1.579814758E0
1.264159817E1,-2.151176605E0,9.700427856E0,-2.499801636E-2
1.284035829E1,-5.513035583E-1,8.928932190E0,-8.827143860E-1
1.303911729E1,-2.383044434E-1,1.041459274E1,-2.095642090E-3
